Veille_id,Date_id,Source_id,Projet_id,type_veille_id,Nb_alerte,Nb_source_pertinente,Nb_verification_fact_checking,Nb_rapport_produit,NB_production_enrichie,Score_Fiabilité,Tendance_detectée,Taux_bruit
8326,64,19,17,4,23,14,0,10,6,88.86,Transformation,19.07
8327,12,14,78,18,46,14,0,7,3,66.7,Croissance,23.58
8328,52,12,37,12,46,19,13,9,1,62.26,Stable,23.87
8329,88,49,33,6,46,5,2,5,0,70.33,Croissance,23.34
8330,14,13,93,7,40,15,11,2,8,76.55,Croissance,28.81
8331,34,15,38,1,21,2,12,9,7,82.41,Déclin,27.04
8332,76,49,45,14,22,16,0,2,7,88.73,Incertitude,10.52
8333,40,19,41,16,2,2,13,7,0,73.09,Transformation,21.97
8334,18,45,1,16,42,2,13,2,0,66.13,Croissance,2.78
8335,41,15,59,7,48,6,5,9,7,66.37,Déclin,6.37
8336,27,40,12,4,9,2,6,6,7,86.39,Croissance,27.8
8337,77,24,82,11,13,7,3,1,8,91.76,Transformation,12.39
8338,37,33,95,5,15,8,15,0,1,61.17,Stable,15.21
8339,34,2,20,14,43,2,12,4,5,85.78,Croissance,7.61
8340,19,21,49,16,3,18,5,4,0,73.68,Incertitude,27.3
8341,6,15,14,11,13,13,8,8,7,65.76,Stable,27.5
8342,8,1,7,7,15,15,2,3,6,86.12,Transformation,22.77
8343,5,40,5,11,27,9,1,6,5,66.84,Croissance,16.51
8344,63,40,39,11,46,10,1,9,6,87.03,Transformation,26.93
8345,6,28,17,15,47,10,2,5,7,83.11,Croissance,5.18
8346,74,19,27,14,21,8,8,0,3,65.29,Croissance,14.86
8347,81,42,89,10,43,5,10,6,2,66.85,Transformation,20.24
8348,12,25,27,10,13,17,7,4,2,99.56,Transformation,6.36
8349,87,13,9,5,45,8,13,4,1,84.32,Incertitude,5.05
8350,56,9,28,6,33,16,14,7,4,99.08,Transformation,20.7
8351,50,17,50,15,7,5,13,5,8,81.6,Déclin,29.51
8352,3,26,46,19,19,3,9,8,3,96.88,Incertitude,0.95
8353,45,50,58,20,25,2,15,1,5,66.29,Incertitude,3.99
8354,19,18,7,12,36,11,13,3,7,77.82,Transformation,10.12
8355,39,43,8,13,46,16,2,7,0,79.59,Transformation,7.73
8356,70,5,84,8,50,17,4,3,4,68.44,Transformation,26.04
8357,89,44,32,4,26,6,15,4,7,86.21,Stable,15.08
8358,60,8,80,2,13,6,13,1,6,60.5,Stable,10.75
8359,75,9,50,11,33,15,11,6,1,93.59,Stable,11.96
8360,93,14,40,14,43,13,14,8,0,98.39,Stable,28.04
8361,56,17,61,14,7,5,1,5,1,72.54,Stable,23.97
8362,39,21,19,1,38,1,8,0,2,82.45,Stable,2.18
8363,19,48,43,18,31,5,13,6,5,61.71,Incertitude,9.65
8364,11,28,85,2,3,14,13,5,0,85.87,Stable,5.88
8365,78,18,48,13,44,6,15,6,4,71.03,Déclin,26.22
8366,26,40,56,1,50,15,0,7,5,72.53,Incertitude,2.65
8367,24,22,14,5,20,11,15,8,7,62.89,Stable,16.01
8368,89,27,47,12,33,4,8,2,1,72.17,Croissance,11.4
8369,88,24,11,16,20,11,13,8,0,60.11,Déclin,15.42
8370,90,13,60,19,7,8,15,1,8,95.68,Croissance,0.25
8371,22,20,6,20,22,3,0,7,1,99.87,Croissance,26.76
8372,83,15,29,15,37,3,4,10,5,92.1,Stable,9.19
8373,39,42,32,18,15,7,5,0,3,91.97,Incertitude,26.0
8374,8,32,61,18,24,16,15,4,4,93.43,Transformation,27.37
8375,11,42,9,15,20,13,3,0,0,76.38,Stable,3.49
8376,69,48,43,9,33,5,9,3,3,62.36,Déclin,19.53
8377,14,22,43,12,8,14,0,3,4,82.62,Déclin,22.13
8378,42,4,94,2,38,18,10,5,7,90.63,Incertitude,19.1
8379,84,19,19,2,9,9,0,7,0,69.24,Croissance,21.19
8380,100,9,19,5,2,8,4,3,1,98.2,Croissance,23.83
8381,13,48,89,10,38,15,1,1,3,67.68,Croissance,2.16
8382,2,44,64,15,22,20,7,1,3,97.87,Stable,0.93
8383,1,31,40,18,21,14,0,3,3,91.79,Incertitude,14.37
8384,14,25,26,9,18,11,0,9,6,76.86,Croissance,5.79
8385,89,5,95,6,11,8,10,2,1,63.82,Croissance,23.7
8386,2,48,24,7,8,2,1,6,2,69.89,Incertitude,17.76
8387,14,45,10,18,41,10,4,0,7,97.82,Croissance,4.41
8388,46,14,19,6,9,6,7,6,4,95.9,Transformation,27.29
8389,23,30,65,5,24,14,9,10,5,87.95,Déclin,11.63
8390,74,30,84,12,38,14,13,7,1,93.12,Croissance,28.59
8391,57,46,93,19,28,20,2,5,8,68.41,Transformation,7.08
8392,15,28,25,15,2,9,2,8,5,86.03,Transformation,13.32
8393,55,48,50,8,28,18,14,4,4,74.57,Stable,18.77
8394,84,35,30,15,30,18,13,5,5,77.98,Stable,25.91
8395,78,19,65,18,8,4,6,10,1,86.35,Croissance,3.57
8396,89,31,18,1,17,3,9,0,4,64.65,Incertitude,15.05
8397,82,1,29,3,21,5,14,1,5,93.58,Stable,8.54
8398,98,2,56,9,3,19,11,7,1,77.05,Stable,16.92
8399,81,18,2,3,36,19,12,8,6,62.96,Stable,24.47
8400,58,43,50,2,4,20,4,7,2,90.4,Croissance,0.04
8401,67,27,13,9,0,5,15,7,6,60.04,Croissance,22.93
8402,53,45,86,8,10,5,4,7,3,69.02,Déclin,7.18
8403,17,16,74,4,34,7,12,2,5,61.25,Croissance,18.48
8404,60,15,14,3,49,9,9,3,6,98.66,Déclin,18.28
8405,39,39,58,15,13,17,9,8,5,85.83,Croissance,0.68
8406,42,38,4,18,21,16,14,4,5,89.85,Croissance,2.38
8407,38,40,55,14,46,15,5,4,8,97.79,Stable,10.54
8408,12,36,53,15,34,17,2,7,7,89.7,Croissance,22.63
8409,54,38,96,12,0,3,6,10,0,61.93,Croissance,17.84
8410,9,47,16,7,47,13,6,8,8,62.16,Transformation,28.22
8411,75,20,64,20,26,2,13,5,4,71.38,Incertitude,5.02
8412,32,44,11,15,3,4,15,8,1,91.75,Croissance,4.95
8413,61,4,12,7,46,11,2,2,8,97.31,Transformation,2.3
8414,60,7,31,3,27,19,7,7,5,82.49,Incertitude,21.84
8415,50,38,85,9,33,8,11,5,5,65.82,Transformation,29.01
8416,72,23,50,5,20,5,14,3,4,61.08,Croissance,3.99
8417,73,6,77,4,27,16,0,3,7,85.02,Stable,20.71
8418,36,7,17,20,30,3,10,2,3,60.95,Transformation,12.02
8419,78,4,39,7,29,7,4,5,6,79.86,Stable,10.03
8420,81,50,85,12,34,5,9,3,1,62.57,Stable,13.47
8421,17,14,81,1,9,5,1,3,3,63.79,Croissance,21.23
8422,80,7,7,15,3,17,1,2,8,63.99,Incertitude,19.34
8423,89,29,89,10,24,1,3,6,5,81.91,Déclin,3.67
8424,2,30,78,4,16,11,3,1,5,87.57,Incertitude,5.91
8425,13,14,100,1,30,18,14,6,3,71.71,Transformation,14.6
8426,12,5,38,11,48,5,10,1,6,67.17,Incertitude,21.97
8427,81,27,76,17,3,20,4,5,1,90.83,Transformation,5.41
8428,55,41,69,2,39,2,1,2,4,84.85,Déclin,24.98
8429,90,50,18,7,46,19,4,6,5,62.62,Transformation,15.6
8430,53,1,7,20,4,7,7,7,3,96.03,Croissance,2.54
8431,21,35,47,11,47,7,13,1,6,61.12,Incertitude,23.76
8432,28,7,61,12,33,2,9,7,6,61.36,Stable,3.45
8433,23,8,36,14,18,1,15,10,7,65.91,Déclin,6.16
8434,59,46,73,4,18,7,2,4,8,83.29,Déclin,28.93
8435,10,20,70,14,11,17,9,7,2,92.84,Croissance,15.12
8436,14,14,42,1,2,9,11,4,8,69.16,Incertitude,14.29
8437,23,43,16,7,29,18,14,3,8,84.05,Croissance,0.99
8438,28,42,24,15,20,15,3,4,3,62.84,Transformation,27.8
8439,99,34,50,10,14,1,4,7,6,76.26,Déclin,7.5
8440,11,28,13,20,1,3,14,7,5,95.45,Déclin,27.71
8441,43,22,60,1,48,1,1,2,8,68.84,Stable,27.16
8442,18,23,87,9,46,16,6,10,3,68.11,Incertitude,4.83
8443,43,29,51,6,8,8,13,7,6,76.11,Incertitude,2.88
8444,32,27,78,20,17,10,9,0,4,65.32,Transformation,3.65
8445,25,10,86,4,24,14,7,7,3,94.8,Stable,5.43
8446,25,1,46,14,20,7,3,4,2,67.76,Incertitude,23.89
8447,53,4,75,15,5,1,11,0,0,78.36,Transformation,22.96
8448,86,32,75,9,40,1,2,1,2,98.17,Stable,22.97
8449,86,1,79,20,33,18,5,1,6,86.51,Transformation,0.03
8450,18,42,49,9,31,5,6,10,3,82.23,Transformation,20.4
8451,51,48,77,4,38,10,1,9,3,61.11,Déclin,9.57
8452,12,21,28,19,10,17,8,4,7,98.04,Déclin,8.53
8453,49,4,91,1,22,16,10,8,8,67.99,Incertitude,4.0
8454,40,29,99,19,38,5,9,9,6,76.63,Transformation,0.82
8455,91,12,45,16,41,10,13,4,0,87.5,Stable,2.89
8456,74,33,27,2,17,12,10,1,1,92.23,Transformation,9.01
8457,62,29,61,9,41,6,15,8,2,87.97,Croissance,21.01
8458,71,50,12,16,35,15,2,2,3,68.6,Stable,15.23
8459,80,15,21,10,31,17,0,2,1,79.33,Transformation,12.15
8460,79,35,81,7,8,11,3,7,6,60.82,Croissance,7.35
8461,27,24,12,7,16,18,12,9,3,89.48,Transformation,10.28
8462,55,3,85,5,22,15,7,4,4,78.38,Croissance,29.45
8463,37,48,74,19,6,4,2,1,8,85.84,Transformation,12.09
8464,91,6,11,2,30,17,15,7,8,86.31,Incertitude,1.14
8465,11,47,93,12,16,5,7,10,4,61.78,Transformation,28.42
8466,17,18,86,8,39,13,7,5,6,84.67,Croissance,19.94
8467,37,33,12,4,19,16,9,8,7,66.75,Stable,13.37
8468,51,42,30,3,34,19,10,6,5,60.36,Incertitude,27.47
8469,82,11,68,1,31,13,5,0,8,94.32,Croissance,15.29
8470,69,47,26,20,20,15,15,1,7,93.24,Croissance,7.59
8471,95,38,99,15,8,9,12,4,7,96.42,Incertitude,2.05
8472,27,45,97,12,18,5,11,3,5,68.18,Transformation,3.02
8473,55,14,84,17,50,8,15,3,3,96.5,Croissance,6.19
8474,66,40,71,3,35,3,5,2,2,66.23,Stable,17.56
8475,39,24,95,5,49,19,10,4,3,88.7,Transformation,13.88
8476,88,20,4,1,41,6,15,0,4,94.97,Croissance,18.1
8477,74,26,83,10,7,14,14,4,4,74.99,Incertitude,8.58
8478,50,44,21,11,9,1,13,8,7,94.6,Transformation,4.44
8479,64,2,59,15,45,17,4,3,0,66.75,Incertitude,21.58
8480,15,9,99,1,11,6,15,8,5,86.54,Déclin,5.26
8481,17,39,77,16,10,11,9,6,8,78.97,Déclin,17.45
8482,45,45,48,1,11,4,1,8,7,72.68,Croissance,26.08
8483,62,21,7,9,7,5,7,10,5,97.09,Stable,4.7
8484,86,23,67,12,0,6,5,5,1,62.72,Incertitude,7.71
8485,44,41,72,13,5,19,0,1,0,97.07,Déclin,25.45
8486,39,4,85,20,37,12,13,8,7,90.19,Croissance,29.83
8487,21,38,37,17,19,2,7,2,6,63.19,Stable,18.27
8488,80,26,62,19,5,18,3,1,2,79.51,Stable,22.56
8489,61,4,80,17,22,17,15,5,7,60.32,Stable,25.29
8490,61,30,68,10,19,17,0,8,7,66.05,Déclin,11.44
8491,40,29,36,6,50,13,12,0,4,62.29,Incertitude,22.49
8492,24,19,3,7,46,15,11,1,7,90.88,Incertitude,3.64
8493,99,26,65,6,22,6,6,7,0,70.18,Incertitude,29.87
8494,32,17,83,19,18,7,13,3,5,86.98,Transformation,15.29
8495,76,47,41,17,40,4,7,1,7,71.71,Incertitude,10.74
8496,78,21,35,11,4,17,12,10,7,95.69,Incertitude,21.54
8497,100,2,28,12,30,11,0,7,6,73.55,Incertitude,2.23
8498,50,28,68,15,19,7,11,3,3,98.29,Croissance,11.71
8499,67,44,37,9,34,20,10,6,8,98.12,Transformation,15.51
8500,27,29,8,7,30,4,1,0,5,74.75,Transformation,1.69
8501,29,28,13,17,25,20,13,6,0,75.68,Croissance,18.96
8502,53,3,83,15,0,16,6,10,0,84.06,Croissance,26.13
8503,2,24,23,6,3,11,6,2,7,93.92,Stable,5.68
8504,28,24,100,11,11,14,8,9,5,63.8,Déclin,16.22
8505,7,37,6,5,21,20,0,4,2,87.23,Stable,29.08
8506,98,9,16,1,13,5,0,7,0,72.11,Transformation,8.61
8507,61,20,6,19,8,15,14,6,7,92.03,Transformation,10.36
8508,76,26,37,10,0,9,9,10,6,85.55,Déclin,26.05
8509,83,31,3,11,18,3,12,10,4,72.42,Transformation,13.99
8510,42,49,65,13,39,9,7,6,8,83.46,Déclin,16.61
8511,58,13,80,2,5,11,2,1,2,94.25,Incertitude,21.91
8512,23,49,89,16,33,10,9,5,1,81.46,Incertitude,24.9
8513,49,44,35,16,22,15,4,8,4,81.79,Déclin,0.41
8514,100,40,40,4,12,5,6,8,0,70.69,Incertitude,21.47
8515,28,4,83,15,16,13,7,4,2,93.51,Déclin,16.99
8516,41,9,81,14,1,13,5,4,2,75.74,Déclin,23.71
8517,62,31,55,11,9,2,2,7,5,81.94,Incertitude,24.57
8518,6,44,32,20,50,5,5,0,5,86.13,Transformation,16.24
8519,92,49,63,14,49,18,1,5,3,88.79,Déclin,2.87
8520,85,1,34,12,32,1,15,3,3,97.41,Incertitude,9.98
8521,26,10,100,13,42,17,13,8,6,94.59,Incertitude,1.64
8522,38,40,47,6,26,9,8,8,1,97.83,Croissance,9.56
8523,63,32,87,5,8,20,14,5,1,92.79,Croissance,9.61
8524,97,41,82,10,40,11,15,2,4,90.67,Croissance,7.43
8525,11,11,37,1,39,20,9,3,2,62.67,Déclin,21.44
8526,21,39,19,19,10,15,2,6,7,89.28,Transformation,29.16
8527,71,8,56,5,33,3,12,0,8,93.51,Incertitude,19.93
8528,95,24,65,9,3,7,6,3,2,65.09,Croissance,4.96
8529,1,40,26,7,24,16,8,10,4,89.42,Incertitude,17.1
8530,90,24,29,11,0,11,1,6,8,82.3,Transformation,9.28
8531,10,48,88,20,3,1,8,5,8,67.0,Croissance,24.37
8532,51,34,77,1,37,19,2,5,5,92.24,Stable,1.3
8533,64,47,68,14,43,14,11,8,3,72.03,Croissance,21.64
8534,7,23,32,16,28,13,8,9,7,93.9,Déclin,12.44
8535,82,21,100,15,3,6,15,8,7,82.28,Déclin,12.04
8536,72,31,68,1,49,10,9,4,0,61.26,Croissance,8.21
8537,9,23,74,20,15,12,9,8,0,80.39,Transformation,11.53
8538,10,25,60,6,16,19,9,0,8,92.51,Transformation,5.47
8539,31,39,90,16,10,19,13,5,1,98.06,Incertitude,15.77
8540,68,40,43,4,37,2,0,2,6,86.18,Transformation,19.15
8541,22,50,97,19,22,8,13,5,3,78.53,Incertitude,3.73
8542,93,36,32,12,34,13,10,10,0,80.14,Croissance,19.24
8543,38,44,51,15,37,14,12,7,5,81.16,Déclin,23.92
8544,31,35,45,2,7,9,5,0,6,72.72,Transformation,5.24
8545,9,14,5,5,37,13,0,1,5,83.57,Stable,25.18
8546,50,46,13,10,43,11,10,6,2,82.56,Stable,13.98
8547,82,39,38,15,46,20,4,9,8,68.87,Transformation,3.16
8548,43,6,49,12,10,8,14,8,0,90.93,Croissance,28.91
8549,34,18,64,4,40,19,3,10,3,63.16,Stable,2.22
8550,84,13,58,8,33,5,12,0,0,96.35,Transformation,11.82
8551,25,2,71,2,31,16,13,4,5,80.03,Croissance,22.31
8552,36,35,32,2,25,6,0,3,3,67.04,Déclin,2.75
8553,33,6,28,4,20,8,10,7,0,70.98,Transformation,28.34
8554,12,24,26,9,37,15,13,0,3,74.86,Transformation,3.4
8555,97,36,24,5,25,4,4,0,5,70.97,Déclin,3.84
8556,57,11,30,6,14,11,2,6,0,70.11,Croissance,28.24
8557,47,36,69,15,6,16,4,6,1,60.48,Déclin,5.92
8558,77,33,66,5,3,4,0,7,1,82.75,Stable,0.73
8559,71,28,37,3,36,11,4,3,1,90.57,Déclin,4.77
8560,92,26,87,20,35,5,2,1,3,85.01,Croissance,12.97
8561,95,19,61,12,36,20,5,3,5,65.61,Transformation,28.39
8562,2,30,87,14,50,15,7,3,3,89.67,Croissance,28.63
8563,83,2,78,3,31,20,5,1,4,88.82,Transformation,22.49
8564,16,42,49,11,34,2,7,8,1,74.41,Déclin,0.16
8565,85,8,42,20,14,1,12,0,2,67.92,Stable,6.45
8566,48,19,70,4,28,4,8,5,7,78.85,Croissance,10.26
8567,66,41,58,16,43,1,2,4,0,71.97,Croissance,10.92
8568,7,14,88,2,15,20,8,3,1,86.53,Incertitude,11.12
8569,11,31,75,9,14,10,13,1,6,96.35,Croissance,28.45
8570,45,38,32,4,15,12,1,5,7,81.5,Transformation,15.88
8571,4,39,8,18,13,7,0,0,6,96.55,Incertitude,18.64
8572,64,12,92,18,45,12,6,1,1,99.76,Incertitude,6.4
8573,29,21,38,19,4,9,13,2,6,67.6,Croissance,19.24
8574,7,20,43,12,26,1,0,4,3,70.13,Croissance,29.93
8575,36,37,96,16,12,17,1,10,3,71.64,Transformation,12.07
8576,42,11,94,16,15,4,7,10,0,98.37,Déclin,15.04
8577,37,44,26,6,41,19,9,9,7,77.45,Déclin,20.52
8578,47,17,36,19,22,6,0,6,4,99.08,Incertitude,17.54
8579,25,45,77,18,18,2,10,0,5,69.02,Incertitude,14.79
8580,22,5,73,20,1,2,2,2,3,75.51,Déclin,26.58
8581,18,11,69,18,37,16,11,10,4,72.02,Transformation,6.81
8582,37,10,49,17,15,13,2,5,0,98.62,Incertitude,21.02
8583,49,34,59,20,20,2,13,5,7,66.97,Croissance,1.08
8584,54,9,99,19,41,6,4,6,6,72.16,Stable,25.31
8585,90,43,29,15,9,18,11,5,6,96.22,Déclin,28.64
8586,43,11,2,6,42,2,8,5,2,85.16,Croissance,8.04
8587,31,13,85,18,34,5,4,8,1,75.33,Incertitude,16.79
8588,24,12,100,19,50,10,4,1,1,93.06,Croissance,1.24
8589,11,39,28,1,43,2,4,10,2,97.32,Déclin,19.06
8590,51,4,73,12,30,8,2,0,4,79.47,Incertitude,3.45
8591,6,3,76,17,35,18,11,5,8,90.51,Stable,18.41
8592,73,31,76,8,19,10,11,9,4,69.08,Stable,29.07
8593,40,35,86,20,24,15,6,5,0,69.63,Incertitude,18.24
8594,87,11,94,17,36,7,9,3,0,92.23,Stable,29.76
8595,28,45,80,13,20,20,0,7,1,74.56,Incertitude,23.01
8596,78,12,80,2,45,7,6,3,3,64.15,Stable,26.04
8597,31,5,97,3,32,17,6,9,1,88.68,Déclin,22.29
8598,36,33,70,10,35,17,2,10,7,96.23,Stable,12.67
8599,6,17,15,6,22,15,4,2,1,72.63,Incertitude,15.43
8600,94,45,10,17,41,10,0,5,0,72.02,Transformation,17.29
8601,100,21,85,5,29,6,5,5,5,61.64,Incertitude,4.8
8602,5,23,45,5,26,14,12,8,0,92.04,Stable,2.41
8603,54,34,89,8,50,4,0,6,0,85.92,Déclin,10.97
8604,18,11,79,18,6,7,7,7,6,91.31,Incertitude,23.94
8605,5,38,26,12,16,17,15,2,5,84.9,Déclin,6.36
8606,23,7,1,11,29,6,1,2,0,79.9,Stable,2.64
8607,23,16,2,12,6,1,4,3,0,75.0,Incertitude,22.36
8608,71,42,32,12,4,16,1,0,7,95.58,Stable,17.26
8609,64,45,21,11,2,15,7,2,1,83.03,Déclin,29.72
8610,68,4,93,6,27,3,11,1,1,74.46,Stable,21.83
8611,5,45,71,13,18,6,1,0,7,88.72,Déclin,16.96
8612,53,2,68,17,4,4,9,2,8,96.84,Incertitude,15.11
8613,96,3,49,12,24,15,11,4,8,85.37,Stable,18.44
8614,5,33,20,1,43,15,14,0,3,77.78,Croissance,8.62
8615,58,9,96,10,34,15,10,1,7,83.52,Croissance,14.62
8616,41,38,88,13,31,13,15,4,5,96.4,Incertitude,3.0
8617,22,42,89,13,3,2,11,6,4,86.89,Stable,28.22
8618,61,26,35,9,47,11,10,5,5,63.62,Incertitude,27.6
8619,39,5,17,2,23,14,9,1,6,97.05,Transformation,8.14
8620,25,18,39,17,8,20,7,7,0,92.24,Croissance,20.53
8621,37,15,36,4,17,10,2,0,5,92.8,Transformation,27.8
8622,54,16,43,15,46,9,8,6,3,75.46,Incertitude,11.3
8623,19,27,44,13,15,4,9,7,2,96.53,Transformation,19.74
8624,62,25,59,5,1,5,5,10,0,88.95,Croissance,11.3
8625,45,20,64,9,33,20,12,4,6,70.57,Stable,6.19
8626,4,44,41,15,6,8,8,10,3,65.3,Incertitude,23.92
8627,84,32,70,17,5,20,1,0,8,60.46,Croissance,3.87
8628,44,36,24,12,17,15,8,5,3,60.88,Transformation,22.01
8629,58,23,24,17,24,10,5,4,3,79.95,Stable,6.62
8630,9,50,49,4,35,5,14,3,2,76.53,Incertitude,15.91
8631,37,44,10,7,3,4,7,9,8,69.42,Croissance,5.71
8632,45,22,77,14,4,11,0,8,7,82.77,Déclin,9.74
8633,23,9,7,15,1,7,12,10,1,89.42,Incertitude,28.73
8634,17,37,99,15,40,5,10,7,7,79.96,Stable,12.1
8635,13,9,19,9,6,10,1,2,5,82.14,Transformation,1.83
8636,33,34,85,9,5,2,9,2,6,63.41,Transformation,5.11
8637,30,11,66,19,16,12,8,10,6,69.04,Transformation,17.63
8638,61,37,78,9,21,6,12,2,3,65.83,Incertitude,6.99
8639,7,12,10,16,27,14,10,2,6,78.44,Déclin,2.61
8640,28,14,66,19,10,18,0,3,8,92.83,Croissance,15.33
8641,67,2,38,8,34,19,6,10,7,77.54,Transformation,15.24
8642,8,30,31,20,6,18,11,6,6,70.83,Déclin,29.54
8643,71,16,26,6,37,9,3,5,3,95.39,Transformation,15.93
8644,92,4,58,19,5,1,6,1,1,93.62,Incertitude,22.84
8645,74,33,100,11,1,10,6,6,1,75.5,Incertitude,6.75
8646,96,42,49,3,1,3,4,7,3,82.87,Transformation,27.51
8647,91,15,11,7,20,12,4,6,3,61.6,Stable,26.63
8648,92,19,19,2,35,12,9,5,0,81.24,Croissance,0.79
8649,29,48,70,2,17,1,3,9,0,68.76,Transformation,27.15
8650,21,46,55,9,11,19,7,5,5,88.63,Stable,21.05
8651,94,23,66,15,40,14,14,4,3,62.65,Déclin,26.1
8652,65,6,24,6,18,5,8,5,2,97.93,Incertitude,29.81
8653,2,16,53,6,33,4,15,2,4,90.5,Stable,22.85
8654,78,45,82,19,32,6,6,3,6,70.51,Stable,22.21
8655,22,46,59,20,38,10,2,2,8,81.93,Transformation,23.93
8656,29,45,69,2,44,3,7,8,6,80.26,Transformation,24.83
8657,59,12,46,14,3,2,6,2,7,61.58,Transformation,28.42
8658,33,42,24,3,31,13,11,5,4,80.6,Stable,10.43
8659,75,13,73,13,32,14,0,5,8,95.21,Incertitude,2.69
8660,7,11,74,2,23,4,2,10,0,98.68,Déclin,1.7
8661,73,11,96,16,38,2,5,0,4,99.35,Stable,16.74
8662,46,4,77,11,7,13,15,2,8,85.07,Incertitude,16.79
8663,24,39,82,15,34,2,10,6,8,71.51,Croissance,26.86
8664,28,33,76,14,26,17,13,10,5,86.76,Croissance,20.63
8665,57,40,53,19,0,3,0,8,3,73.63,Incertitude,7.93
8666,60,19,79,2,30,17,12,2,6,65.19,Croissance,3.56
8667,3,46,32,20,41,19,3,6,1,95.06,Stable,1.21
8668,73,38,19,18,19,7,1,2,0,82.44,Transformation,6.69
8669,84,34,46,5,28,3,4,1,0,64.02,Déclin,11.63
8670,36,2,89,14,15,10,7,8,2,70.71,Stable,14.09
8671,88,22,48,7,27,3,14,3,2,70.87,Stable,8.96
8672,49,45,61,11,19,8,12,7,8,63.26,Incertitude,26.99
8673,94,45,23,18,24,8,12,7,6,61.58,Transformation,27.97
8674,15,32,63,20,29,7,5,10,7,79.71,Croissance,20.67
8675,48,50,91,2,9,12,5,6,5,74.01,Croissance,19.22
8676,53,41,73,19,35,10,15,3,6,72.95,Croissance,16.69
8677,54,19,49,9,34,20,2,6,7,78.7,Stable,26.3
8678,61,40,6,19,48,14,4,10,6,69.79,Croissance,28.27
8679,70,34,79,5,38,5,10,3,3,62.78,Croissance,22.04
8680,92,39,14,13,43,13,4,8,6,82.59,Incertitude,28.53
8681,78,23,1,20,33,15,10,0,1,66.37,Déclin,20.3
8682,10,40,68,12,2,19,1,0,0,63.5,Transformation,3.28
8683,36,40,38,4,25,18,0,7,7,84.8,Déclin,5.2
8684,22,18,36,3,4,20,1,0,8,91.6,Stable,21.1
8685,4,44,67,7,11,20,10,3,3,88.07,Transformation,19.78
8686,63,19,40,12,22,10,11,0,2,63.42,Déclin,6.24
8687,85,16,57,2,22,14,7,3,8,88.59,Déclin,9.83
8688,94,50,66,18,34,13,0,2,1,78.16,Incertitude,0.89
8689,49,40,2,11,15,15,5,1,0,75.43,Transformation,5.42
8690,79,44,88,6,44,12,3,9,4,61.68,Incertitude,17.67
8691,62,48,10,19,29,5,6,3,0,83.72,Croissance,22.45
8692,7,18,90,2,38,8,10,7,6,89.77,Déclin,8.77
8693,34,5,37,1,10,6,8,4,6,73.38,Croissance,18.28
8694,12,18,24,5,46,12,2,2,4,86.12,Incertitude,12.68
8695,69,3,47,2,29,10,5,3,7,82.75,Croissance,21.62
8696,2,30,53,15,39,8,4,4,0,62.57,Croissance,10.83
8697,73,38,74,17,48,4,2,8,6,77.06,Incertitude,0.74
8698,96,47,38,11,34,17,9,3,3,85.23,Déclin,25.39
8699,54,48,14,15,1,20,13,7,1,61.08,Croissance,13.14
8700,40,32,64,15,10,9,11,4,6,68.26,Stable,12.91
8701,75,50,1,5,47,14,0,2,8,98.18,Croissance,25.61
8702,32,38,89,10,43,19,7,10,0,77.64,Transformation,24.47
8703,14,29,60,9,12,16,15,4,7,89.25,Croissance,28.79
8704,78,19,71,11,27,20,8,6,0,96.46,Croissance,15.16
8705,82,8,21,8,43,18,8,3,2,62.49,Stable,18.39
8706,8,48,94,13,21,13,14,8,8,81.23,Déclin,16.4
8707,83,8,12,9,32,2,10,10,1,73.84,Stable,24.42
8708,61,10,93,19,44,7,6,2,8,81.56,Incertitude,17.51
8709,53,30,62,10,46,10,1,5,6,63.1,Incertitude,14.71
8710,36,42,23,11,36,12,13,7,5,66.08,Déclin,11.33
8711,37,35,69,10,25,14,12,3,6,83.24,Croissance,16.63
8712,79,39,40,4,13,20,15,6,8,68.89,Déclin,29.37
8713,52,11,3,1,35,12,0,0,4,84.73,Transformation,29.06
8714,64,33,14,3,38,5,3,1,2,89.09,Croissance,3.73
8715,54,46,5,1,50,19,10,6,6,85.11,Incertitude,6.81
8716,59,37,77,18,18,17,8,5,3,88.79,Croissance,18.68
8717,44,7,7,18,19,3,8,4,5,68.97,Incertitude,29.54
8718,27,36,33,4,1,19,3,2,6,64.29,Incertitude,27.67
8719,40,6,72,1,38,11,8,1,4,71.06,Stable,18.07
8720,94,49,5,3,34,1,15,4,0,87.67,Croissance,16.09
8721,73,33,64,8,44,5,4,3,5,82.93,Transformation,5.12
8722,67,18,27,13,47,5,13,0,5,64.72,Stable,27.91
8723,20,5,55,19,36,17,2,1,8,76.19,Croissance,6.07
8724,4,12,53,7,36,10,1,1,2,81.51,Stable,14.68
8725,50,28,33,12,24,19,9,3,2,69.83,Incertitude,28.22
8726,15,31,18,3,7,12,5,7,3,79.48,Incertitude,17.94
8727,59,9,75,19,8,20,10,2,8,61.2,Croissance,19.52
8728,19,7,44,9,4,11,2,0,1,82.68,Transformation,21.46
8729,24,35,60,19,38,13,7,3,1,64.67,Croissance,20.5
8730,19,7,26,14,44,12,12,9,4,78.57,Stable,24.43
8731,54,49,79,17,6,3,8,1,6,95.94,Transformation,9.37
8732,20,31,80,12,9,4,7,6,6,75.7,Transformation,7.07
8733,54,32,34,9,31,18,11,2,8,87.86,Transformation,4.83
