Finance_id,Date_id,Budget_id,Fournisseur_id,Budget_consommé_vs_engagé,Délai_paiement_fournisseurs,Taux_fiabilité_prévisions
8463,38,26,2,15928.82,21,85.78
8464,24,16,36,89631.34,77,71.34
8465,46,12,22,18491.78,59,75.6
8466,52,15,26,64761.16,18,74.49
8467,79,3,46,81467.68,20,84.8
8468,72,5,29,49720.66,58,75.23
8469,82,3,41,17761.44,38,79.19
8470,100,23,39,29640.88,64,92.18
8471,70,27,11,13095.23,85,73.84
8472,49,7,34,16298.37,88,81.54
8473,81,27,20,6056.41,61,90.78
8474,87,14,40,91091.58,52,76.57
8475,22,13,39,68355.87,33,71.32
8476,4,2,44,52296.26,69,78.19
8477,31,23,13,62253.44,47,86.37
8478,92,1,22,63121.25,33,82.82
8479,19,4,49,70179.01,25,84.2
8480,28,3,18,25228.86,7,97.97
8481,83,6,27,33131.81,44,83.38
8482,52,27,14,66304.82,34,89.35
8483,2,26,36,73638.85,43,71.12
8484,29,14,33,34394.29,13,88.34
8485,42,8,12,62039.88,17,87.1
8486,1,11,5,92649.38,38,99.69
8487,42,12,3,70076.78,29,90.28
8488,35,10,34,33180.95,40,90.33
8489,61,13,3,40283.08,19,78.31
8490,13,5,49,22273.43,61,84.48
8491,14,15,10,69323.4,55,70.41
8492,64,13,32,94756.62,37,94.85
8493,82,16,24,17013.24,48,95.77
8494,50,2,50,38808.02,14,88.68
8495,78,13,11,74020.72,82,81.88
8496,56,17,19,75746.24,40,95.94
8497,84,6,36,81102.08,51,80.58
8498,16,9,4,75065.06,82,72.75
8499,27,21,33,5782.97,15,78.44
8500,15,25,9,33092.02,49,71.9
8501,38,2,43,11374.75,13,74.03
8502,92,30,27,38306.61,20,78.34
8503,76,28,32,97425.62,29,84.36
8504,84,26,19,47833.88,41,90.56
8505,70,20,43,57847.49,46,95.98
8506,87,29,38,35412.01,34,77.17
8507,81,22,24,40114.24,30,83.8
8508,10,12,33,57494.01,77,98.81
8509,88,23,49,87380.15,30,74.97
8510,25,29,47,28120.42,74,93.91
8511,42,7,17,25456.36,83,86.17
8512,57,3,45,21386.79,23,99.84
8513,4,15,41,23092.78,44,94.31
8514,100,28,1,58239.25,20,82.09
8515,23,12,10,36214.32,58,74.52
8516,80,3,26,76986.45,78,86.14
8517,16,1,31,8781.45,51,86.51
8518,97,10,36,48108.85,15,90.74
8519,91,27,42,81251.04,73,99.2
8520,86,20,40,19253.82,51,82.44
8521,65,30,7,9679.92,6,77.95
8522,48,22,15,61388.08,26,77.79
8523,56,15,13,78606.8,41,94.73
8524,63,1,40,36928.17,54,98.91
8525,3,17,31,88141.82,36,99.08
8526,43,15,13,93986.39,63,80.58
8527,10,22,30,77780.44,50,76.66
8528,1,23,4,66066.57,43,95.07
8529,24,18,23,92574.96,64,94.74
8530,64,6,9,37422.09,16,90.08
8531,89,14,22,81927.87,51,95.36
8532,46,26,5,6232.49,26,96.87
8533,92,14,28,40047.48,24,73.84
8534,11,22,12,77632.98,7,87.94
8535,44,5,15,75238.72,20,79.0
8536,94,11,5,48263.17,82,91.94
8537,35,23,18,47769.71,6,79.03
8538,51,16,40,77780.05,58,85.42
8539,16,2,1,73591.78,62,80.11
8540,19,19,6,11831.8,29,96.65
8541,50,6,15,46448.05,30,92.85
8542,22,22,37,81275.56,30,90.33
8543,93,6,17,48473.57,51,78.09
8544,88,12,48,72196.58,14,84.17
8545,6,29,35,91808.69,21,83.99
8546,40,10,46,80629.35,43,72.77
8547,86,9,11,41029.48,5,71.75
8548,84,9,36,63918.36,60,94.77
8549,62,13,28,90809.19,63,84.37
8550,61,24,3,9503.2,30,83.62
8551,39,6,17,83712.29,9,92.66
8552,50,4,41,76070.2,59,73.93
8553,43,22,30,84579.48,26,76.1
8554,52,21,11,99117.2,6,98.34
8555,23,14,14,26490.84,40,98.69
8556,58,26,44,8799.6,47,79.28
8557,79,5,10,51582.04,73,92.1
8558,57,25,13,21842.11,48,87.93
8559,16,25,35,40951.87,74,78.54
8560,89,12,29,80194.57,19,94.64
8561,67,12,13,15221.72,60,79.01
8562,79,28,43,62261.81,78,74.24
8563,64,12,42,22990.85,10,71.44
8564,26,30,47,92307.63,88,83.42
8565,94,29,14,56049.42,86,90.32
8566,17,15,2,28446.76,85,98.23
8567,35,3,17,81033.6,81,94.33
8568,20,25,47,14744.26,60,87.14
8569,16,23,21,53719.7,48,83.56
8570,72,1,29,48750.61,84,86.22
8571,8,12,9,36656.49,11,80.97
8572,37,26,7,84211.32,17,73.27
8573,44,25,44,92076.45,26,82.24
8574,9,12,20,27729.58,34,95.87
8575,14,3,43,39893.96,57,72.95
8576,73,26,16,11790.18,63,80.89
8577,90,21,12,95524.77,70,91.02
8578,69,16,48,83928.5,44,80.64
8579,9,5,35,69848.12,39,72.43
8580,9,4,5,74574.96,72,79.79
8581,10,22,14,90114.53,47,71.2
8582,44,11,39,65676.92,25,90.29
8583,29,19,29,92530.78,71,74.97
8584,99,23,31,55606.78,40,97.19
8585,63,15,27,9936.04,27,83.79
8586,92,11,12,46321.13,82,89.97
8587,53,17,10,47487.19,85,84.54
8588,83,26,28,96939.86,29,85.14
8589,25,10,26,90583.04,51,84.59
8590,8,12,6,78511.91,68,79.21
8591,15,30,28,33939.25,79,75.72
8592,43,6,45,49311.37,63,97.76
8593,63,21,44,46963.45,84,72.33
8594,100,20,37,35410.37,46,95.55
8595,81,27,32,38225.14,81,99.67
8596,64,8,43,92245.83,15,78.01
8597,25,6,30,48289.34,51,88.63
8598,90,27,2,74511.93,80,82.28
8599,7,5,41,76921.73,16,98.36
8600,80,11,26,62145.01,31,78.3
8601,87,9,19,35879.06,62,94.5
8602,25,11,48,88880.86,61,84.32
8603,65,20,13,18976.0,83,81.07
8604,73,10,1,12540.42,88,72.78
8605,18,28,2,95667.36,42,93.49
8606,71,28,5,12931.35,8,99.54
8607,56,23,39,43707.45,28,86.68
8608,4,14,1,11335.29,26,88.55
8609,18,27,22,58422.15,53,81.26
8610,67,29,34,55046.08,77,74.76
8611,64,27,22,42211.89,70,81.08
8612,91,14,25,19481.58,13,71.73
8613,10,20,35,62486.27,30,74.8
8614,37,4,45,25092.55,56,94.23
8615,79,20,21,38698.35,75,98.12
8616,83,5,38,76670.58,33,77.79
8617,57,11,44,70746.0,63,79.51
8618,15,6,39,21074.26,23,83.0
8619,66,10,38,47439.48,5,82.31
8620,38,24,16,60639.91,52,92.72
8621,91,21,13,16053.82,70,81.59
8622,49,22,19,43622.59,80,86.85
8623,34,18,9,89156.85,33,86.76
8624,71,29,24,53769.85,54,81.33
8625,12,19,21,13893.42,57,96.48
8626,17,29,14,70742.78,37,90.88
8627,51,20,41,59412.64,17,70.17
8628,39,5,40,12112.06,73,99.82
8629,67,27,37,62357.81,42,96.63
8630,38,7,25,63644.02,71,87.2
8631,5,25,25,53890.88,17,70.3
8632,39,20,35,50477.55,61,80.33
8633,39,10,28,27115.81,25,92.14
8634,88,5,36,69018.92,53,76.33
8635,48,12,13,21484.16,51,97.29
8636,19,23,4,45943.36,70,90.16
8637,89,6,46,23023.14,18,85.22
8638,38,18,24,44085.4,64,73.92
8639,77,11,36,60599.27,85,94.65
8640,7,26,31,91352.01,70,91.9
8641,65,6,10,17527.25,84,81.69
8642,86,10,9,30818.76,82,72.63
8643,12,8,4,73266.79,44,92.27
8644,87,26,26,89466.69,69,96.05
8645,3,20,50,46725.02,79,82.88
8646,23,1,36,83167.4,26,93.32
8647,60,21,28,49009.41,13,86.37
8648,7,22,32,42168.3,88,70.14
8649,52,14,31,28523.66,60,87.77
8650,9,30,37,8800.72,65,79.36
8651,4,19,2,39834.01,89,77.67
8652,38,25,42,76817.22,17,90.24
8653,63,2,12,29604.64,67,87.79
8654,68,18,22,44940.29,15,86.49
8655,44,11,19,84681.04,82,73.86
8656,46,19,24,65773.0,13,97.71
8657,61,21,44,79864.12,89,82.0
8658,46,25,40,18524.33,51,70.34
8659,3,19,16,63292.94,79,93.82
8660,79,20,39,41364.02,44,71.09
8661,21,26,39,37430.6,24,84.59
8662,14,14,21,44581.84,28,95.87
8663,2,23,21,5164.74,9,85.41
8664,17,26,30,59368.3,69,72.84
8665,65,29,45,10711.2,63,98.55
8666,86,14,19,43820.0,13,85.66
8667,55,5,41,50125.87,18,71.51
8668,65,23,48,74386.07,29,70.05
8669,25,8,14,25727.92,86,76.66
8670,33,6,17,82912.85,17,78.31
8671,55,25,44,47694.0,69,74.35
8672,15,24,23,93691.51,35,71.41
8673,15,6,31,71244.2,46,86.57
8674,53,2,50,7091.75,65,92.52
8675,85,23,44,73536.48,85,78.86
8676,6,19,35,71175.11,44,89.69
8677,81,19,15,25019.0,29,91.14
8678,7,6,48,27826.22,8,73.72
8679,72,14,48,76396.19,85,72.27
8680,59,28,15,78127.59,70,73.45
8681,1,23,37,28240.83,55,94.26
8682,22,18,5,65239.34,55,92.85
8683,54,29,6,69391.57,36,70.49
8684,89,13,22,82690.82,82,88.36
8685,95,3,34,15860.13,15,98.6
8686,66,18,40,44805.18,49,89.91
8687,68,16,15,31671.09,75,95.69
8688,95,16,33,88585.44,22,89.21
8689,55,22,38,43277.6,11,91.0
8690,4,17,7,65596.07,44,83.28
8691,73,2,9,93813.18,6,71.02
8692,20,9,41,24491.03,83,78.51
8693,34,7,5,71295.58,12,85.32
8694,82,8,4,27231.82,24,87.54
8695,22,23,19,96037.12,35,93.53
8696,5,28,48,31969.73,45,99.51
8697,89,10,25,41277.32,74,89.88
8698,94,2,12,86103.17,20,80.32
8699,59,15,5,44708.91,78,82.56
8700,86,13,46,14146.01,79,97.63
8701,1,21,24,80141.81,87,87.28
8702,56,30,41,17230.51,30,75.27
8703,26,20,48,66554.97,18,74.93
8704,25,19,8,63118.98,58,89.18
8705,70,9,21,68126.54,75,71.45
8706,28,19,30,70051.87,56,73.95
8707,57,20,35,75591.15,72,75.03
8708,99,16,23,47649.18,10,95.36
8709,81,25,34,67221.73,67,83.96
8710,60,22,26,63308.62,5,90.94
8711,98,4,33,60204.4,64,73.85
8712,37,3,47,15505.96,45,77.39
8713,36,29,42,31835.28,32,90.12
8714,65,28,42,24433.87,16,70.72
8715,5,14,36,20485.3,11,87.93
8716,60,11,30,89259.84,19,71.52
8717,91,21,8,80303.45,73,83.07
8718,14,27,2,83882.81,46,75.14
8719,28,10,4,54942.77,54,88.83
8720,6,5,4,22892.52,76,91.03
8721,60,15,31,83803.76,13,70.57
8722,75,19,7,18464.29,29,82.32
8723,58,8,15,48827.9,16,88.22
8724,28,7,32,80329.41,71,99.08
8725,9,22,25,80668.99,84,73.47
8726,5,26,28,95024.01,73,98.35
8727,27,3,24,23093.76,34,93.13
8728,60,9,45,44031.5,87,97.54
8729,34,11,24,56835.53,45,76.79
8730,55,6,49,10057.62,55,93.96
8731,97,9,46,71985.38,30,91.27
8732,79,30,10,60581.41,59,91.17
8733,29,3,2,18150.35,16,78.64
8734,23,20,28,47784.78,58,95.23
8735,87,5,44,63077.73,19,77.49
8736,54,20,25,21722.19,65,70.72
8737,67,19,3,63121.62,66,73.5
8738,21,11,31,25845.18,53,82.79
8739,87,17,42,78952.75,11,72.86
8740,5,23,47,30427.57,8,87.05
8741,49,9,12,16422.66,83,79.18
8742,99,28,3,47327.59,27,93.0
8743,33,12,7,86433.28,14,97.3
8744,55,1,48,45919.01,23,82.24
8745,81,4,5,51670.97,74,89.2
8746,5,27,4,89023.9,55,92.94
8747,98,19,15,16280.45,47,92.77
8748,54,7,24,94253.53,73,79.11
8749,100,27,8,41685.61,82,76.14
8750,8,26,9,65299.81,69,83.45
8751,8,12,33,88290.69,59,74.36
8752,37,21,7,56519.31,89,87.82
8753,70,12,5,71452.76,20,72.16
8754,80,5,13,25315.72,43,88.0
8755,88,1,36,90784.92,26,89.61
8756,5,28,3,75795.21,38,94.17
8757,72,19,28,61779.02,67,85.33
8758,12,23,26,78499.71,75,78.72
8759,86,12,13,86043.87,85,88.59
8760,22,14,34,71602.78,49,90.75
8761,80,9,31,83706.23,76,90.16
8762,4,1,38,68196.37,43,82.97
8763,32,7,17,16714.79,26,87.39
8764,19,14,39,18623.26,66,95.36
8765,80,21,27,72089.11,65,74.26
8766,14,24,50,60458.23,21,94.24
8767,67,21,13,63637.81,16,98.56
8768,33,19,42,59335.37,73,72.67
8769,59,26,9,94027.14,63,94.2
8770,28,2,3,54802.44,12,85.39
8771,7,8,9,37570.72,43,72.22
8772,28,21,14,9069.29,6,76.64
8773,67,22,24,84300.85,49,95.88
8774,47,7,36,40660.27,23,86.7
8775,28,26,2,10189.09,40,70.04
8776,86,22,49,35084.78,30,95.17
8777,38,25,16,61503.79,20,70.99
8778,11,27,30,54427.46,25,92.21
8779,37,7,25,90941.29,35,88.56
8780,88,12,15,5935.98,7,77.12
8781,88,8,11,72963.1,9,88.44
8782,12,27,3,38277.28,71,79.31
8783,12,25,21,82631.93,86,77.39
8784,51,6,38,98885.48,59,87.7
8785,57,13,40,98059.92,65,83.76
8786,36,24,25,83176.21,41,78.02
8787,73,25,16,44910.89,67,77.67
8788,91,7,35,74511.36,22,76.79
8789,60,24,44,71418.74,60,77.83
8790,88,29,38,98050.48,68,84.7
8791,39,20,7,82439.78,47,94.35
8792,6,10,22,51687.28,36,90.42
8793,98,30,47,95250.68,27,82.59
8794,15,23,41,25863.82,30,70.1
8795,29,5,41,90535.35,28,95.57
8796,100,2,23,33997.66,8,78.57
8797,83,8,6,30741.73,69,78.99
8798,8,16,17,90596.6,34,80.32
8799,5,18,3,22733.42,56,78.05
8800,91,19,18,37207.03,78,92.85
8801,77,11,6,84737.57,27,83.06
8802,82,7,8,84955.69,14,88.13
8803,45,5,12,69883.87,53,94.03
8804,63,3,26,5955.47,6,73.64
8805,35,16,40,45892.04,58,85.69
8806,87,5,25,23069.89,58,98.14
8807,98,13,22,51530.3,30,85.39
8808,10,29,21,72412.35,21,97.53
8809,24,4,26,25318.57,42,90.1
8810,10,10,30,59327.4,35,79.08
8811,62,10,6,76105.61,23,98.44
8812,49,22,16,86180.44,20,84.65
8813,46,6,35,94593.75,35,70.97
8814,23,19,1,39591.37,45,86.93
8815,63,23,13,29024.45,12,99.73
8816,91,16,35,70693.92,89,89.01
8817,7,18,43,93836.38,20,93.2
8818,88,2,20,5181.89,33,79.59
8819,86,4,42,17980.82,44,88.53
8820,85,2,46,55141.6,13,93.98
8821,63,1,2,95537.02,56,98.11
8822,16,30,44,65168.4,28,93.32
8823,15,10,28,93945.84,42,87.82
8824,100,28,48,59908.22,22,95.17
8825,63,19,6,13645.73,86,76.45
8826,75,7,24,96220.68,73,80.05
8827,53,28,5,39810.93,51,88.15
8828,93,12,18,98080.09,6,99.83
8829,5,2,29,80309.99,45,82.63
8830,46,21,4,60895.69,77,97.84
8831,40,19,16,66070.51,36,82.97
8832,49,19,11,33914.3,57,96.61
8833,96,2,46,29939.16,59,79.16
8834,35,13,50,93481.5,80,84.67
8835,37,24,27,12881.39,18,77.13
8836,37,9,14,43834.43,5,82.87
8837,34,13,37,16733.96,41,81.5
8838,100,6,9,91131.0,11,96.92
8839,15,6,25,11890.26,17,72.28
8840,44,29,50,78724.94,28,98.55
8841,4,20,34,79231.28,53,74.73
8842,72,28,50,91118.19,12,93.93
8843,37,1,34,44224.26,9,94.88
8844,51,14,6,42205.77,14,97.03
8845,29,26,28,47462.07,8,85.43
8846,58,24,1,19898.42,81,84.39
8847,24,7,42,85452.68,22,91.37
8848,90,2,5,70964.54,26,89.44
8849,59,13,5,79490.19,68,82.68
8850,95,9,45,24297.47,13,70.9
8851,68,9,32,94902.83,12,76.58
8852,59,28,42,26976.83,64,87.16
8853,84,12,11,74137.48,17,94.59
8854,73,25,38,9741.84,29,93.0
8855,1,9,14,94793.85,30,91.8
8856,12,6,44,15917.67,13,81.91
8857,25,1,5,16237.88,41,86.76
8858,29,5,13,11776.97,17,75.78
8859,20,15,46,50456.58,41,82.87
8860,46,4,28,79628.43,27,82.94
8861,82,29,20,24075.06,84,78.56
8862,38,10,48,30396.02,23,79.58
8863,29,13,16,20428.72,37,84.83
8864,49,20,43,57905.16,12,75.15
8865,15,17,50,70716.81,31,80.57
8866,11,2,14,81596.0,37,89.59
8867,44,19,17,91911.59,81,98.03
8868,89,29,35,10497.12,33,82.74
8869,37,27,31,98862.33,66,78.16
8870,56,25,20,47946.48,36,99.09
8871,78,30,25,45492.65,75,75.0
8872,39,11,31,52815.52,81,98.66
8873,99,8,48,47907.52,63,76.29
8874,76,8,3,24424.32,84,96.68
8875,18,25,30,58984.07,45,72.14
8876,5,29,14,79473.67,87,96.88
8877,43,24,17,58202.5,12,93.12
8878,21,6,45,88885.73,46,74.25
8879,49,4,38,20289.05,43,84.8
8880,64,28,29,95506.19,30,98.52
8881,43,6,16,84197.15,46,93.39
8882,85,25,4,73357.61,88,71.63
8883,81,6,1,71725.04,48,98.95
8884,73,17,25,5935.54,63,93.37
8885,3,21,33,52629.37,20,87.53
8886,5,10,15,29643.32,66,98.26
8887,56,18,24,48806.95,67,98.08
8888,13,7,18,46190.28,36,70.68
8889,3,10,13,22607.81,14,78.02
8890,1,11,1,87531.31,82,85.46
8891,60,16,14,36563.14,33,74.47
8892,1,22,5,87350.32,60,84.8
8893,69,14,24,15308.91,15,81.8
8894,25,5,43,99341.65,36,92.83
8895,96,25,12,15010.59,23,81.26
8896,66,12,43,28116.8,80,74.8
8897,67,12,1,74957.1,86,86.71
8898,11,4,31,98347.34,21,75.42
8899,23,10,2,22005.29,27,99.68
8900,55,14,44,97137.46,28,87.08
8901,25,20,32,6673.49,66,94.83
8902,74,15,40,19215.94,8,82.57
8903,60,29,14,91541.79,12,83.67
8904,70,8,19,64393.35,62,78.23
8905,70,25,10,75643.39,25,79.19
8906,9,30,36,91354.21,48,70.55
8907,39,2,35,76898.11,35,88.75
8908,2,6,11,65554.93,5,94.22
8909,80,17,11,62426.49,73,95.38
8910,88,26,14,56426.8,41,80.58
8911,49,4,30,36640.56,76,85.24
8912,13,7,31,9259.06,77,92.9
8913,34,15,33,32977.73,79,88.07
8914,14,2,32,66652.1,85,90.6
8915,54,19,12,47873.9,19,82.39
8916,64,27,46,98432.31,52,76.39
8917,28,21,29,11983.83,54,80.0
8918,10,30,3,65087.61,21,76.34
8919,42,25,32,36929.56,13,71.25
8920,83,8,33,10085.38,12,81.13
8921,64,24,44,63012.66,47,98.31
8922,51,4,3,29693.69,50,89.74
8923,75,3,25,42895.61,28,94.6
8924,50,6,48,43406.81,76,70.89
8925,16,1,37,90622.46,63,84.48
8926,79,2,26,62024.96,38,76.34
8927,46,23,8,45625.27,14,80.81
8928,95,14,21,97237.87,62,87.12
8929,25,7,45,65076.71,41,78.54
8930,16,6,49,77672.95,5,95.65
8931,58,22,37,81431.48,87,77.87
8932,80,24,34,20363.43,7,79.09
8933,10,5,6,67154.73,64,81.43
8934,24,7,3,60340.83,88,88.59
8935,75,29,15,37184.36,49,89.07
8936,65,2,41,92420.45,23,73.8
8937,31,29,22,30938.03,17,93.57
8938,94,22,12,84186.49,53,93.32
8939,6,3,46,70152.03,53,84.46
8940,36,26,43,32740.99,57,91.33
8941,93,18,48,25829.44,32,79.31
8942,16,30,5,83870.53,70,87.13
8943,56,4,50,15562.14,47,70.8
8944,8,9,39,74051.7,28,80.98
8945,51,26,37,78648.82,59,94.0
8946,3,18,37,56943.74,68,79.71
8947,61,30,38,51154.46,29,97.45
8948,51,12,1,70328.85,22,79.46
8949,40,12,18,50003.12,84,90.54
8950,11,11,26,33723.71,53,82.79
8951,36,16,14,48928.01,32,86.04
8952,20,9,3,15931.47,24,91.46
8953,3,6,38,47858.72,90,88.7
8954,70,21,30,92558.97,31,82.32
8955,40,24,13,17145.91,30,80.28
8956,68,18,15,42720.27,72,75.6
8957,68,22,37,23127.21,12,79.31
8958,37,15,6,39595.48,32,77.77
8959,70,28,33,57063.31,55,92.9
8960,87,14,28,59206.48,48,99.62
8961,70,25,20,8366.03,61,98.98
8962,99,16,8,22822.35,6,93.66
8963,15,29,29,29789.47,19,91.89
8964,83,8,45,61576.26,39,70.98
8965,70,27,25,6199.04,14,94.16
8966,57,9,30,86701.02,25,82.85
8967,42,18,39,58019.72,26,82.97
8968,12,23,31,78087.94,81,84.7
8969,56,3,17,85017.7,72,82.51
8970,99,14,4,89253.61,7,88.83
8971,60,27,49,94871.76,49,82.87
8972,59,24,12,63536.75,83,80.99
8973,35,3,8,76461.71,24,96.06
8974,92,16,14,35353.6,39,79.27
8975,93,17,28,47749.66,21,96.54
8976,77,10,39,50724.1,64,99.48
8977,58,8,40,97352.81,68,83.68
8978,42,4,4,6171.44,66,99.75
8979,67,17,28,87016.68,69,75.14
8980,66,13,40,91368.59,22,89.22
8981,74,18,28,58349.4,59,89.43
8982,40,21,10,7894.79,55,85.82
8983,60,6,42,33278.87,16,96.81
8984,49,21,17,69462.43,43,73.35
8985,91,25,38,58634.66,56,70.25
8986,27,16,37,51926.11,14,94.82
8987,69,26,19,60873.34,87,88.03
8988,85,15,9,61587.93,56,82.45
8989,32,12,31,30455.11,49,97.51
8990,34,27,3,82222.13,28,83.99
8991,73,13,28,14472.42,68,88.93
8992,32,21,49,75478.75,47,87.32
8993,61,7,30,17266.17,61,74.49
8994,83,12,10,95773.41,16,90.44
8995,3,27,40,20967.3,19,77.53
8996,50,15,38,75746.4,84,80.64
8997,68,15,22,97754.95,42,95.63
8998,54,8,22,20355.13,64,86.49
8999,77,30,3,92691.47,22,86.52
9000,61,25,41,68341.17,5,70.04
9001,59,20,10,5057.31,36,99.98
9002,1,4,40,38360.57,15,89.83
9003,25,8,4,6374.65,60,85.92
9004,36,14,24,41040.87,55,85.78
9005,46,17,49,70757.07,37,78.17
9006,60,4,3,60789.73,82,82.83
9007,68,8,9,45121.52,5,79.99
9008,81,7,3,78069.82,44,96.55
9009,31,24,26,22001.48,10,71.96
9010,88,12,33,71334.17,53,77.95
9011,79,14,37,68283.26,82,74.54
9012,88,13,35,40823.45,56,83.19
9013,95,18,39,97527.78,40,73.99
9014,100,14,12,31594.14,32,86.71
9015,65,9,7,13027.47,56,75.26
9016,45,29,42,95040.54,32,95.8
9017,3,24,23,14391.87,64,90.42
9018,96,3,8,80995.38,81,89.19
9019,30,6,2,32938.51,73,88.58
9020,90,10,5,81292.32,80,91.94
9021,27,7,7,43523.99,53,96.97
9022,42,11,25,35465.91,8,77.79
9023,54,15,36,53893.9,34,95.52
9024,99,20,1,88063.85,40,70.63
9025,44,10,37,34148.4,80,83.88
9026,28,16,8,89790.89,64,74.17
9027,67,28,38,55077.53,41,84.63
9028,36,8,40,53982.66,78,74.61
9029,21,11,17,5862.13,25,89.04
9030,65,30,34,89836.18,80,84.91
9031,97,26,43,18127.16,30,72.78
9032,27,14,33,79541.17,54,85.21
9033,68,29,3,36246.66,45,87.71
9034,12,6,46,58771.11,83,72.35
9035,12,13,50,76437.95,12,71.11
9036,37,23,35,46931.09,48,74.97
9037,85,25,46,36235.26,11,84.31
9038,84,30,10,70795.52,26,90.45
9039,82,20,37,96909.64,89,77.9
9040,37,19,5,47421.03,51,85.24
9041,16,2,39,40365.57,80,77.22
9042,52,16,32,18146.71,89,84.39
9043,75,30,18,45825.02,23,85.87
9044,7,23,39,32515.72,85,74.33
9045,33,28,3,65902.07,83,75.35
9046,36,22,19,75901.85,40,96.27
9047,53,2,45,21752.24,43,90.04
9048,83,26,24,19384.78,37,96.98
9049,26,4,39,34253.96,23,74.62
9050,61,5,33,23712.67,53,71.4
9051,95,16,45,89126.68,85,75.44
9052,20,6,13,14163.19,51,97.48
9053,84,19,33,19131.57,47,97.81
9054,10,28,35,91084.29,44,92.58
9055,10,17,39,94266.02,70,72.34
9056,9,2,44,73379.42,6,84.1
9057,13,7,15,38926.29,5,80.2
9058,66,7,1,20929.79,78,95.05
9059,62,29,30,83463.07,23,94.16
9060,28,8,9,23764.49,13,99.72
9061,66,25,9,13659.63,17,94.55
9062,10,14,33,34604.46,68,72.4
9063,11,25,46,86941.33,90,94.01
9064,84,3,39,47722.36,53,82.16
9065,18,2,15,76408.12,13,74.1
9066,28,16,18,17483.69,15,84.25
9067,30,2,7,86021.63,45,91.3
9068,43,9,7,71082.3,90,90.87
9069,71,25,5,88687.15,42,89.18
9070,74,21,32,69531.25,79,72.49
9071,63,24,45,40766.8,64,80.48
9072,58,10,11,36886.4,27,80.17
9073,43,14,13,47331.82,52,84.3
9074,93,2,26,97293.44,75,92.54
9075,1,11,39,53928.53,51,84.02
9076,61,21,10,63308.23,86,95.23
9077,17,24,15,46362.06,74,90.22
9078,18,8,44,25691.75,45,88.6
9079,94,4,35,50049.53,24,97.42
9080,97,30,6,66601.67,15,77.11
9081,28,25,9,37343.52,82,91.96
9082,4,13,5,14770.59,56,96.81
9083,41,6,49,30440.69,49,84.01
9084,22,10,22,98281.85,65,94.43
9085,91,6,25,69943.0,57,77.67
9086,49,24,39,13941.04,20,82.3
9087,89,8,50,56970.3,25,77.6
9088,4,3,36,14815.72,86,87.33
9089,22,29,45,12506.61,37,77.64
9090,94,20,1,63914.77,85,76.92
9091,74,26,21,51919.73,61,87.53
9092,19,8,26,21159.84,63,96.12
9093,81,2,46,19002.25,48,98.35
9094,10,2,18,74559.71,34,74.68
9095,48,3,50,43401.43,20,74.37
9096,64,6,36,17170.99,69,83.93
9097,66,8,7,35025.91,35,97.89
9098,14,21,5,26500.06,22,82.74
9099,58,12,15,61453.38,80,86.75
9100,33,19,36,77194.19,73,83.51
9101,29,8,34,79691.92,43,78.73
9102,59,13,49,64122.0,63,70.1
9103,19,30,14,44154.85,75,77.28
9104,10,6,14,60246.94,57,86.68
9105,96,24,22,88359.0,41,79.37
9106,95,21,48,9859.1,74,99.36
9107,86,29,2,18482.91,47,98.37
9108,26,22,49,60704.92,27,88.65
9109,74,24,4,5990.75,70,80.45
9110,39,9,17,7187.29,14,76.36
9111,94,11,35,88746.0,41,89.47
9112,9,8,46,90946.58,44,93.28
9113,48,4,28,88525.23,74,89.0
9114,81,10,6,9135.01,67,81.13
9115,12,12,23,27432.37,35,80.38
9116,47,11,16,15183.12,19,97.02
9117,36,13,29,89113.42,66,89.1
9118,98,2,40,45351.78,50,77.4
9119,57,23,16,23797.64,22,90.15
9120,57,12,46,26149.52,78,94.76
9121,53,27,10,60161.33,14,96.95
9122,30,11,10,56723.7,45,92.7
9123,31,13,28,28821.08,87,86.12
9124,90,29,9,98706.57,77,87.33
9125,41,4,14,6601.94,27,90.97
9126,57,28,13,46291.73,83,77.65
9127,100,9,45,72701.39,84,82.69
9128,74,13,18,20851.51,21,78.87
9129,8,2,30,13664.75,71,75.51
9130,38,16,32,16879.28,39,88.19
9131,42,3,47,62502.08,44,80.08
9132,18,23,50,75765.82,54,82.65
9133,23,7,5,50868.17,26,71.83
9134,75,19,47,84432.57,54,96.14
9135,6,26,38,6404.3,25,89.25
9136,14,24,2,6873.39,35,78.27
9137,77,3,47,75717.96,58,76.29
9138,47,28,39,37704.96,75,74.78
9139,1,2,44,85799.92,87,73.51
9140,46,19,33,96529.47,34,83.19
9141,50,21,34,83844.85,31,82.16
9142,64,27,12,94199.08,82,99.76
9143,72,12,9,9066.03,45,81.35
9144,66,18,34,36874.17,36,81.91
9145,56,11,37,68187.02,55,81.03
9146,75,20,35,48759.2,19,97.8
9147,14,18,21,49953.29,32,93.07
9148,28,1,24,57662.65,76,75.86
9149,10,16,49,98532.84,24,84.33
9150,49,18,4,54994.38,76,82.73
9151,85,13,12,5640.45,36,90.4
9152,65,26,45,83219.15,86,83.73
9153,46,9,21,36421.76,77,99.99
9154,21,14,50,25988.44,86,96.03
9155,95,6,19,97259.04,55,73.69
9156,25,30,37,54618.91,54,99.06
9157,22,2,16,98112.57,30,79.2
9158,34,17,50,43674.43,66,82.84
