Archivage_id,Date_id,Document_id,Media_id,Client_id,Produit_id,Nb_documents_archivés,Taux_digitalisation,Temps_moyen_acces_documents,Taux_indexation_correcte,Nb_consultations_archives,Nb_telechargement
8281,49,33,9,53,42,914,59.86,3.04,85.42,455,41
8282,33,12,7,89,4,4,55.11,1.41,91.3,403,195
8283,97,11,6,43,1,746,84.65,13.03,98.89,206,223
8284,88,65,7,120,46,95,78.19,19.66,87.48,441,291
8285,15,70,4,100,39,409,55.08,19.53,91.18,405,272
8286,95,2,5,191,16,567,67.02,9.11,96.54,278,66
8287,58,50,10,81,7,446,83.72,9.63,95.22,337,112
8288,16,76,6,52,3,935,56.96,9.57,80.8,291,30
8289,78,79,3,45,25,749,85.0,5.82,86.83,266,279
8290,13,42,2,117,31,686,50.36,9.22,94.01,386,297
8291,99,20,2,172,6,776,63.27,13.61,97.33,247,173
8292,58,80,5,23,21,856,87.55,4.83,98.94,214,291
8293,31,3,8,18,3,475,96.13,3.79,89.3,347,284
8294,64,54,6,148,15,419,66.19,14.13,96.6,387,88
8295,11,79,8,92,19,362,98.22,8.35,98.84,18,22
8296,28,76,10,183,46,26,87.13,4.39,95.26,100,254
8297,31,12,7,49,9,367,79.43,3.69,92.48,346,129
8298,57,28,10,38,7,201,75.18,19.62,80.18,231,204
8299,68,27,5,94,42,532,96.26,19.99,96.81,256,157
8300,39,79,9,105,10,586,51.93,15.19,90.33,409,252
8301,9,28,2,39,44,950,87.44,4.09,94.53,304,8
8302,1,33,6,118,8,138,91.35,19.06,96.72,334,120
8303,72,51,9,178,43,58,91.47,19.11,81.54,35,30
8304,68,54,9,15,48,616,80.42,3.82,94.03,115,148
8305,71,13,11,20,6,246,89.11,16.99,97.29,155,81
8306,40,3,9,50,1,633,97.66,6.93,89.16,148,104
8307,58,28,3,120,13,706,60.94,13.47,97.1,413,270
8308,38,19,2,56,32,349,71.06,2.65,91.85,96,13
8309,40,6,8,176,4,5,93.82,16.04,95.35,221,98
8310,61,18,10,134,2,65,60.73,2.45,85.09,147,226
8311,14,67,5,28,13,603,76.11,9.0,92.32,466,161
8312,91,57,6,6,21,811,68.21,4.57,98.28,417,60
8313,76,26,6,189,23,185,83.12,19.99,97.81,110,184
8314,69,47,9,18,34,161,90.61,2.82,99.88,63,12
8315,64,11,2,23,16,766,64.56,3.65,89.85,499,123
8316,70,18,8,192,13,898,58.01,13.27,89.98,448,111
8317,37,6,8,92,15,416,58.23,2.78,85.74,353,254
8318,32,70,3,151,18,294,52.24,19.03,92.64,136,133
8319,23,8,7,62,37,382,75.89,17.55,82.99,105,265
8320,60,2,4,133,43,798,83.03,11.12,83.66,98,206
8321,32,53,3,26,30,908,99.75,8.58,99.34,112,240
8322,95,75,10,190,10,755,92.67,19.81,94.75,400,74
8323,43,31,5,158,13,607,94.98,8.84,90.67,232,93
8324,80,23,6,145,10,764,65.01,13.98,84.72,496,300
8325,92,1,9,12,26,588,95.47,3.16,97.74,92,172
8326,79,44,9,82,48,35,81.66,10.33,90.15,320,100
8327,74,3,5,24,50,608,92.04,11.21,92.92,279,214
8328,4,40,11,137,33,386,73.64,11.42,99.36,426,166
8329,37,44,9,103,20,899,77.98,18.18,81.41,378,268
8330,21,29,11,60,23,44,91.1,11.48,84.17,175,159
8331,70,7,6,170,33,706,88.56,17.77,87.92,68,109
8332,58,11,11,18,45,37,76.98,18.31,90.75,228,196
8333,74,71,11,179,47,300,62.83,19.66,84.2,129,146
8334,44,38,5,139,33,440,50.07,1.11,82.75,216,270
8335,98,4,6,101,12,226,77.7,4.37,89.96,343,51
8336,99,31,3,72,50,70,74.69,16.15,87.74,404,50
8337,60,69,10,40,14,622,50.08,6.84,88.34,407,107
8338,53,27,8,83,47,898,63.79,12.77,96.4,487,219
8339,60,8,5,140,13,599,97.22,8.16,83.98,378,122
8340,67,44,10,56,40,286,84.08,1.6,93.81,166,252
8341,93,76,8,118,44,912,87.23,7.02,86.9,418,10
8342,68,5,9,195,39,507,56.21,12.02,97.97,260,266
8343,32,21,8,141,26,916,82.42,10.5,97.43,369,67
8344,27,12,2,199,43,960,60.86,2.12,86.33,380,3
8345,66,21,2,88,21,737,72.68,9.5,81.36,35,207
8346,32,68,9,149,26,61,56.54,9.58,84.33,290,72
8347,68,41,3,48,37,477,91.29,13.73,95.18,383,241
8348,46,22,6,120,47,183,80.78,16.0,94.75,319,55
8349,96,64,8,170,13,443,85.14,19.62,95.83,225,96
8350,73,13,6,25,38,528,64.51,4.99,84.35,465,260
8351,5,54,2,193,30,255,64.95,14.65,81.99,467,215
8352,99,35,8,97,45,428,53.9,2.12,89.25,316,90
8353,23,53,5,199,30,656,74.9,4.42,84.5,291,137
8354,19,25,7,169,40,818,93.92,5.64,98.77,301,72
8355,12,7,9,16,40,500,97.2,18.26,86.19,151,61
8356,79,35,7,111,35,929,51.25,9.18,98.66,274,178
8357,32,57,11,58,18,555,92.06,17.13,90.86,421,195
8358,93,78,6,107,4,305,51.28,14.57,95.75,303,111
8359,42,8,4,125,33,991,97.83,5.65,97.44,417,262
8360,3,51,10,107,22,116,55.43,5.58,88.17,422,147
8361,70,58,3,76,33,850,58.38,9.76,83.13,434,254
8362,44,31,10,174,3,720,65.38,5.24,85.55,169,12
8363,60,13,3,81,2,927,74.96,4.52,90.92,215,180
8364,10,77,7,187,16,414,85.45,3.44,95.31,103,4
8365,69,9,4,34,8,219,77.84,10.57,94.28,254,249
8366,66,2,4,80,27,131,75.28,14.76,96.1,351,135
8367,38,22,8,140,1,836,75.61,1.04,98.31,349,142
8368,53,71,8,48,11,744,99.15,2.94,93.68,34,169
8369,21,52,6,11,42,555,88.19,17.33,91.58,183,252
8370,81,66,10,103,18,763,54.5,16.0,83.1,417,166
8371,18,35,3,121,33,768,79.89,6.62,89.69,451,41
8372,26,34,5,33,31,946,69.73,18.37,85.02,239,257
8373,27,11,7,7,35,764,60.16,10.06,90.52,166,249
8374,12,20,6,74,46,770,84.53,19.17,87.55,233,93
8375,67,80,8,125,4,876,95.49,16.0,82.23,444,5
8376,37,67,9,18,30,858,70.6,4.79,98.19,450,96
8377,38,26,9,131,14,357,78.91,16.03,84.72,96,156
8378,83,75,6,93,8,859,86.55,0.97,98.97,268,199
8379,91,28,6,86,38,663,65.57,12.73,92.77,422,57
8380,20,28,8,30,13,325,63.94,19.67,83.73,496,56
8381,95,78,11,31,19,521,53.21,7.35,95.4,399,1
8382,19,35,3,125,3,999,77.21,10.53,88.87,222,71
8383,10,70,9,100,38,133,61.18,16.58,91.56,218,76
8384,99,63,8,1,43,318,53.72,12.06,82.71,21,159
8385,96,47,8,164,46,888,85.35,1.04,87.47,117,252
8386,54,23,2,42,18,736,70.48,17.61,98.83,186,278
8387,28,55,8,32,23,682,77.96,3.33,95.96,30,68
8388,77,65,2,179,31,907,53.61,3.54,96.79,413,219
8389,78,29,5,109,27,847,76.12,19.14,94.52,156,89
8390,7,49,6,49,31,326,86.56,1.16,84.42,24,209
8391,22,17,3,117,16,701,60.03,18.35,92.03,295,167
8392,94,25,8,71,19,920,74.04,9.01,88.3,279,104
8393,79,18,4,117,38,626,92.92,1.43,86.42,95,121
8394,50,79,10,143,22,86,87.47,9.54,81.86,103,229
8395,93,10,3,2,23,641,81.46,12.54,99.93,381,257
8396,63,19,11,14,19,816,83.45,4.02,87.49,321,30
8397,82,3,3,96,27,765,92.3,2.18,98.04,256,160
8398,100,77,6,104,32,680,77.7,13.36,91.3,7,150
8399,74,51,7,56,11,82,84.45,18.57,91.63,4,145
8400,88,19,6,41,15,245,51.56,8.06,81.24,467,110
8401,36,72,2,192,26,736,70.04,13.66,98.98,496,297
8402,11,55,5,39,27,765,76.51,15.26,91.3,440,179
8403,50,44,10,95,48,177,71.99,11.69,88.37,291,6
8404,74,7,7,130,22,145,67.82,5.91,89.54,277,23
8405,5,18,3,132,15,851,52.88,17.19,94.4,221,136
8406,62,57,6,180,50,121,77.24,2.52,97.73,106,86
8407,46,72,9,98,2,552,86.93,4.89,89.34,298,76
8408,35,32,3,198,22,590,99.98,2.36,86.5,205,220
8409,46,26,7,18,27,459,51.78,19.44,90.42,201,2
8410,8,26,4,62,37,350,81.87,10.0,95.95,442,248
8411,96,54,10,173,25,98,74.41,18.59,93.5,110,76
8412,2,29,4,73,8,379,70.74,7.36,84.16,10,265
8413,64,75,5,177,36,645,97.71,13.08,84.33,9,215
8414,27,13,3,24,25,240,89.2,19.25,99.27,167,138
8415,32,11,7,154,1,755,60.8,19.95,80.16,373,74
8416,58,28,6,87,45,436,80.71,18.27,93.06,157,72
8417,23,17,11,130,40,390,66.51,5.5,86.26,90,3
8418,11,40,2,55,10,982,90.74,11.69,99.41,386,170
8419,33,23,6,6,1,784,69.2,11.04,90.03,62,38
8420,50,76,10,93,29,712,71.77,12.28,96.82,267,230
8421,16,4,4,187,34,168,92.59,10.82,89.15,220,86
8422,76,16,10,85,19,625,59.2,16.78,97.95,495,176
8423,90,29,6,62,32,922,93.8,15.84,84.61,378,95
8424,34,52,11,2,36,757,88.83,9.68,96.68,325,247
8425,65,13,6,139,35,858,81.96,6.8,88.3,257,256
8426,66,7,9,200,3,981,58.89,6.17,94.62,304,245
8427,70,11,9,168,6,737,78.89,17.75,94.5,24,122
8428,96,65,7,19,4,154,63.85,2.36,90.89,365,274
8429,55,71,2,183,33,717,79.4,4.27,86.81,165,19
8430,44,3,8,28,18,52,89.49,12.61,85.35,278,280
8431,46,3,9,78,27,560,91.85,15.26,94.46,456,126
8432,63,11,4,33,11,677,60.63,13.41,85.31,129,233
8433,29,75,8,74,36,436,99.26,5.72,83.82,138,167
8434,57,25,5,173,7,262,94.82,0.97,81.46,65,220
8435,39,11,6,10,26,613,52.48,9.67,92.12,3,35
8436,100,78,4,161,25,937,73.84,18.13,86.4,210,120
8437,31,77,5,9,12,202,79.93,15.85,96.71,357,177
8438,21,26,6,75,49,413,69.56,6.81,96.01,357,233
8439,26,44,4,190,34,316,77.68,12.25,89.04,207,299
8440,82,50,2,148,34,389,91.41,13.46,96.33,345,121
8441,56,21,10,87,42,577,53.03,6.15,96.36,246,114
8442,1,6,8,177,21,593,80.43,7.29,84.09,139,122
8443,71,23,11,153,32,784,97.79,15.49,86.08,444,89
8444,21,77,2,193,18,208,96.27,16.38,89.12,169,41
8445,34,62,5,104,24,920,76.63,17.12,86.5,345,54
8446,64,25,9,149,13,306,67.0,19.85,82.76,340,148
8447,32,11,11,167,7,733,90.71,4.55,86.46,431,262
8448,54,66,8,32,18,401,52.32,13.24,96.04,315,167
8449,54,4,5,196,43,232,77.15,10.36,83.84,249,250
8450,99,19,4,125,12,440,72.09,7.77,83.41,456,101
8451,50,49,3,15,13,65,50.55,15.61,98.1,186,166
8452,93,28,3,155,15,97,52.88,9.15,84.42,156,156
8453,42,46,11,132,42,749,61.67,6.61,96.22,459,238
8454,11,20,5,182,36,332,57.9,12.84,99.43,192,19
8455,83,61,7,194,14,199,82.6,16.48,80.82,366,110
8456,34,54,8,163,31,679,94.42,18.92,97.67,338,91
8457,98,15,2,110,8,311,95.81,12.71,90.43,88,7
8458,34,68,7,90,1,929,96.63,19.55,87.01,66,244
8459,49,8,11,187,27,664,99.2,7.89,96.97,152,278
8460,89,74,5,50,41,735,97.95,13.08,96.35,147,195
8461,49,13,11,179,27,997,68.26,16.91,82.28,377,210
8462,100,12,2,26,33,795,68.61,12.77,92.53,91,11
8463,24,14,5,71,40,2,92.17,7.89,93.4,440,41
8464,39,45,4,29,40,644,74.17,3.05,92.07,119,76
8465,77,50,7,136,18,509,56.06,9.28,88.65,498,270
8466,3,18,7,157,50,202,62.86,3.2,99.18,57,202
8467,54,8,11,4,1,569,60.75,18.27,92.69,268,55
8468,11,79,8,15,15,757,85.6,4.07,83.42,210,100
8469,61,11,10,155,14,7,67.99,18.62,80.89,339,101
8470,79,80,11,125,9,411,89.9,18.13,98.61,412,118
8471,71,15,5,108,3,962,80.04,13.01,98.5,494,278
8472,11,60,2,188,44,682,89.11,1.72,92.76,187,153
8473,80,64,9,44,20,67,52.51,14.33,80.78,263,48
8474,75,66,11,172,35,479,79.75,16.33,86.49,121,31
8475,37,28,10,130,2,207,74.99,11.57,90.26,495,181
8476,79,45,8,158,24,259,88.74,13.81,92.16,75,280
8477,76,5,3,44,32,960,73.41,6.11,93.97,355,216
8478,46,57,3,51,40,875,96.09,3.89,95.89,390,262
8479,28,11,5,96,39,260,97.49,7.98,82.66,277,223
8480,82,24,4,52,10,162,81.07,2.68,82.72,429,101
8481,6,52,2,194,49,683,62.17,11.88,91.98,14,196
8482,83,35,11,158,15,274,56.09,5.78,80.82,382,254
8483,56,24,8,189,21,350,50.04,10.59,81.16,380,241
8484,78,28,5,190,15,520,74.84,5.25,95.92,398,137
8485,58,22,4,169,27,679,60.95,7.73,88.28,492,124
8486,51,30,8,160,13,7,88.72,6.56,83.29,486,256
8487,59,38,9,26,31,511,54.9,2.78,89.83,480,183
8488,17,13,11,189,26,767,60.84,4.31,85.31,384,255
8489,97,9,11,49,8,357,85.57,0.82,97.49,101,177
8490,7,26,5,100,24,969,58.88,10.25,95.2,329,269
8491,91,56,9,117,34,288,58.06,10.12,90.48,430,142
8492,25,2,6,117,3,418,64.56,18.32,93.33,426,4
8493,6,45,11,6,4,343,67.38,9.38,85.17,102,42
8494,18,53,5,96,17,574,87.56,3.96,83.94,213,53
8495,11,30,3,172,21,917,53.96,7.55,82.37,91,295
8496,57,74,5,26,32,1000,57.84,9.8,89.64,432,133
8497,94,49,5,23,7,951,58.61,13.3,89.9,342,38
8498,67,37,7,144,23,752,64.57,11.6,87.04,350,107
8499,57,34,11,41,10,809,76.01,10.95,86.04,441,97
8500,82,40,5,80,4,382,84.32,18.61,91.55,188,9
8501,42,56,8,147,12,783,61.9,6.11,86.15,255,141
8502,25,62,3,105,2,551,70.04,12.88,81.7,208,217
8503,67,37,3,48,15,912,84.31,2.22,82.23,323,172
8504,27,56,8,185,27,170,62.75,15.07,98.39,162,76
8505,4,52,11,63,21,837,65.94,14.76,97.13,166,278
8506,76,16,10,128,34,970,64.36,18.89,94.46,198,184
8507,43,10,10,102,8,604,50.56,9.61,89.13,421,217
8508,67,37,8,94,44,477,71.83,12.48,84.86,273,179
8509,68,75,10,67,21,678,83.8,17.88,92.4,346,225
8510,48,23,9,119,7,174,87.65,7.49,96.52,417,149
8511,46,2,11,135,44,882,52.3,1.97,85.57,102,87
8512,72,43,3,30,41,224,90.48,2.72,85.28,319,285
8513,52,58,2,198,43,655,91.31,19.64,91.63,112,209
8514,52,69,4,50,37,833,79.69,6.48,88.48,279,164
8515,34,74,11,85,8,580,70.22,11.64,93.14,261,180
8516,17,48,2,75,34,165,87.78,2.42,95.61,268,148
8517,4,34,4,167,17,710,66.84,8.28,90.16,287,23
8518,45,68,6,117,7,698,82.74,5.4,97.1,39,115
8519,58,70,5,62,37,790,83.89,13.37,91.26,185,170
8520,79,7,4,51,47,587,83.07,8.51,95.74,443,145
8521,89,75,2,17,36,946,60.32,6.34,83.29,81,60
8522,42,19,3,25,22,839,55.51,6.62,90.82,396,251
8523,74,8,4,125,50,49,51.17,1.06,98.16,177,127
8524,62,33,9,130,2,802,56.09,12.65,86.32,60,14
8525,36,53,9,195,33,968,84.09,3.91,83.61,121,156
8526,61,75,10,128,36,42,63.85,12.53,93.31,98,256
8527,12,76,8,120,48,713,61.63,15.83,92.36,427,265
8528,52,31,6,132,31,589,62.82,17.07,94.46,175,189
8529,96,67,3,158,5,891,95.84,1.07,91.06,304,93
8530,72,61,9,36,30,984,83.39,17.94,91.58,447,192
8531,21,10,4,3,33,880,54.23,6.9,95.45,216,91
8532,23,10,10,117,24,702,82.3,14.13,92.28,189,23
8533,58,30,10,21,48,279,81.57,13.71,87.25,202,140
8534,100,3,11,110,1,75,66.52,8.0,81.42,16,203
8535,70,19,2,155,30,860,56.29,13.84,90.63,196,55
8536,11,36,6,76,46,826,55.05,15.27,96.62,21,128
8537,19,16,6,195,3,143,80.28,10.06,92.43,388,256
8538,84,38,6,39,49,187,95.9,13.5,94.23,420,122
8539,21,23,2,132,49,169,82.71,4.32,87.29,399,105
8540,56,7,5,108,35,84,77.16,19.51,82.0,350,181
8541,53,49,9,12,47,438,83.02,8.51,89.01,21,229
8542,92,29,10,131,21,420,52.57,4.95,97.87,133,273
8543,37,46,8,192,2,867,85.21,8.43,81.94,478,241
8544,89,59,4,13,1,958,87.9,14.34,81.84,95,83
8545,77,16,10,151,36,224,56.41,4.16,83.21,313,12
8546,80,16,9,155,27,553,65.64,1.96,97.48,17,191
8547,4,53,11,75,38,585,74.92,19.56,85.16,463,165
8548,54,30,5,137,4,678,65.94,9.68,83.4,172,182
8549,19,24,10,4,37,628,94.11,3.59,84.17,171,217
8550,84,30,2,186,12,826,67.28,16.66,82.7,291,34
8551,35,26,8,159,2,785,56.57,2.72,95.36,93,3
8552,82,6,11,57,21,286,72.43,12.29,89.96,16,182
8553,72,40,2,112,5,724,56.23,10.08,94.39,45,19
8554,72,41,9,119,7,652,60.81,0.6,95.48,308,151
8555,40,6,8,134,47,283,60.34,11.72,91.15,306,226
8556,87,40,4,170,46,514,66.2,8.1,95.89,386,20
8557,35,15,6,162,40,84,59.19,17.48,97.63,134,72
8558,37,68,6,37,20,655,76.58,12.38,86.78,458,297
8559,59,68,2,22,7,455,92.15,6.43,86.23,32,261
8560,68,5,8,77,3,335,95.48,10.45,90.58,415,185
8561,57,73,8,21,48,785,69.37,9.38,88.94,101,297
8562,69,71,6,166,37,872,97.83,7.39,98.21,32,58
8563,95,43,8,118,18,903,59.1,3.53,85.35,370,208
8564,59,17,3,144,12,355,97.68,3.02,90.06,498,154
8565,71,41,8,76,20,199,58.07,11.27,83.58,109,22
8566,95,12,9,60,46,428,73.08,11.15,99.78,159,240
8567,31,5,7,36,26,999,96.81,19.52,97.13,87,168
8568,92,43,11,125,37,410,50.42,17.88,85.67,135,179
8569,35,58,7,79,37,374,68.32,9.04,96.21,159,282
8570,24,30,6,60,42,522,66.33,15.51,90.62,135,48
8571,83,66,9,95,10,233,89.41,8.56,96.58,287,150
8572,97,30,5,31,5,819,53.1,8.31,86.59,44,289
8573,12,56,5,151,35,165,79.2,18.16,82.49,435,201
8574,53,31,6,149,40,983,93.57,12.78,84.33,390,136
8575,33,15,2,169,43,644,70.32,17.2,88.32,370,31
8576,87,11,10,134,40,890,72.4,13.7,99.6,4,159
8577,86,58,5,2,21,925,60.87,1.08,96.44,432,90
8578,48,11,3,47,5,659,53.56,3.97,98.87,74,69
8579,30,15,4,110,33,17,60.02,19.75,83.27,340,205
8580,20,13,3,52,37,724,97.7,5.84,80.3,240,186
8581,98,75,4,124,23,128,69.67,17.16,97.67,499,89
8582,73,27,4,20,26,896,88.85,10.18,93.57,146,152
8583,21,54,4,165,27,140,60.8,4.85,90.4,318,144
8584,58,33,11,28,8,411,87.08,2.76,86.9,21,264
8585,20,24,8,25,7,274,92.76,7.16,88.75,89,188
8586,71,65,6,3,40,392,69.43,10.06,90.99,427,33
8587,1,29,6,145,43,299,63.19,14.52,93.16,309,280
8588,76,42,7,60,46,520,76.75,14.21,82.88,430,248
8589,17,39,4,126,8,854,66.25,3.3,99.25,417,57
8590,99,11,6,199,49,796,50.94,1.12,80.07,214,230
8591,14,33,3,127,3,692,96.32,8.87,98.53,157,191
8592,91,29,10,86,50,176,91.39,14.53,95.82,347,285
8593,18,36,11,102,21,779,77.47,5.39,96.66,185,34
8594,6,53,4,47,18,342,85.95,1.88,94.3,476,157
8595,23,60,9,26,12,238,60.68,1.61,94.41,194,79
8596,59,39,2,9,31,253,92.14,11.1,94.12,285,152
8597,71,31,10,55,10,567,74.8,13.99,97.66,333,262
8598,72,64,2,78,49,524,90.42,17.98,94.07,259,243
8599,62,15,10,189,23,517,78.37,14.61,94.51,99,172
8600,80,20,9,27,47,791,71.2,16.88,88.97,197,262
8601,40,28,6,186,48,145,63.13,14.74,97.73,479,23
8602,43,21,2,152,50,100,88.83,12.21,89.18,413,149
8603,91,55,10,65,48,333,61.69,15.62,84.94,147,159
8604,62,69,11,12,46,206,86.56,0.81,81.99,213,84
8605,8,71,6,164,10,462,55.7,6.56,82.01,281,113
8606,72,33,3,28,23,99,82.94,13.34,84.69,277,188
8607,34,50,5,109,8,765,88.99,18.1,88.04,247,156
8608,10,33,5,97,36,237,88.71,7.45,83.06,287,139
8609,92,40,5,86,27,939,94.01,19.0,89.08,417,292
8610,55,22,11,76,7,769,68.45,17.59,96.01,370,199
8611,53,61,5,197,34,398,64.8,10.88,90.57,267,7
8612,22,31,9,121,44,285,67.49,16.64,95.59,36,277
8613,26,78,2,192,15,787,68.33,14.86,81.56,405,86
8614,82,18,8,8,1,42,61.84,3.86,96.53,36,208
8615,68,36,11,188,43,989,70.4,2.52,93.9,352,142
8616,78,47,2,15,23,728,58.38,13.87,80.83,321,247
8617,33,64,9,76,24,299,86.45,6.68,80.97,436,161
8618,42,60,7,42,48,332,53.72,14.64,84.1,327,170
8619,94,36,3,165,5,145,91.72,2.82,97.13,345,93
8620,37,57,11,143,8,308,59.75,9.9,83.44,65,218
8621,26,68,8,56,11,338,93.45,15.01,94.63,343,89
8622,37,14,7,177,35,149,54.03,19.99,84.35,446,119
8623,56,14,3,167,24,792,82.95,19.04,89.84,462,18
8624,56,56,4,157,45,720,57.56,17.89,93.85,474,102
8625,3,57,2,78,9,92,53.98,4.71,90.33,167,39
8626,69,43,9,122,46,399,89.4,0.83,86.3,373,189
8627,48,66,8,46,21,809,61.9,11.41,90.71,360,118
8628,73,49,7,5,7,28,74.41,10.2,98.47,70,222
8629,51,49,5,136,16,234,72.99,9.39,82.86,77,136
8630,60,23,9,150,21,66,99.47,18.95,85.02,183,290
8631,69,18,7,52,4,192,81.97,9.01,86.03,289,208
8632,43,36,5,40,11,563,82.13,9.07,89.46,414,43
8633,30,24,4,8,21,118,57.1,12.98,91.3,489,228
8634,12,32,8,192,30,502,52.7,16.98,89.31,87,236
8635,32,36,9,64,42,144,61.07,9.64,99.46,371,218
8636,71,5,10,59,27,198,54.73,8.43,83.95,293,219
8637,40,45,2,135,11,147,86.47,13.47,96.3,442,60
8638,5,47,2,102,21,820,74.34,3.1,87.33,44,78
8639,43,49,4,13,47,704,81.62,5.79,88.91,143,2
8640,77,59,4,33,25,440,72.84,16.65,87.44,16,11
8641,85,69,11,161,48,414,62.49,8.81,98.63,347,211
8642,9,57,5,168,46,989,92.02,11.05,98.92,197,217
8643,38,36,11,121,14,191,56.83,10.02,83.5,240,76
8644,43,59,3,83,6,215,90.71,3.95,82.11,361,166
8645,65,67,9,51,13,823,56.49,8.02,81.5,444,209
8646,98,80,10,175,6,141,77.25,2.92,87.3,390,56
8647,57,69,6,185,47,697,85.84,4.26,83.75,174,285
8648,84,75,6,197,32,181,63.36,19.58,88.39,233,115
8649,55,49,4,55,3,2,98.96,1.17,86.66,23,0
8650,77,59,11,57,1,192,89.61,19.94,88.87,130,83
8651,91,61,3,127,15,651,79.91,4.22,84.87,492,283
8652,96,35,10,140,22,509,70.38,15.29,91.49,457,51
8653,84,16,3,118,31,359,82.83,9.44,88.17,438,149
8654,35,30,8,95,41,860,63.41,6.43,81.2,255,167
8655,96,64,8,186,43,570,91.93,2.06,94.71,204,124
8656,67,61,6,109,45,235,81.88,15.03,99.84,472,150
8657,69,15,4,1,1,504,78.06,13.41,84.95,114,274
8658,10,3,4,194,37,591,96.02,15.99,94.58,314,14
8659,48,67,6,8,14,925,61.17,12.99,98.4,81,82
8660,41,13,2,191,29,920,55.36,2.45,97.35,178,56
8661,75,77,4,74,37,845,66.39,11.53,95.17,451,34
8662,52,78,10,165,30,664,91.28,11.84,93.83,339,24
8663,17,8,10,158,8,88,81.41,12.8,97.21,71,59
8664,33,33,3,171,38,812,83.86,19.43,81.5,167,214
8665,82,36,8,79,27,149,62.66,8.2,97.67,89,240
8666,62,55,7,48,13,127,76.72,15.54,93.05,33,52
8667,3,3,2,73,27,126,71.95,12.12,80.51,156,69
8668,39,42,11,116,3,562,69.92,19.57,88.13,2,139
8669,11,66,3,126,9,73,63.71,3.09,83.88,217,12
8670,43,35,3,107,11,972,85.2,14.27,88.97,343,154
8671,14,36,6,129,12,61,65.75,11.43,83.01,89,171
8672,99,39,4,39,49,420,76.43,3.16,93.6,197,245
8673,56,52,7,166,36,487,83.89,5.85,84.91,446,146
8674,47,56,9,21,19,435,59.99,6.61,82.57,136,128
8675,17,31,2,118,10,106,55.46,16.22,98.19,45,196
8676,87,58,4,41,47,884,86.95,1.66,81.01,239,140
8677,59,7,9,195,5,216,82.69,7.81,96.4,367,128
8678,67,61,5,57,19,638,56.99,5.12,90.65,202,121
8679,11,79,11,187,36,117,97.09,5.23,86.63,499,261
8680,37,57,9,126,3,765,56.35,17.7,95.33,87,50
8681,81,16,8,156,42,615,61.58,13.0,82.61,301,219
8682,70,63,7,117,19,110,81.13,15.17,81.13,281,86
8683,73,26,7,62,5,201,88.45,9.09,90.18,361,238
8684,85,77,11,75,7,351,55.11,4.72,86.04,82,148
8685,98,6,8,73,14,403,75.73,2.95,94.65,134,186
8686,89,70,8,47,35,92,69.19,7.1,83.02,366,264
8687,3,40,8,144,44,873,67.16,13.01,80.38,249,126
8688,64,45,2,4,44,917,88.94,13.61,80.13,142,131
8689,66,11,4,81,28,410,57.65,17.89,86.97,320,27
8690,99,31,9,107,41,294,71.55,18.35,98.78,43,177
8691,62,68,10,44,43,319,80.53,1.26,86.67,477,179
8692,97,14,5,133,30,545,59.91,3.91,98.08,3,7
8693,74,26,3,53,47,690,81.72,3.27,83.72,193,59
8694,83,2,6,114,35,604,62.02,8.16,90.8,282,37
8695,5,30,5,9,8,878,63.02,9.61,97.29,126,170
8696,1,29,10,197,42,506,52.74,1.8,90.5,343,212
8697,86,6,4,32,2,567,54.79,7.02,98.66,4,44
8698,70,19,6,92,30,342,88.47,5.16,97.65,97,136
8699,9,55,4,13,31,609,86.91,3.16,96.22,392,222
8700,12,18,10,2,10,381,55.35,19.3,87.1,279,260
8701,36,4,4,110,34,829,73.67,6.29,80.01,321,252
8702,97,3,9,86,6,729,54.46,7.35,84.41,498,56
8703,26,23,4,149,45,229,83.02,19.77,90.24,256,111
8704,68,73,7,122,44,818,53.89,19.71,87.57,417,20
8705,57,44,11,8,13,219,94.26,10.11,92.47,235,109
8706,59,80,6,184,26,154,85.27,13.36,95.69,161,263
8707,86,70,2,6,6,167,78.71,12.69,88.21,74,60
8708,77,65,11,196,26,38,86.11,7.5,98.43,215,134
8709,58,59,9,93,5,889,83.26,1.86,80.71,473,191
8710,16,48,2,148,1,366,70.12,17.41,92.47,145,107
8711,67,69,11,74,28,538,99.03,6.26,92.93,356,159
8712,23,37,10,42,31,987,55.05,14.95,96.19,256,134
8713,59,63,8,70,30,358,61.59,17.6,95.3,447,151
8714,68,41,9,61,36,750,58.61,15.34,93.51,127,158
8715,84,19,7,187,38,927,69.67,6.12,97.19,208,100
8716,12,34,8,67,15,921,78.68,10.91,85.33,257,75
8717,64,40,5,61,6,76,51.08,6.08,86.64,449,192
8718,85,65,10,137,23,999,74.09,16.62,81.47,455,28
8719,60,71,5,71,46,486,71.53,9.84,95.72,205,266
8720,63,48,10,190,3,328,69.7,13.25,94.04,53,32
8721,12,60,8,178,27,202,85.46,17.02,82.25,11,67
8722,6,38,3,66,44,960,79.54,12.82,95.38,279,198
8723,44,57,5,119,38,920,99.01,3.43,96.39,9,271
8724,93,68,7,170,11,576,95.48,14.12,97.56,39,261
8725,43,44,8,160,32,340,94.31,4.7,90.53,295,131
8726,45,67,8,77,15,227,56.24,13.37,80.38,49,250
8727,25,56,7,174,38,333,92.02,3.36,82.32,284,292
8728,2,22,9,142,43,318,94.02,11.04,87.9,415,94
