Audience_id,Date_id,Canal_id,Plateforme_id,campagne_id,Nb_visiteurs_uniques,Nb_pages_vues,Taux_rebond,Nb_abonnes_reseaux_sociaux,Taux_interaction_RS,Nb_abandons_lecture,Duree_session
9283,44,2,2,4,427,12108,41.61,1026,3.56,174,6.22
9284,100,2,5,2,8145,4423,67.91,4270,4.58,292,2.88
9285,89,2,3,5,3398,15856,76.81,4029,5.91,310,5.65
9286,61,2,4,9,5007,3719,70.05,1105,8.41,49,7.79
9287,56,3,2,5,6823,3603,88.1,158,4.97,352,4.44
9288,6,1,1,2,6135,5871,10.55,2421,3.88,174,8.54
9289,32,1,5,10,9981,17130,53.01,2893,3.54,83,6.0
9290,43,2,2,9,9889,17082,24.64,1388,1.9,386,6.65
9291,87,4,1,10,195,8185,27.31,4549,0.56,237,7.71
9292,88,2,5,4,795,5721,35.88,2266,4.39,336,5.22
9293,38,5,5,1,3652,16620,55.18,3519,4.6,474,3.92
9294,86,5,5,5,509,10729,55.79,3757,7.02,490,5.52
9295,3,2,3,5,9644,2325,72.89,4709,3.81,127,4.55
9296,72,5,4,10,5471,1489,77.97,3243,3.13,64,5.97
9297,67,4,3,7,5286,9160,53.5,2180,0.57,249,7.06
9298,45,1,2,4,239,8804,76.77,3499,0.5,378,5.62
9299,38,3,2,9,4707,2793,69.88,137,4.06,92,8.78
9300,87,3,2,2,934,19686,40.53,3449,7.18,239,7.41
9301,11,5,5,9,678,18080,54.7,173,8.97,102,7.76
9302,48,1,4,1,3941,8577,72.88,3947,4.78,303,1.68
9303,29,2,1,6,9964,4894,68.31,1510,3.68,254,1.07
9304,59,3,5,8,1757,11902,14.6,477,3.04,449,6.08
9305,5,4,3,3,4607,5008,83.74,2367,9.16,96,4.91
9306,80,3,5,1,167,13496,31.36,182,9.05,46,9.56
9307,100,1,4,10,3188,5759,10.36,3449,8.18,270,4.4
9308,44,5,2,7,2256,11856,82.9,1204,7.04,11,3.33
9309,11,2,2,8,4546,8534,13.17,3620,0.38,391,7.72
9310,76,4,2,10,4221,12496,86.14,3395,8.96,393,9.5
9311,7,5,4,7,2803,16692,41.98,1426,7.85,392,2.73
9312,94,2,5,9,3840,13378,25.99,3946,4.53,281,3.71
9313,1,5,4,1,1583,12582,80.05,4974,8.72,475,0.61
9314,17,5,4,10,2214,15505,33.88,4659,8.47,130,2.99
9315,37,3,1,5,620,12521,45.02,4864,9.97,451,7.42
9316,90,5,4,3,7317,14720,14.78,2460,4.33,208,3.06
9317,77,4,5,1,8460,4020,49.0,1713,5.6,431,9.11
9318,62,4,3,6,860,5718,26.73,3808,6.6,32,7.62
9319,66,2,2,9,8625,9767,35.11,2903,6.18,338,2.17
9320,47,4,1,3,4344,2914,73.3,3133,0.66,210,5.26
9321,27,5,3,5,751,18105,67.44,1812,6.51,299,3.61
9322,75,3,5,4,1338,11511,45.56,2778,5.33,212,4.89
9323,10,3,1,8,6516,16498,29.03,1008,1.35,183,1.15
9324,77,1,4,7,4096,8109,64.76,2790,9.0,107,8.4
9325,13,4,2,1,2118,14874,36.22,537,4.1,11,3.52
9326,78,4,3,1,3550,10181,19.29,309,0.34,198,6.74
9327,54,2,5,6,1261,3501,75.15,2899,3.09,244,2.57
9328,78,4,4,9,713,11365,43.05,4444,7.5,162,4.13
9329,60,1,1,4,5273,13886,39.33,139,1.85,474,8.04
9330,26,1,3,1,8928,8481,20.71,2067,2.29,257,3.03
9331,8,5,1,5,9820,19180,66.19,795,0.62,380,7.92
9332,6,5,3,1,8937,2968,66.76,1766,7.56,265,7.72
9333,13,3,4,3,1353,17784,10.63,4930,8.41,40,4.36
9334,23,3,2,2,2385,9038,32.56,1152,2.57,291,6.54
9335,21,4,2,1,6610,8743,60.46,890,5.9,466,6.26
9336,88,4,1,1,1871,10349,59.91,4789,8.89,93,9.98
9337,73,4,1,7,5904,3136,51.79,1896,8.61,483,5.0
9338,48,2,1,2,5554,3692,47.07,2528,9.02,171,7.08
9339,84,3,3,3,798,5409,21.85,2007,7.1,53,2.19
9340,36,2,3,4,2835,10804,43.17,1087,0.25,356,0.92
9341,70,1,1,7,5265,16985,10.09,3497,0.97,45,1.61
9342,46,3,1,1,4392,3385,62.56,612,6.21,130,3.14
9343,62,4,1,2,6575,561,55.84,865,6.85,54,5.02
9344,73,4,2,4,8233,883,38.5,1911,5.86,197,1.8
9345,100,1,2,5,4937,18219,18.83,4027,6.09,48,2.99
9346,70,3,2,10,175,721,69.14,3334,4.98,122,3.4
9347,5,5,4,8,4800,2469,67.74,2884,9.34,13,1.2
9348,27,4,3,3,1252,18822,69.1,4862,0.31,305,6.35
9349,98,2,5,3,6831,15737,46.32,2432,8.83,338,4.48
9350,10,5,4,4,7143,7725,55.33,379,6.58,177,0.92
9351,49,1,2,5,9491,11324,27.36,2510,1.1,357,8.31
9352,54,4,1,8,4356,16640,55.2,252,1.32,206,9.49
9353,15,5,4,8,9436,18625,69.5,441,8.51,294,0.54
9354,84,5,1,10,1529,1517,45.1,4980,9.97,316,4.73
9355,8,3,1,1,9349,18151,16.23,2331,2.57,166,6.44
9356,30,2,5,8,1840,19745,87.76,1620,3.28,124,8.37
9357,54,3,4,8,8362,13584,24.41,4265,2.63,492,7.72
9358,53,2,1,7,6138,8016,63.92,2816,2.88,194,3.74
9359,22,4,4,9,5743,4985,74.4,2877,4.17,256,0.62
9360,63,1,3,6,1924,7716,18.75,3162,1.66,219,8.2
9361,26,1,3,1,4414,2413,33.68,2285,1.99,320,7.49
9362,84,3,1,7,6434,10798,58.96,785,0.56,385,5.4
9363,74,3,5,6,3892,14495,26.29,3198,4.95,20,4.15
9364,47,5,4,4,2844,8317,52.87,3782,3.46,91,4.14
9365,7,1,4,7,1003,16825,80.95,4018,5.85,297,9.01
9366,94,2,3,6,5355,17033,40.39,2470,9.89,69,7.32
9367,18,3,4,2,9284,19837,23.77,3762,3.07,41,1.79
9368,77,5,5,2,3889,10144,74.89,1416,7.83,421,5.75
9369,20,2,4,7,9705,9734,16.14,4343,2.41,354,4.09
9370,36,4,2,2,1952,16815,57.11,4801,6.48,286,0.87
9371,25,1,5,10,1184,4197,21.41,238,2.55,112,3.06
9372,14,5,5,9,8413,14537,77.63,2472,5.56,236,6.79
9373,64,2,1,7,665,1984,27.88,2479,2.23,451,3.41
9374,6,4,2,5,7338,10010,33.69,2206,3.93,66,0.93
9375,86,2,3,2,7443,2088,48.38,4938,1.65,30,2.82
9376,25,3,3,7,9264,5090,72.24,2947,1.65,16,7.71
9377,67,3,4,2,7003,19626,40.91,1484,1.6,143,4.14
9378,93,2,2,2,5082,8893,81.45,1088,2.33,360,3.83
9379,10,1,5,6,9671,9361,71.64,3353,9.18,124,8.86
9380,8,3,4,9,3455,19277,53.38,765,1.79,349,6.76
9381,72,5,3,5,861,5115,87.39,2379,7.62,181,4.18
9382,40,5,4,1,8892,12687,84.24,2816,3.8,456,6.65
9383,96,5,1,4,7763,11250,39.25,2604,2.43,183,3.77
9384,52,1,4,10,8513,7042,33.22,3921,1.79,48,2.54
9385,39,5,5,6,4752,13163,25.32,3327,9.09,401,9.81
9386,62,3,3,4,3035,2296,74.07,3245,6.93,218,9.37
9387,16,2,2,8,1189,15782,20.89,1923,2.43,156,3.19
9388,63,1,4,6,6034,6038,72.72,2987,5.4,28,2.83
9389,99,5,5,1,287,13040,72.82,601,9.84,443,5.08
9390,77,1,1,7,4606,3703,55.35,3232,3.81,111,1.19
9391,87,5,2,5,3718,11431,17.42,4898,0.81,491,8.04
9392,60,5,2,6,7004,7719,43.36,1027,7.08,422,5.35
9393,22,1,1,10,9678,3707,77.02,2166,1.01,59,3.81
9394,38,1,2,3,4106,10712,68.14,2466,5.36,379,6.48
9395,64,5,3,3,4420,8917,11.62,3990,5.41,132,5.64
9396,38,4,5,9,3475,8241,68.03,3657,0.6,19,7.94
9397,42,4,5,3,2906,13766,21.69,3661,1.59,271,8.3
9398,67,1,5,7,8982,4567,74.28,430,9.72,412,8.46
9399,11,1,5,1,2337,10638,73.93,1994,0.61,336,8.36
9400,2,4,5,3,3221,17112,66.47,3150,0.95,111,7.87
9401,37,5,3,7,9493,579,21.1,4088,3.76,181,3.02
9402,65,4,2,9,9022,18573,60.87,4691,3.45,432,0.94
9403,14,4,3,5,6060,11823,18.31,4124,2.64,436,9.42
9404,11,2,4,9,3512,5537,48.81,4483,6.81,447,6.34
9405,49,5,4,9,5404,15435,39.24,2763,8.72,101,3.61
9406,77,4,5,9,4191,8564,78.37,3520,4.11,97,6.54
9407,96,5,5,8,1075,811,33.99,14,3.84,1,3.64
9408,5,3,4,8,4489,465,20.73,196,4.9,271,6.32
9409,91,4,2,6,1968,4012,89.28,684,7.84,428,8.65
9410,23,1,4,3,5223,10063,67.4,1564,6.13,85,2.4
9411,48,4,3,5,2979,6519,14.33,1,1.39,170,4.77
9412,31,2,2,8,2888,15785,38.29,675,9.47,128,2.55
9413,58,3,4,3,1576,1568,52.77,1388,9.03,277,1.8
9414,62,4,3,10,1123,9034,74.18,2564,3.3,308,1.19
9415,83,1,1,8,5972,19577,71.86,3399,4.39,236,8.01
9416,46,5,3,2,278,10352,31.43,900,6.99,345,1.74
9417,24,2,3,3,8589,3520,33.91,2873,0.07,289,9.43
9418,33,1,3,6,7208,1680,17.73,2766,2.34,71,9.44
9419,15,1,4,10,315,11277,55.49,1623,5.83,149,1.69
9420,79,3,1,8,9669,18447,85.89,3905,4.53,111,6.41
9421,51,5,4,6,8645,14782,16.39,2507,2.76,174,5.65
9422,10,2,4,3,975,4460,89.85,2455,6.43,101,6.27
9423,41,5,2,2,820,5953,44.21,3847,2.71,118,6.17
9424,20,4,1,5,2307,16151,56.45,3010,4.74,423,7.89
9425,50,1,3,7,1339,18504,15.43,2168,3.16,481,0.97
9426,13,5,3,4,7987,10878,71.24,565,1.18,99,3.23
9427,49,1,3,9,4273,18298,68.82,3307,0.18,356,6.34
9428,19,1,2,5,2912,17516,47.29,16,4.03,5,2.77
9429,8,5,5,3,141,15828,83.34,2086,0.84,76,6.64
9430,4,1,5,3,8791,19272,62.41,357,0.78,192,2.99
9431,36,1,1,5,3614,3843,73.89,3856,7.21,298,4.07
9432,51,2,2,5,6140,11088,46.88,1895,2.26,426,8.54
9433,99,3,2,7,4182,15475,76.91,3785,8.17,312,4.71
9434,47,1,3,5,4280,14759,42.73,4796,2.62,90,5.71
9435,81,2,2,8,2606,14674,77.08,3085,7.13,180,1.11
9436,8,2,1,7,7518,5256,84.02,2327,3.58,89,9.86
9437,71,4,4,4,3498,14600,11.47,3595,5.96,26,4.52
9438,60,1,2,4,5929,19250,40.42,2465,2.62,277,8.09
9439,84,1,3,7,7578,5875,10.94,3274,6.82,285,5.45
9440,99,4,4,3,7059,12621,25.37,1677,3.64,53,6.94
9441,94,5,3,3,6296,13524,43.86,1747,6.05,165,8.9
9442,31,4,1,3,408,16670,65.78,1243,8.15,472,8.78
9443,17,3,4,1,2855,11490,53.56,3256,0.72,356,8.11
9444,88,2,3,8,6575,12946,80.55,1111,1.62,437,4.92
9445,93,5,1,10,8846,12873,31.2,2365,4.94,298,1.81
9446,58,5,3,7,3346,16300,67.64,4561,8.65,471,6.1
9447,25,5,1,2,7121,12116,68.19,243,9.35,488,6.45
9448,51,5,5,5,3793,10565,25.59,2569,2.59,160,3.96
9449,28,1,1,1,5339,3192,38.43,4462,2.82,421,1.16
9450,42,4,5,1,5271,3003,67.75,4404,4.58,115,8.42
9451,82,3,1,1,3531,13472,40.49,312,3.25,88,6.51
9452,56,4,1,9,2241,16483,12.81,4649,4.43,280,1.66
9453,14,3,3,7,8925,10962,64.18,932,7.86,197,9.88
9454,11,4,2,3,518,5292,28.28,4847,6.64,142,2.72
9455,9,1,1,10,9479,10530,58.54,3872,3.37,117,3.23
9456,49,1,5,7,1885,7768,58.9,1178,5.28,140,1.31
9457,67,2,3,7,2924,3860,26.62,2073,0.83,13,4.41
9458,15,3,2,1,3956,10026,42.52,3313,5.31,200,6.58
9459,51,1,2,3,6409,18440,79.88,378,2.61,307,5.81
9460,100,1,3,4,8805,17121,25.98,4199,5.62,157,2.57
9461,68,2,4,8,9927,18000,59.14,2050,6.69,500,2.2
9462,33,2,1,2,3080,8514,59.22,463,1.18,358,8.74
9463,79,5,3,4,8564,19822,54.67,1699,9.63,51,5.21
9464,26,2,4,7,1515,5024,42.28,2347,9.38,212,1.85
9465,68,1,3,2,2609,2951,70.15,435,6.95,450,3.03
9466,45,5,3,2,5740,11205,61.18,709,0.49,11,0.88
9467,63,2,3,2,2628,2271,16.98,2655,6.14,120,1.32
9468,100,2,2,8,5161,2879,47.68,1800,5.35,122,2.36
9469,70,4,4,8,6714,1053,76.58,1158,7.5,28,2.48
9470,33,5,1,1,4974,17280,84.91,1419,3.11,444,7.58
9471,75,1,3,6,7792,4947,33.67,1456,3.66,162,5.91
9472,53,4,3,2,6377,4077,65.31,1042,3.42,101,0.57
9473,37,2,1,7,331,10930,50.24,454,7.81,222,6.28
9474,65,1,1,1,749,10275,45.83,1949,9.28,292,1.22
9475,7,3,3,5,8715,7408,76.59,2002,1.88,160,9.61
9476,84,3,5,2,5716,8207,27.13,3964,6.31,409,4.09
9477,71,5,4,3,1035,8870,38.37,2618,6.01,477,6.17
9478,39,5,3,10,1945,13647,40.22,347,5.04,241,7.12
9479,68,4,2,3,6351,17931,41.73,1706,8.9,221,8.24
9480,39,5,5,9,5312,19776,71.14,1142,7.82,197,2.99
9481,67,5,4,1,772,6371,77.17,4244,4.71,319,7.27
9482,51,5,3,9,7728,18568,41.23,2190,4.01,446,5.42
9483,62,3,3,4,4084,774,10.4,4271,3.55,111,2.9
9484,92,5,3,8,4149,10332,70.59,4394,6.39,285,8.39
9485,55,2,4,7,7174,9183,29.59,1471,8.83,280,9.35
9486,95,5,2,7,5361,16896,17.83,4811,0.41,233,4.21
9487,32,1,3,7,6878,15001,24.49,3433,5.75,410,2.51
9488,98,3,3,7,2430,4480,51.58,2810,3.14,361,7.84
9489,39,4,2,6,4332,10693,20.42,4055,2.58,47,2.81
9490,90,3,5,7,6660,19916,13.57,3843,6.14,233,0.85
9491,40,5,2,7,7804,7507,19.5,1955,7.51,387,3.5
9492,23,4,3,5,6539,15885,33.32,3478,6.72,373,3.3
9493,97,5,1,6,3284,18785,89.57,3629,2.46,447,3.59
9494,3,4,4,5,6095,7646,57.59,3340,1.94,349,1.81
9495,87,5,3,2,9827,14196,85.69,2779,0.54,396,3.15
9496,14,1,1,9,6630,3728,38.37,1636,7.27,442,4.94
9497,44,1,3,9,9495,14600,26.33,1931,4.86,500,8.52
9498,18,2,1,7,3450,492,38.05,4441,2.65,386,1.67
9499,5,1,5,3,6573,11615,17.84,163,4.2,344,4.88
9500,14,2,3,9,8193,12828,26.32,2417,2.46,322,3.05
9501,30,5,5,1,9140,975,26.37,4148,5.73,446,3.25
9502,60,5,3,4,4264,16494,84.27,3217,7.83,169,0.64
9503,23,2,4,2,3433,17384,80.01,4049,9.22,107,8.58
9504,79,1,1,9,6251,18621,82.66,872,9.95,318,3.19
9505,94,3,5,7,1059,8098,61.28,2298,3.45,31,2.32
9506,79,5,2,1,1013,1111,58.1,4022,2.21,432,3.22
9507,17,5,1,7,1218,2198,55.22,1728,4.56,9,6.27
9508,40,5,2,4,432,10808,15.15,367,3.91,285,8.05
9509,11,5,5,10,4344,3785,66.04,473,1.95,341,1.15
9510,90,4,1,5,496,14588,85.37,2709,5.3,357,7.58
9511,34,4,4,2,3524,10173,40.24,2794,2.28,88,4.24
9512,30,3,4,2,5277,17165,19.96,1065,3.84,174,1.62
9513,7,1,1,3,9093,13532,48.58,814,6.84,482,7.0
9514,77,4,5,8,4203,17573,39.12,3660,5.12,452,8.02
9515,39,2,5,10,1737,18981,56.49,57,8.96,113,6.7
9516,60,5,4,9,2215,12009,61.28,4447,6.38,284,9.49
9517,91,2,3,2,7342,1318,61.25,2152,5.31,458,6.06
9518,71,2,5,1,1612,6013,50.25,1692,6.27,456,2.22
9519,71,4,1,5,6991,19650,23.05,4320,5.31,88,1.84
9520,19,2,5,1,6154,435,33.5,4521,9.84,224,6.28
9521,25,5,2,4,4968,7491,69.97,2680,0.39,433,1.92
9522,85,4,4,2,7627,12867,73.64,258,3.7,202,8.45
9523,91,2,2,6,6212,2252,67.04,2758,1.35,208,4.38
9524,93,3,5,2,3613,17449,40.02,4276,0.62,355,6.49
9525,56,2,5,2,4316,15182,29.95,4480,6.76,76,4.68
9526,72,3,4,7,1989,11308,58.73,2824,9.8,414,7.26
9527,31,4,4,5,7426,3047,22.0,4828,9.23,428,5.76
9528,57,2,4,10,8365,17695,30.07,1508,6.32,438,0.74
9529,76,5,5,10,6842,3389,20.67,685,5.39,116,5.26
9530,73,2,2,2,9529,2628,67.37,2578,3.4,74,5.1
9531,80,2,4,3,6327,13116,15.7,382,5.57,116,3.86
9532,31,2,4,10,6818,18813,15.8,4298,5.05,281,3.2
9533,55,3,1,3,6384,12174,56.43,3748,9.58,1,8.24
9534,18,2,1,8,2440,9407,50.62,4290,2.74,273,2.46
9535,26,5,3,7,457,4859,58.12,2604,4.99,294,3.04
9536,56,3,5,4,6968,19561,45.99,1291,6.95,455,2.46
9537,65,5,1,3,4386,384,72.61,4893,9.77,10,7.97
9538,15,5,2,7,7614,16431,13.73,4016,5.28,325,7.09
9539,14,4,5,3,2544,2290,55.28,2167,7.88,464,0.75
9540,34,4,3,3,3095,9537,55.22,839,9.31,483,3.79
9541,97,4,2,6,4223,13884,33.09,4859,5.01,19,7.29
9542,34,5,4,8,6386,6236,35.77,1162,8.59,389,2.71
9543,9,3,1,8,8145,15248,82.0,2028,9.16,64,6.71
9544,68,5,5,5,8850,8595,10.79,1079,2.93,394,1.14
9545,86,4,3,10,9321,10376,75.96,359,9.49,415,7.98
9546,64,1,5,6,3290,11175,15.48,4903,1.92,100,9.25
9547,27,5,2,2,1245,9719,43.21,1486,1.82,131,9.58
9548,71,2,4,5,9680,11578,71.97,4086,9.16,275,7.94
9549,100,3,1,8,2875,3230,62.6,4828,2.54,29,7.97
9550,24,1,3,1,6734,6521,77.84,2292,8.85,261,9.58
9551,50,5,5,8,2220,11517,77.92,3784,6.97,76,9.86
9552,20,4,4,10,4256,273,35.93,3881,3.44,205,0.57
9553,56,1,5,4,6629,16868,76.44,3900,4.66,409,5.92
9554,62,3,4,1,3098,12188,36.12,4751,8.11,286,7.88
9555,75,1,3,7,8569,19709,89.21,4472,0.15,194,1.62
9556,91,1,3,1,1965,13516,69.05,3086,1.38,280,5.46
9557,39,4,5,9,564,13316,88.21,3550,8.35,293,9.46
9558,82,3,5,1,840,18827,68.51,909,8.69,433,4.51
9559,28,3,4,7,2866,3045,11.98,666,9.53,299,7.34
9560,20,5,1,4,1575,14534,64.94,1730,4.09,231,1.63
9561,44,3,5,9,778,11826,58.27,884,6.93,439,4.85
9562,43,3,5,8,8006,8718,52.42,4195,1.32,80,8.06
9563,80,1,3,5,7738,8820,13.1,819,8.08,404,2.21
9564,50,3,2,1,4961,1733,29.15,4789,0.68,474,2.88
9565,72,1,2,10,2146,4852,71.29,1802,0.89,341,3.61
9566,58,3,1,4,345,7928,63.23,60,7.21,433,7.67
9567,58,2,3,3,3722,3167,61.8,2598,9.68,47,3.3
9568,77,4,2,2,5350,224,88.45,2234,1.49,267,3.62
9569,92,2,3,6,3181,12138,33.49,540,0.72,127,1.3
9570,20,5,3,1,2485,13212,51.64,1195,9.38,330,1.83
9571,78,4,1,10,4040,3827,79.25,3501,0.19,43,3.55
9572,6,4,5,3,3894,4519,71.57,335,3.67,30,2.46
9573,34,5,2,10,5865,14442,62.41,2513,1.91,445,9.29
9574,69,4,4,2,2226,5742,23.49,1091,9.9,450,3.58
9575,41,4,5,8,7224,3190,12.96,4953,5.98,160,9.93
9576,40,5,1,2,9012,15719,30.14,547,0.02,416,5.59
9577,36,2,5,7,8860,9695,26.96,3513,6.87,116,8.4
9578,2,3,4,1,8271,11808,46.15,94,5.61,454,3.58
9579,75,3,2,8,7074,11929,59.44,2068,7.42,307,4.07
9580,46,4,4,10,7586,16088,78.59,2104,2.62,460,8.12
9581,63,2,3,10,199,3360,58.64,3516,2.72,247,2.93
9582,2,5,1,9,1677,19703,59.02,4915,8.44,158,4.81
9583,43,4,5,1,7101,9699,35.33,4807,1.93,460,2.58
9584,27,3,2,9,2256,19418,43.02,3818,8.6,36,1.68
9585,86,5,2,9,7020,1725,19.15,361,1.71,441,4.76
9586,68,1,5,1,5799,18711,86.82,2698,2.7,415,2.56
9587,46,3,4,7,1730,2865,39.08,4828,2.62,415,2.37
9588,75,5,5,2,4870,15132,79.07,2056,7.4,235,3.88
9589,71,5,2,7,6726,19097,87.19,1998,9.14,248,8.68
9590,42,4,1,10,1680,16324,10.7,3942,2.61,371,5.69
9591,44,1,5,7,7643,14372,19.83,2134,6.4,353,5.3
9592,78,2,2,10,6563,4802,51.89,78,7.98,87,8.04
9593,9,3,4,9,2340,10183,73.2,169,6.81,120,0.96
9594,50,4,4,9,2420,17008,68.71,2673,8.13,21,2.21
9595,8,2,5,5,2288,19535,27.22,3953,9.03,32,7.95
9596,66,5,3,1,9609,180,50.87,3973,0.59,243,8.91
9597,80,5,2,5,4926,3565,86.31,3709,4.98,370,0.63
9598,63,4,4,4,5748,4414,41.56,30,0.09,27,4.72
9599,53,5,1,6,4614,15018,47.82,1834,5.67,122,7.83
9600,17,2,3,7,1722,10690,22.21,1870,9.07,267,0.78
9601,45,2,5,10,9521,11929,50.82,3033,4.34,316,2.71
9602,61,5,4,5,9258,6365,37.3,2399,2.48,261,1.42
9603,89,2,1,3,4856,3025,28.83,4454,2.96,380,5.91
9604,62,3,5,10,8306,7843,79.13,2710,9.15,253,6.34
9605,99,2,2,9,633,7195,13.2,185,9.57,456,9.91
9606,70,1,3,9,5590,5101,34.21,1281,4.8,482,2.57
9607,34,3,5,3,1783,11968,84.87,1238,7.18,456,4.29
9608,59,5,5,2,4069,11155,33.75,1769,4.43,396,3.94
9609,60,5,5,7,4369,6168,56.52,4732,2.73,216,1.2
9610,2,2,5,8,8250,16413,37.38,358,4.55,344,2.84
9611,13,1,4,7,4492,11801,56.6,25,1.98,138,3.35
9612,9,4,3,7,7750,9563,45.62,3451,4.01,485,6.77
9613,62,3,3,9,4720,8718,15.03,2688,6.92,425,4.11
9614,61,2,1,6,3541,6917,83.69,668,2.82,269,7.68
9615,1,1,3,8,1003,8900,13.78,4297,7.6,93,2.94
9616,55,4,5,1,9461,14745,22.51,3181,5.47,369,7.94
9617,54,5,4,7,4342,1738,71.94,4191,2.49,333,7.15
9618,37,3,1,9,6317,7792,62.04,757,2.44,333,9.68
9619,82,1,3,7,1920,17358,32.31,3289,7.52,228,6.46
9620,75,5,5,9,4537,1022,55.83,1909,5.09,100,1.08
9621,65,2,5,6,7243,16660,19.27,4305,9.2,95,0.92
9622,50,3,4,1,7700,15875,84.34,3959,3.81,433,6.47
9623,74,5,4,7,1729,15685,67.95,1658,7.16,314,7.89
9624,11,3,2,2,394,10163,83.3,4914,3.3,406,9.8
9625,87,2,3,8,6886,4786,18.34,2375,5.73,300,6.13
9626,19,2,2,8,6791,1881,70.16,4679,7.97,206,5.12
9627,3,3,5,9,9651,12342,19.59,565,7.55,329,3.43
9628,30,1,2,9,8412,15098,15.44,4672,1.83,460,6.24
9629,3,2,3,3,5686,1543,10.25,148,4.44,216,4.76
9630,76,3,1,6,7724,11003,46.86,49,0.96,284,1.52
9631,64,1,5,3,2972,15776,49.6,4143,1.96,422,9.22
9632,84,4,5,8,2060,17627,69.3,2280,3.47,371,5.48
9633,56,5,5,5,5522,13578,55.65,2027,3.46,469,8.58
9634,21,1,1,3,4740,719,81.52,4604,1.65,331,4.77
9635,79,3,1,5,5559,14437,54.41,3133,7.57,65,8.45
9636,40,5,1,3,6332,19956,39.91,2834,2.05,452,3.66
9637,2,1,2,8,2749,2115,36.41,2605,4.05,179,4.08
9638,44,2,4,5,3298,13450,70.44,858,4.42,490,0.84
9639,5,1,4,3,945,4929,48.36,3208,8.76,106,4.05
9640,67,1,4,8,4424,11059,21.92,1118,4.04,107,3.72
9641,82,4,1,3,8461,1930,76.51,984,9.25,436,5.24
9642,58,2,3,7,6139,3673,86.92,3279,6.82,146,8.01
9643,34,3,5,1,3265,4864,85.85,20,5.52,96,9.21
9644,99,1,1,9,7851,10046,36.64,325,8.34,445,4.71
9645,4,1,1,3,7345,19071,13.09,2775,7.49,380,7.92
9646,12,2,4,5,4475,238,29.11,3551,3.06,440,8.32
9647,22,5,2,9,4977,12920,66.87,3453,6.27,145,6.67
9648,54,4,5,8,9665,15435,69.46,4055,5.92,299,9.39
9649,80,5,5,4,6287,3389,22.94,1524,8.23,454,8.95
9650,35,1,3,5,5058,2692,60.61,511,7.79,158,2.15
9651,56,4,5,10,3589,8132,25.55,2425,3.15,43,0.55
9652,27,3,3,8,2295,3905,88.52,336,3.55,87,3.73
9653,37,1,4,4,4751,18866,21.61,446,6.17,48,6.37
9654,7,3,3,2,5920,12406,41.01,4414,9.37,330,7.55
9655,51,5,3,1,8629,12556,33.0,4528,5.71,228,5.39
9656,2,3,1,10,4451,4963,62.97,352,3.55,444,6.48
9657,79,3,3,4,1259,6961,77.32,1487,7.27,369,7.01
9658,59,3,4,6,2738,1983,10.54,4177,6.05,430,7.59
9659,35,4,2,9,6606,16559,27.6,3033,9.95,41,0.95
9660,47,3,3,6,7525,7490,21.26,3500,7.04,362,4.77
9661,4,3,5,7,2089,19658,14.91,3549,5.64,311,9.56
9662,71,1,4,1,6173,8150,35.47,1129,0.88,145,9.01
9663,50,4,1,9,7040,13570,88.21,3579,6.92,92,5.58
9664,37,3,5,10,7782,15849,45.19,869,2.2,271,6.79
9665,3,2,3,5,5140,5465,42.78,3138,9.12,245,6.83
9666,24,2,3,10,9539,9907,88.73,2119,8.08,224,4.64
9667,52,2,3,10,9043,5208,13.46,4695,7.34,106,8.45
9668,77,3,1,7,890,1018,22.12,2294,1.82,16,4.07
9669,49,4,5,8,6538,1567,65.46,1557,8.62,244,4.8
9670,9,2,5,3,5700,12694,14.28,1757,3.52,338,2.69
9671,71,1,4,8,5920,8655,67.69,935,9.94,495,4.31
9672,4,4,1,2,5379,121,53.56,3541,7.87,95,2.63
9673,59,2,5,8,3832,14151,48.96,3023,8.66,406,4.15
9674,5,5,5,6,896,2602,17.4,919,6.65,483,6.96
9675,28,4,4,6,916,14523,36.99,2986,9.1,244,8.9
9676,70,3,5,4,9323,14904,47.02,3721,2.92,392,0.51
9677,44,4,4,1,5271,14475,61.85,192,3.81,158,8.94
9678,31,5,3,7,1502,9170,71.81,645,9.52,494,2.55
9679,99,1,2,1,8837,13895,10.9,4411,3.17,90,6.0
9680,54,4,5,3,9930,2516,23.63,3831,1.22,118,4.39
9681,33,3,5,10,3124,18305,51.18,647,0.9,17,1.01
9682,6,4,4,1,8704,7660,61.82,2494,6.11,350,9.04
9683,23,5,5,10,3768,13678,44.45,80,6.05,268,1.36
9684,28,5,1,2,452,13502,42.15,1474,7.82,446,6.38
9685,10,3,4,3,7358,14347,26.38,3295,3.44,254,6.81
9686,14,4,2,6,1776,4210,68.9,3691,5.31,150,5.99
9687,7,4,4,2,6597,19938,76.99,1356,9.33,315,1.27
9688,1,5,3,2,3909,2892,42.88,529,8.46,147,6.56
9689,22,1,5,6,5582,14952,80.43,1700,8.02,117,0.94
9690,93,4,3,9,8499,1678,46.56,2151,3.66,55,2.39
9691,76,3,5,2,3786,8062,71.19,4900,8.82,397,1.28
9692,29,5,5,7,1980,18537,66.75,3210,3.84,47,2.03
9693,2,2,5,1,9134,14686,76.15,4815,8.71,213,2.66
9694,37,3,4,2,1447,4624,62.65,2274,6.84,350,3.77
