Gouvernance_id,Date_id,Direction_id,Employe_id,Systeme_id,Projet_id,Nb_projets_strategiques,Taux_utilisation_BI,Balanced_scorecard,Dashboards_exploités
8967,4,7,38,45,31,4,81.98,78,5
8968,39,10,44,32,81,8,52.0,23,9
8969,25,4,291,22,49,8,98.58,44,8
8970,48,6,281,45,69,4,99.72,19,28
8971,77,1,86,29,15,9,96.74,66,49
8972,95,8,225,2,45,0,67.17,9,45
8973,37,2,283,35,30,5,73.93,10,35
8974,54,1,213,3,50,7,58.43,35,29
8975,35,8,22,38,99,9,96.44,46,19
8976,23,2,112,14,33,4,98.8,44,35
8977,47,8,12,36,33,1,95.28,63,16
8978,50,6,151,27,41,8,80.69,1,6
8979,62,6,128,38,37,5,73.22,98,35
8980,59,7,219,5,68,5,95.17,15,13
8981,36,4,94,21,44,0,63.39,29,43
8982,6,9,213,13,77,7,98.47,14,6
8983,58,2,183,18,23,5,58.72,37,21
8984,11,8,44,49,34,2,69.71,39,12
8985,68,4,3,43,86,3,98.03,54,35
8986,65,2,79,29,70,3,97.29,82,14
8987,18,3,121,45,99,4,84.01,65,41
8988,8,4,213,24,3,5,81.6,31,49
8989,29,2,231,26,8,1,74.12,41,4
8990,90,7,74,48,5,9,52.41,95,33
8991,32,1,193,46,5,1,86.28,77,29
8992,78,8,6,27,92,9,68.78,36,38
8993,2,6,25,13,54,5,65.24,91,4
8994,9,9,287,32,32,2,54.74,78,12
8995,51,5,230,11,23,5,66.85,55,42
8996,34,6,245,10,75,4,93.39,63,16
8997,69,5,60,7,18,1,70.33,44,49
8998,50,5,54,23,87,10,96.58,37,14
8999,84,10,183,43,84,7,92.91,49,29
9000,80,6,265,15,57,1,53.0,92,35
9001,41,1,239,23,95,6,69.09,7,34
9002,27,2,152,34,8,4,94.76,62,3
9003,96,6,155,12,87,7,82.41,72,38
9004,28,6,115,9,70,6,53.01,17,4
9005,31,4,230,12,36,4,72.75,20,24
9006,50,6,159,28,60,5,55.05,32,39
9007,75,3,251,12,58,9,74.86,86,5
9008,15,9,201,25,22,7,66.24,57,9
9009,93,2,62,48,53,3,97.73,70,26
9010,92,4,100,18,85,6,62.61,44,26
9011,54,10,289,20,99,8,65.0,88,1
9012,97,2,44,22,33,1,53.14,38,35
9013,43,4,191,43,41,2,99.82,28,48
9014,15,7,193,15,4,4,82.2,22,50
9015,40,6,283,37,100,3,91.11,63,15
9016,48,7,174,34,84,3,86.46,61,38
9017,24,8,71,32,95,10,58.25,86,47
9018,42,3,38,9,89,0,64.07,97,9
9019,59,4,64,8,10,6,97.38,23,28
9020,72,1,118,38,98,1,83.37,99,33
9021,2,5,234,4,2,6,80.47,62,4
9022,62,5,82,12,74,8,74.49,24,14
9023,80,10,176,46,53,2,70.73,8,33
9024,20,8,15,29,46,8,89.56,47,20
9025,35,10,53,29,46,0,63.96,37,48
9026,13,10,100,31,24,8,78.23,15,49
9027,86,9,226,23,38,4,69.65,2,37
9028,94,9,240,49,88,5,58.85,55,40
9029,71,10,38,41,22,4,92.86,61,19
9030,35,8,44,8,47,4,67.34,10,13
9031,54,6,112,20,57,2,95.49,11,11
9032,96,3,113,19,78,7,95.89,25,0
9033,21,1,69,16,23,3,71.07,37,5
9034,26,4,149,16,53,1,50.32,9,17
9035,14,4,206,24,72,7,93.48,14,3
9036,79,7,46,36,31,10,74.33,10,5
9037,77,4,153,47,21,10,73.93,52,23
9038,12,6,296,25,67,3,67.41,86,22
9039,89,9,157,43,53,5,75.24,53,42
9040,48,5,102,22,25,4,92.09,66,32
9041,24,4,19,37,67,7,83.84,39,0
9042,20,4,272,8,21,7,63.27,60,31
9043,42,7,259,44,27,8,86.5,55,45
9044,1,10,203,7,37,8,60.63,6,47
9045,31,8,74,4,26,4,64.1,51,46
9046,80,2,28,32,7,7,83.7,83,35
9047,31,1,128,14,15,10,70.55,69,2
9048,96,6,252,9,88,7,88.21,15,48
9049,5,2,245,41,87,5,90.31,48,2
9050,31,1,265,6,17,0,94.53,75,48
9051,18,10,13,36,95,8,60.9,32,10
9052,62,7,243,14,68,3,60.65,74,30
9053,57,3,224,22,3,10,59.17,52,24
9054,34,10,200,37,65,10,67.56,26,36
9055,82,2,74,13,77,3,94.37,28,15
9056,74,8,110,25,38,8,89.65,93,4
9057,30,9,190,32,9,6,82.17,22,1
9058,39,10,276,34,9,7,72.96,28,19
9059,34,1,202,32,98,0,55.03,69,48
9060,46,7,170,41,90,2,63.69,77,15
9061,85,3,119,8,39,5,59.84,78,41
9062,58,6,43,30,100,2,88.34,98,20
9063,93,5,106,38,100,2,60.37,69,46
9064,85,9,37,39,47,9,60.01,18,26
9065,75,8,1,9,27,5,74.15,25,23
9066,9,2,133,41,54,6,83.71,51,35
9067,7,5,225,32,1,0,66.17,13,3
9068,52,9,107,5,39,10,91.41,69,49
9069,66,5,174,25,5,2,80.93,19,31
9070,87,6,168,31,35,6,55.12,54,10
9071,46,9,251,1,17,9,62.11,95,26
9072,43,5,257,46,98,1,99.53,95,45
9073,17,8,280,42,7,8,61.22,64,20
9074,91,2,194,20,30,8,98.32,89,28
9075,66,9,202,18,82,10,65.36,77,7
9076,92,1,65,10,52,8,59.65,93,41
9077,42,5,124,20,45,7,86.62,89,23
9078,70,5,68,18,48,9,76.71,99,50
9079,38,3,109,23,45,6,72.21,79,30
9080,79,9,164,1,33,4,60.32,98,6
9081,34,6,57,21,99,6,94.99,1,43
9082,42,4,247,22,80,2,86.75,8,1
9083,35,3,199,6,55,8,59.59,90,18
9084,82,9,14,26,23,2,64.49,87,2
9085,43,4,40,50,70,9,50.05,98,37
9086,14,5,266,46,99,10,68.17,53,22
9087,79,9,154,5,74,8,75.99,52,7
9088,37,4,209,8,52,10,66.32,37,13
9089,15,8,293,31,98,9,89.35,25,30
9090,81,9,18,41,18,2,79.82,3,20
9091,14,9,232,5,40,8,55.75,3,3
9092,5,9,146,43,30,4,94.79,14,1
9093,97,8,240,7,84,7,99.3,65,4
9094,83,3,12,37,50,6,77.78,38,32
9095,91,8,12,6,30,2,97.24,31,38
9096,21,9,120,32,40,8,54.32,14,21
9097,45,3,30,50,32,6,67.45,68,38
9098,90,4,36,39,96,10,92.88,64,32
9099,29,3,65,27,98,2,74.52,27,9
9100,35,4,31,3,71,10,72.49,28,45
9101,93,2,74,21,92,8,99.54,72,14
9102,45,8,29,14,22,8,61.13,61,25
9103,1,7,202,47,86,4,99.39,79,9
9104,6,3,271,23,70,0,51.84,98,39
9105,1,1,40,30,5,5,50.83,82,11
9106,94,9,197,35,78,1,89.79,37,28
9107,22,10,81,26,82,9,95.03,14,43
9108,11,9,298,27,79,1,57.75,89,18
9109,21,8,175,2,78,5,61.38,33,20
9110,81,4,230,20,69,2,66.7,85,9
9111,54,9,88,39,100,2,99.62,4,37
9112,88,5,265,1,62,2,60.76,61,24
9113,6,8,126,9,95,5,82.91,51,28
9114,42,5,294,47,72,0,50.49,41,12
9115,36,1,297,16,30,7,72.37,16,2
9116,30,10,189,16,56,5,67.51,41,42
9117,47,4,300,30,93,6,65.65,55,33
9118,25,1,56,29,24,10,72.5,7,2
9119,26,10,198,35,60,8,70.01,85,44
9120,54,7,234,38,92,8,70.14,7,44
9121,15,6,175,43,1,2,89.58,52,37
9122,29,1,68,31,16,6,95.97,57,26
9123,94,9,231,27,7,5,63.86,79,12
9124,13,8,48,39,8,8,80.48,23,26
9125,64,6,135,43,81,7,66.68,87,13
9126,6,9,86,39,5,2,86.1,75,42
9127,83,3,293,33,32,4,90.33,2,9
9128,81,7,4,21,62,5,68.46,4,45
9129,64,5,231,14,50,3,62.24,29,3
9130,74,5,184,22,23,2,80.35,75,9
9131,27,4,155,31,9,6,90.93,11,7
9132,62,10,34,46,67,5,61.82,24,36
9133,34,7,183,35,67,5,85.28,99,29
9134,85,2,64,45,77,1,92.99,4,12
9135,44,1,283,40,91,0,51.72,21,27
9136,93,2,141,25,5,1,60.09,51,4
9137,23,10,63,2,99,2,56.35,13,6
9138,66,10,248,43,81,4,93.47,57,49
9139,59,7,125,4,76,4,78.9,55,20
9140,37,3,19,32,86,5,75.97,60,11
9141,29,9,114,15,41,2,79.02,12,2
9142,94,8,254,5,90,0,71.11,52,42
9143,34,5,230,28,40,5,92.55,0,12
9144,17,10,154,27,8,6,76.25,25,30
9145,57,8,238,45,28,3,89.96,95,7
9146,81,7,243,9,51,4,52.02,12,5
9147,60,2,87,20,63,1,66.67,83,28
9148,100,7,243,31,24,8,68.56,15,47
9149,92,7,29,3,15,1,64.62,34,0
9150,94,6,292,25,41,0,98.62,70,4
9151,57,10,226,11,40,4,68.26,91,49
9152,16,1,90,18,98,10,65.63,62,28
9153,8,5,159,25,31,6,66.36,88,26
9154,73,10,159,45,50,7,77.12,42,29
9155,76,3,243,42,55,5,83.35,18,36
9156,49,7,82,4,44,4,91.22,60,16
9157,56,5,273,38,96,2,88.69,53,41
9158,25,4,210,21,30,8,92.44,16,17
9159,12,8,232,48,79,0,76.99,55,33
9160,31,9,15,48,88,7,74.82,90,28
9161,3,7,29,19,69,8,59.73,89,18
9162,14,3,132,20,53,7,89.59,60,29
9163,74,8,235,21,8,8,73.78,45,38
9164,75,1,150,3,78,3,56.02,21,20
9165,74,2,242,5,55,0,86.17,32,22
9166,91,3,6,41,79,8,65.02,30,6
9167,53,1,34,44,26,2,84.69,75,6
9168,37,7,124,11,77,6,54.6,31,4
9169,40,1,78,13,92,3,68.93,94,46
9170,52,8,10,46,63,6,65.94,10,31
9171,82,5,34,33,58,6,54.58,22,29
9172,51,9,47,44,40,1,87.24,77,49
9173,83,10,275,46,68,2,57.86,88,41
9174,100,10,203,8,43,0,52.59,36,0
9175,29,2,66,8,39,2,82.0,58,17
9176,35,7,230,21,23,4,87.29,22,2
9177,35,2,34,9,73,7,93.03,83,8
9178,35,8,284,9,98,0,61.84,74,35
9179,93,1,272,13,35,4,90.63,82,28
9180,10,6,48,10,74,10,76.09,43,39
9181,100,1,149,33,73,9,99.93,17,48
9182,57,2,91,12,17,2,66.52,81,23
9183,27,1,162,7,10,7,92.26,24,21
9184,94,1,119,36,39,2,96.01,98,16
9185,27,5,211,28,61,8,66.98,64,32
9186,77,1,82,49,33,10,92.44,37,31
9187,26,3,31,24,84,5,74.77,0,30
9188,81,7,166,34,24,3,56.18,43,21
9189,87,7,242,26,64,8,81.09,40,43
9190,81,9,287,37,70,8,58.55,9,31
9191,14,8,212,32,19,9,67.28,82,11
9192,69,4,256,38,97,10,54.32,90,11
9193,39,2,129,25,80,0,99.56,22,15
9194,17,7,78,45,50,3,79.35,64,4
9195,25,8,229,10,4,6,89.33,42,25
9196,69,4,77,36,10,3,77.22,97,39
9197,77,4,176,33,39,8,79.49,24,37
9198,84,10,34,46,9,5,68.96,70,25
9199,39,1,270,1,36,5,50.29,61,37
9200,25,6,236,8,80,9,61.0,4,34
9201,3,3,165,5,46,0,77.0,12,44
9202,49,1,118,18,3,10,55.47,59,10
9203,37,3,207,7,4,8,66.69,77,22
9204,19,8,109,46,75,3,56.79,49,6
9205,70,7,63,13,1,5,94.53,92,6
9206,68,2,228,38,88,5,53.96,5,5
9207,22,8,292,41,71,6,53.36,94,40
9208,60,10,208,4,30,2,65.83,67,11
9209,69,3,267,46,33,2,99.66,64,35
9210,47,1,255,23,35,5,58.87,62,2
9211,61,9,211,30,90,6,86.2,98,39
9212,1,9,54,49,57,8,89.42,94,22
9213,11,3,209,6,59,7,74.87,73,6
9214,96,6,44,30,5,8,60.51,99,35
9215,99,1,206,17,57,8,91.98,21,38
9216,88,4,112,30,51,4,88.31,82,4
9217,78,1,178,13,76,5,64.24,72,12
9218,78,5,296,31,92,5,74.58,1,38
9219,41,7,105,33,100,9,81.95,11,30
9220,57,3,90,44,21,9,56.51,88,50
9221,38,2,117,41,73,2,81.05,55,22
9222,34,3,116,16,51,7,51.67,61,48
9223,18,4,85,32,88,7,91.45,81,35
9224,20,3,140,46,78,2,80.5,37,11
9225,89,5,188,49,96,7,59.17,25,40
9226,65,1,199,3,71,9,62.35,12,41
9227,24,7,247,35,26,0,59.89,100,23
9228,84,3,165,21,48,5,70.63,72,19
9229,4,5,201,5,46,8,66.52,68,25
9230,10,7,15,23,54,8,92.09,4,34
9231,28,9,17,11,42,1,78.63,61,9
9232,88,5,289,28,77,2,52.48,46,49
9233,16,5,175,44,30,9,83.64,52,14
9234,35,9,39,34,62,3,51.32,77,12
9235,55,2,82,43,2,10,60.9,22,26
9236,69,10,54,18,13,4,53.78,84,8
9237,70,3,238,24,44,8,74.63,80,46
9238,96,8,88,38,84,10,75.06,15,47
9239,49,6,119,9,74,6,59.12,31,47
9240,34,6,230,40,81,1,79.07,46,47
9241,48,2,170,1,98,8,98.9,72,24
9242,28,8,214,41,87,7,75.46,71,3
9243,91,3,277,28,27,5,77.84,54,14
9244,50,9,286,11,66,2,89.88,0,8
9245,10,8,83,23,34,4,86.03,49,38
9246,15,10,243,10,36,0,83.35,25,47
9247,68,4,102,33,25,2,96.54,2,8
9248,68,6,141,50,55,3,68.94,23,14
9249,78,9,176,10,37,4,68.57,58,25
9250,13,7,147,29,28,1,89.31,86,35
9251,4,10,11,42,48,3,58.84,77,40
9252,18,4,187,8,44,10,81.76,98,38
9253,8,1,78,6,28,0,93.29,99,44
9254,36,6,205,3,19,4,63.65,5,46
9255,48,4,256,27,18,9,93.87,88,24
9256,34,2,13,13,52,10,88.97,35,13
9257,86,8,153,47,7,1,58.48,38,33
9258,82,1,154,16,18,8,53.63,3,34
9259,57,8,104,15,34,5,79.19,33,33
9260,4,1,82,2,67,5,86.94,88,10
9261,24,9,18,25,18,6,59.65,45,30
9262,99,7,191,16,99,4,90.8,41,27
9263,50,2,196,42,8,3,98.83,68,50
9264,36,10,266,39,74,6,52.65,61,39
9265,74,1,25,50,8,9,77.76,78,39
9266,25,1,257,9,88,6,90.03,42,46
9267,2,3,177,26,89,5,93.69,36,29
9268,40,7,280,43,87,8,86.88,34,44
9269,88,5,203,5,33,7,80.0,61,25
9270,1,5,231,6,11,2,86.91,84,49
9271,67,4,164,38,30,3,55.63,52,29
9272,46,10,96,31,92,9,96.38,78,7
9273,88,1,227,11,85,2,56.56,53,30
9274,11,7,60,30,1,3,91.75,75,25
9275,80,8,25,41,99,7,61.57,73,39
9276,8,2,133,12,29,7,65.12,77,34
9277,47,1,178,22,23,5,65.38,82,27
9278,23,2,42,42,5,6,76.99,14,33
9279,4,1,184,49,23,8,80.8,96,25
9280,40,8,185,23,89,9,72.51,9,25
9281,48,6,193,9,25,3,91.78,44,31
9282,16,1,82,48,99,5,83.15,38,19
9283,44,1,28,4,18,10,89.33,13,24
9284,100,3,247,14,28,7,55.27,56,41
9285,100,4,169,48,90,1,55.0,4,32
9286,58,3,67,32,50,10,79.59,67,3
9287,30,3,188,18,62,10,66.42,68,15
9288,11,8,150,21,21,0,94.75,88,25
9289,72,8,251,10,18,5,61.25,27,10
9290,4,9,122,33,27,0,97.29,59,36
9291,58,2,69,22,4,5,66.97,33,12
9292,55,8,154,35,19,3,94.61,96,42
9293,59,8,296,49,27,9,62.54,97,23
9294,17,6,264,11,71,0,99.9,84,6
9295,30,1,194,31,11,2,71.74,91,9
9296,52,8,53,17,80,8,69.46,68,24
9297,100,3,64,18,5,1,52.33,77,24
9298,68,8,252,44,50,1,51.07,49,20
9299,75,3,69,15,24,6,94.57,9,46
9300,92,10,120,42,11,0,83.27,34,10
9301,26,2,119,19,83,0,77.19,26,0
9302,29,3,136,2,9,9,65.61,33,36
9303,29,7,52,43,33,4,93.79,24,19
9304,34,10,144,9,82,9,52.44,83,20
9305,31,3,149,27,73,9,62.75,40,37
9306,32,8,101,44,84,2,57.15,92,40
9307,13,10,215,24,6,2,53.65,79,23
9308,20,9,297,35,1,1,70.23,6,19
9309,58,6,79,49,72,4,56.4,21,29
9310,15,1,211,4,34,7,55.88,0,1
9311,81,10,75,22,81,7,73.91,46,17
9312,1,6,293,21,46,2,62.53,87,27
9313,39,3,291,31,56,9,50.49,14,22
9314,85,6,101,30,79,2,78.76,20,3
9315,4,4,244,4,77,5,81.03,49,48
9316,34,2,83,41,96,6,94.37,87,16
9317,5,5,299,25,10,2,97.66,54,49
9318,83,5,220,3,43,4,66.05,91,47
9319,21,1,26,30,22,0,75.18,61,24
9320,21,3,293,40,50,9,92.38,73,17
9321,43,9,105,10,19,7,53.15,29,28
9322,45,5,182,17,98,2,75.38,89,12
9323,17,7,8,27,74,5,55.43,93,43
9324,74,1,165,1,44,6,67.52,48,50
9325,53,8,81,27,5,9,93.0,92,33
9326,43,3,38,44,55,1,82.09,53,25
9327,58,1,276,36,73,5,82.16,2,32
9328,72,3,169,38,1,6,68.92,77,35
9329,95,7,89,33,64,10,50.38,82,9
9330,64,7,213,40,52,1,92.48,20,2
9331,14,1,166,18,22,1,93.81,95,42
9332,16,3,96,25,35,2,73.11,75,45
9333,49,2,263,6,67,10,63.59,85,33
9334,31,5,261,13,57,6,87.85,59,38
9335,86,8,157,2,72,0,64.27,61,48
9336,95,8,224,36,41,4,53.01,88,23
9337,13,3,86,43,100,1,99.66,80,36
9338,6,10,280,38,67,2,80.19,84,3
9339,71,7,186,36,30,2,76.44,42,9
9340,46,6,97,18,67,8,65.05,40,50
9341,5,1,156,36,88,5,68.84,42,20
9342,53,10,112,27,31,4,84.02,61,34
9343,13,6,154,26,87,1,62.23,92,38
9344,30,10,45,41,63,0,80.05,6,43
9345,81,9,59,39,19,5,98.43,36,41
9346,53,9,82,48,65,4,85.48,83,33
9347,44,9,247,9,54,10,95.52,15,24
9348,37,3,269,5,32,8,60.83,92,17
9349,96,10,232,44,48,8,76.42,16,48
9350,9,10,282,41,8,5,72.33,46,16
9351,37,1,9,42,63,4,71.64,48,39
9352,43,9,62,48,46,3,94.9,55,16
9353,9,9,92,17,36,7,62.4,83,24
9354,52,4,46,29,72,0,67.81,6,45
9355,35,1,212,35,43,0,61.04,29,43
9356,84,6,235,2,31,9,72.42,13,12
9357,19,4,18,13,13,0,83.9,25,21
9358,76,7,135,7,47,7,91.5,4,45
9359,9,6,258,28,21,1,80.03,76,17
9360,27,6,212,25,57,5,61.64,28,9
9361,61,1,29,30,95,4,59.24,19,41
9362,35,8,198,30,14,6,76.98,86,11
9363,3,3,183,14,40,10,56.25,17,15
9364,95,7,241,19,54,9,55.37,63,34
9365,13,9,221,14,17,1,85.94,5,11
9366,72,1,269,34,59,7,55.9,23,7
9367,43,5,229,42,79,7,62.39,9,7
9368,75,4,281,43,87,9,57.3,88,13
9369,15,2,214,4,74,6,67.0,60,7
9370,87,10,65,48,56,2,93.26,58,33
9371,99,1,209,12,48,2,77.5,51,45
9372,66,9,243,48,32,9,52.88,9,14
9373,50,8,138,36,50,4,52.06,22,48
9374,57,10,111,23,9,1,81.01,8,12
9375,66,4,153,4,92,1,98.05,60,6
9376,16,3,110,34,49,5,57.08,61,33
9377,18,2,202,33,42,4,97.25,70,3
9378,74,3,207,42,69,0,63.21,76,10
9379,37,6,2,19,73,3,56.79,55,34
9380,18,10,94,7,53,5,58.58,73,9
9381,60,2,278,14,55,3,56.53,53,26
9382,94,5,250,15,64,9,59.52,88,39
9383,14,6,210,49,56,0,78.08,40,22
9384,43,3,236,42,36,5,90.62,79,40
9385,55,3,144,29,42,10,77.61,42,8
9386,82,9,84,12,31,6,79.26,24,29
9387,92,3,252,29,14,4,75.81,23,40
9388,26,7,210,3,70,6,76.67,94,15
9389,38,1,36,49,19,9,57.43,78,2
9390,88,7,19,14,39,10,69.97,72,49
9391,36,5,172,37,87,1,73.82,37,42
9392,76,9,214,11,93,2,58.58,18,4
9393,18,9,224,11,76,10,67.38,1,7
9394,11,3,97,17,100,7,67.44,92,20
9395,39,1,30,6,93,9,53.33,45,24
9396,42,9,187,7,73,0,94.86,38,0
9397,36,9,211,29,98,9,55.71,95,11
9398,69,10,180,49,93,10,56.82,51,43
9399,41,5,105,22,13,10,56.94,71,25
9400,26,6,60,30,86,10,97.16,39,35
9401,54,9,30,24,25,2,64.51,98,24
9402,36,3,218,42,90,4,53.09,49,21
9403,1,7,279,25,77,4,55.18,92,4
9404,73,3,72,22,66,3,67.27,75,43
9405,65,7,1,18,31,8,55.02,16,34
9406,72,4,188,12,86,8,92.71,69,19
9407,85,10,296,29,22,6,99.12,58,27
9408,88,7,206,12,48,8,70.0,54,19
9409,74,7,161,34,65,1,78.04,2,21
9410,9,9,127,50,88,7,96.92,89,9
9411,84,6,269,49,98,1,81.77,48,35
9412,15,2,73,1,75,7,53.05,82,24
9413,78,8,190,35,23,10,51.33,3,10
9414,84,3,42,23,45,7,96.33,10,43
9415,8,10,182,20,81,9,78.71,93,48
9416,78,3,99,13,49,3,58.15,21,1
9417,16,4,253,2,82,4,97.74,38,29
9418,52,10,67,47,65,5,90.69,87,21
9419,29,4,136,29,44,2,55.14,54,11
9420,58,5,261,48,8,5,91.35,100,49
9421,44,2,298,42,16,3,52.63,95,33
9422,47,5,102,50,74,5,82.06,20,4
9423,23,2,90,14,78,10,55.78,25,6
9424,83,3,66,5,98,10,57.83,51,45
9425,74,9,205,13,42,2,65.42,62,40
9426,48,1,252,9,67,10,91.18,1,41
9427,30,9,267,24,58,1,58.69,10,34
9428,14,1,214,33,83,6,53.61,30,13
9429,39,5,35,37,73,1,70.35,33,44
9430,83,2,69,4,97,3,68.67,51,29
9431,69,8,150,32,60,4,78.13,56,50
9432,93,6,106,3,72,2,96.23,74,16
9433,19,10,6,3,32,0,89.95,48,17
9434,7,10,151,43,74,6,61.47,11,8
9435,27,3,236,19,48,8,77.12,5,6
9436,38,10,288,42,62,5,78.45,11,19
9437,59,5,64,15,45,7,62.36,67,38
9438,24,10,75,5,90,2,52.66,40,29
9439,32,8,174,19,16,7,65.96,99,8
9440,66,4,141,42,90,1,64.48,57,13
9441,45,4,91,35,6,6,90.45,18,18
9442,60,5,201,27,40,9,85.26,9,33
9443,35,7,82,36,34,0,51.75,66,44
9444,18,5,70,3,23,8,55.15,36,21
9445,69,7,213,33,94,8,79.64,4,17
9446,8,3,80,23,4,0,72.87,35,46
9447,17,3,240,36,28,8,58.88,11,21
9448,51,7,5,28,69,2,98.33,12,0
9449,1,8,245,30,40,0,67.01,85,16
9450,58,3,145,14,14,8,99.11,90,17
9451,79,7,217,46,58,0,99.26,78,36
9452,36,5,116,4,92,10,93.47,46,43
9453,53,10,214,34,13,3,90.81,64,42
9454,59,4,44,38,79,5,75.95,84,16
9455,66,9,97,7,5,7,66.7,75,25
9456,33,2,131,20,58,8,69.29,29,33
9457,17,9,47,27,13,5,94.1,94,6
9458,44,2,86,16,84,7,60.44,1,23
9459,16,9,211,48,29,8,97.98,2,29
9460,82,10,181,15,27,8,67.13,88,11
9461,78,7,127,13,97,6,74.15,9,42
9462,93,1,36,10,36,8,98.68,9,33
9463,55,5,1,49,13,2,97.94,41,23
9464,55,10,81,46,56,10,54.13,69,49
9465,94,8,189,34,60,6,58.39,59,5
9466,97,6,55,44,81,6,79.13,3,35
9467,59,1,249,33,14,6,68.81,83,12
9468,46,2,58,5,98,3,93.34,33,48
9469,16,2,32,45,82,6,97.54,50,45
9470,76,2,246,7,62,0,74.6,54,30
9471,2,10,281,34,54,0,82.67,8,44
9472,67,5,11,23,32,5,79.74,35,50
9473,51,8,162,21,100,10,72.77,2,46
9474,1,1,86,28,77,8,76.72,52,25
9475,28,7,210,28,67,5,70.51,39,32
9476,83,2,11,35,58,7,99.95,10,14
9477,40,3,268,39,57,1,74.18,97,14
9478,86,8,260,6,73,4,86.96,55,39
9479,28,7,102,26,100,10,55.72,16,48
9480,49,5,130,11,98,3,81.01,70,15
9481,40,1,96,22,18,5,53.35,44,1
9482,83,4,34,11,60,10,95.42,94,4
9483,6,10,41,19,72,7,87.58,39,13
9484,60,9,259,10,98,3,67.06,94,42
9485,37,1,280,24,11,1,71.39,79,0
9486,24,3,7,4,23,10,88.15,1,46
9487,53,8,243,12,99,0,98.08,84,16
9488,12,8,9,38,49,0,59.91,56,28
9489,99,1,31,9,56,6,64.86,91,15
9490,4,7,179,49,50,6,96.27,77,27
9491,5,2,288,45,28,3,94.99,52,12
9492,10,5,120,21,42,3,82.54,24,44
9493,22,2,254,11,85,5,53.85,95,23
9494,59,9,107,40,32,7,75.63,68,26
9495,32,1,176,3,68,8,72.82,20,19
9496,50,6,289,14,93,3,70.86,65,20
9497,1,4,68,23,89,4,57.33,35,15
9498,51,2,46,27,2,0,80.06,46,7
9499,11,10,247,1,32,1,71.71,80,36
9500,31,10,195,17,4,3,93.8,81,20
9501,51,6,40,33,7,2,96.83,25,48
9502,94,5,212,10,17,5,96.65,14,30
9503,28,2,220,9,74,9,98.7,14,34
9504,91,1,214,32,74,10,56.08,67,46
9505,91,3,181,18,23,3,70.79,61,16
9506,35,7,286,49,84,9,94.87,72,38
9507,18,9,120,46,7,6,57.2,61,40
9508,17,4,256,50,21,3,63.28,19,14
9509,22,8,158,32,65,7,99.46,43,35
9510,7,7,118,5,87,6,61.07,94,37
9511,10,10,7,4,81,1,59.28,74,46
9512,44,7,1,25,36,2,74.41,58,37
9513,63,1,198,19,71,7,78.8,28,36
9514,32,10,187,3,68,3,67.16,38,19
9515,40,7,116,37,21,9,90.11,100,22
9516,26,6,240,9,33,7,84.32,88,31
9517,6,1,131,38,86,1,60.76,64,48
9518,87,6,33,35,2,0,74.03,44,39
9519,59,8,124,29,9,1,95.08,12,23
9520,6,9,256,14,4,1,88.89,72,29
9521,77,5,12,24,38,2,92.59,11,36
9522,39,1,145,36,23,6,51.49,95,17
9523,38,3,242,31,83,0,96.15,20,11
9524,84,7,122,47,45,6,83.84,90,36
9525,12,9,160,46,82,4,53.96,27,9
9526,60,10,69,42,44,2,67.19,40,11
9527,2,2,276,6,46,7,53.68,85,31
9528,7,3,81,15,85,0,73.82,79,39
9529,27,4,158,13,97,10,57.12,52,19
9530,80,8,255,47,88,4,92.62,30,50
9531,34,1,176,34,32,9,60.91,7,42
9532,71,4,285,43,50,9,53.51,97,10
9533,61,1,223,10,30,9,95.37,25,20
9534,67,4,58,1,46,2,63.04,16,43
9535,39,9,175,45,30,5,69.4,14,2
9536,25,9,230,31,39,8,50.13,27,47
9537,30,6,90,8,68,2,84.14,0,8
9538,93,3,86,15,23,9,82.78,76,46
9539,14,1,71,1,56,5,73.67,10,21
9540,82,6,291,5,8,6,92.29,48,3
9541,32,4,210,35,48,3,82.91,33,34
9542,66,1,41,41,43,10,55.57,59,18
9543,50,2,46,12,100,8,79.31,83,22
9544,4,3,19,20,17,8,64.25,81,15
9545,89,5,203,38,65,2,63.83,57,1
9546,76,2,102,10,84,3,83.12,57,2
9547,77,3,233,2,99,6,68.49,76,22
9548,71,1,238,17,19,5,95.43,7,23
9549,86,5,193,46,58,7,87.17,39,37
9550,38,3,221,45,8,3,75.62,14,27
9551,32,2,197,45,58,9,71.46,70,2
9552,83,7,141,14,56,9,95.27,39,26
9553,27,1,57,45,28,2,69.39,6,25
9554,87,7,188,47,79,0,69.71,77,46
9555,45,10,262,17,62,5,91.55,77,27
9556,37,7,115,15,76,7,95.2,61,29
9557,15,5,109,34,46,10,91.28,84,19
9558,29,10,44,8,40,1,58.03,64,40
9559,78,9,197,28,39,2,60.39,93,45
9560,75,3,170,30,85,10,65.31,90,2
9561,24,6,137,5,21,10,85.35,49,19
9562,71,10,187,44,49,10,76.01,0,48
9563,26,3,148,8,80,0,56.52,37,50
9564,85,7,246,38,59,8,60.92,11,49
9565,18,5,51,2,90,8,94.23,55,21
9566,46,5,137,33,48,8,59.95,23,32
9567,83,10,267,11,42,9,98.06,94,28
9568,96,7,135,32,88,10,50.16,85,48
9569,32,2,138,12,14,0,77.46,96,29
9570,50,6,142,27,49,2,50.87,21,7
9571,6,9,274,38,43,1,55.17,74,38
