Capital_id,Date_id,Employe_id,Service_id,Formation_id,Contrat_id,Effectif_total,Taux_turnover,Nb_recrutements,Taux_satisfaction_agent,Taux_absenteisme,Nb_formation
8831,38,61,5,47,4,198,18.06,13,80.1,2.5,2
8832,93,283,3,27,1,466,13.67,10,94.93,2.08,4
8833,65,177,2,4,1,332,18.62,7,76.98,10.74,5
8834,66,102,3,28,1,93,19.24,12,63.52,9.07,7
8835,14,9,3,12,4,217,16.53,0,93.38,7.59,1
8836,68,152,5,14,2,463,10.42,11,85.9,0.05,0
8837,21,238,5,9,4,485,10.72,3,72.18,10.96,4
8838,31,287,5,15,5,86,18.01,19,93.63,8.16,3
8839,63,126,5,40,1,170,0.43,11,80.32,1.29,9
8840,95,182,4,30,3,179,10.9,12,96.53,1.47,9
8841,57,259,2,14,4,235,1.34,13,80.44,10.83,10
8842,77,235,3,2,4,480,14.45,5,69.68,12.64,9
8843,92,168,1,49,5,61,14.36,7,82.56,12.49,10
8844,21,91,4,7,4,216,10.88,15,87.44,8.11,0
8845,29,54,3,34,5,72,10.02,8,94.15,8.5,0
8846,11,290,1,27,4,309,19.6,8,64.55,9.28,5
8847,56,249,1,26,5,191,0.88,13,87.9,0.48,6
8848,89,18,2,31,5,276,15.08,8,68.55,12.83,6
8849,83,185,4,1,5,285,19.45,3,80.79,6.48,4
8850,36,179,1,29,5,125,19.26,4,76.89,4.27,2
8851,93,220,5,24,1,362,9.59,19,82.89,14.85,6
8852,74,263,1,36,3,235,14.79,1,99.22,3.01,8
8853,15,120,1,4,4,360,19.93,9,93.01,0.85,9
8854,60,121,4,12,5,169,12.03,15,63.91,12.96,4
8855,5,243,1,23,5,470,16.33,10,79.15,5.73,1
8856,93,227,4,47,5,321,11.96,20,84.02,3.32,9
8857,86,86,1,2,4,85,14.6,5,78.84,5.61,8
8858,39,86,5,28,3,411,17.25,1,78.55,6.7,5
8859,82,20,2,26,5,491,16.48,18,82.35,9.91,8
8860,90,154,2,5,1,130,2.77,18,76.71,11.89,6
8861,40,173,5,44,1,323,10.84,7,81.51,5.74,7
8862,43,174,2,24,4,396,8.1,18,76.87,13.02,1
8863,74,204,3,47,1,360,19.79,8,78.25,5.87,6
8864,88,134,2,25,5,108,4.81,13,68.63,13.55,5
8865,97,133,4,8,1,158,18.69,14,71.24,3.97,2
8866,39,98,5,15,2,155,10.28,9,88.88,12.15,9
8867,28,99,2,17,4,468,18.63,2,90.47,3.27,10
8868,25,224,4,5,4,258,5.84,19,62.8,13.76,5
8869,67,100,3,42,4,336,15.99,9,97.8,1.66,3
8870,92,255,4,34,3,141,1.22,16,79.64,0.64,2
8871,69,224,1,39,4,258,19.74,2,74.69,11.55,8
8872,56,159,4,40,1,103,8.91,2,72.71,2.41,7
8873,2,85,2,10,2,389,12.67,17,76.02,12.5,8
8874,46,299,5,38,4,155,9.39,2,72.44,2.92,7
8875,2,38,2,39,5,251,1.92,6,88.18,5.88,0
8876,15,154,2,25,2,182,7.96,13,83.75,8.47,4
8877,82,280,3,8,2,157,14.01,2,83.15,5.53,9
8878,43,243,2,27,3,309,4.63,19,95.74,14.94,4
8879,25,90,1,4,4,134,1.66,5,71.71,4.98,5
8880,21,202,1,21,3,55,2.76,14,97.91,8.45,3
8881,6,2,5,13,2,236,1.99,10,92.18,10.28,7
8882,12,294,5,10,3,233,17.22,13,98.57,0.57,3
8883,51,227,3,23,4,375,8.64,14,79.27,5.92,8
8884,49,59,5,5,3,356,2.96,0,71.53,1.85,8
8885,95,92,3,49,2,492,8.38,4,98.81,6.25,5
8886,61,217,1,27,1,211,7.27,12,78.36,10.3,7
8887,7,164,5,25,1,99,2.61,8,65.3,13.35,10
8888,92,207,1,4,1,105,19.77,16,75.44,4.95,2
8889,2,57,3,48,1,480,6.9,1,81.77,11.65,9
8890,77,116,5,11,4,281,9.77,10,68.22,9.83,8
8891,13,130,5,33,5,213,18.35,8,76.9,14.97,9
8892,88,274,3,9,5,86,7.27,13,79.45,7.86,6
8893,65,257,1,39,3,367,19.08,10,66.69,9.75,9
8894,2,282,2,44,1,209,4.26,20,95.43,10.09,1
8895,66,199,5,27,1,387,15.44,0,88.4,3.29,3
8896,26,1,3,14,4,419,3.38,18,85.61,9.11,5
8897,51,165,3,40,4,476,8.83,9,80.04,12.32,3
8898,49,267,1,31,2,308,1.75,20,76.55,6.98,3
8899,89,148,4,37,1,309,0.07,16,63.7,10.63,5
8900,98,23,4,48,5,460,3.24,16,80.57,6.62,8
8901,72,138,1,10,5,103,10.49,17,72.4,5.85,6
8902,55,96,3,6,5,261,18.61,5,94.61,12.25,0
8903,71,86,5,38,2,162,17.93,7,60.47,8.24,1
8904,31,117,1,23,3,300,18.32,6,89.74,8.72,4
8905,55,40,4,44,2,236,2.98,15,60.74,10.28,10
8906,81,36,4,14,4,448,16.94,7,64.51,4.54,6
8907,33,176,5,5,5,174,16.87,19,93.94,7.61,0
8908,83,218,1,19,1,129,5.71,20,76.7,14.8,4
8909,98,26,2,27,4,94,17.46,12,88.14,6.17,1
8910,94,35,4,30,4,357,17.72,16,92.75,4.76,6
8911,9,8,4,35,4,56,9.2,11,65.78,1.49,2
8912,87,21,1,20,5,317,16.26,12,72.03,4.73,2
8913,35,124,3,39,3,165,17.39,18,62.05,7.01,4
8914,24,262,5,22,2,388,6.25,10,89.51,1.16,1
8915,98,172,5,22,3,130,17.45,13,77.97,3.88,0
8916,18,211,1,36,4,196,15.8,19,78.62,7.45,7
8917,87,53,1,46,2,144,18.0,17,97.0,12.29,3
8918,27,283,3,9,1,148,9.24,4,74.55,12.05,2
8919,28,11,2,20,3,105,15.24,4,67.42,7.12,6
8920,88,265,4,21,4,195,10.3,18,99.0,14.89,7
8921,54,215,1,12,4,453,6.18,1,67.2,5.7,6
8922,37,295,3,39,3,200,6.07,20,92.35,9.27,1
8923,82,161,1,4,2,375,16.95,13,98.8,14.78,9
8924,85,56,2,29,4,259,12.09,19,99.07,4.16,8
8925,41,189,2,31,5,201,18.05,3,78.19,9.44,2
8926,90,19,1,13,4,405,19.52,6,87.8,9.99,9
8927,69,270,1,35,4,435,10.03,11,67.27,5.85,6
8928,46,157,5,39,5,323,2.2,5,69.53,9.8,3
8929,42,97,3,25,2,336,9.79,0,76.94,6.98,9
8930,14,233,2,15,5,228,19.07,6,89.55,12.3,1
8931,12,216,5,37,3,319,0.41,3,73.14,14.55,7
8932,66,23,1,45,1,390,17.94,8,75.75,3.47,3
8933,38,134,1,15,1,50,1.66,15,77.25,6.43,9
8934,48,133,1,18,5,489,14.39,5,67.2,4.21,2
8935,56,163,5,48,5,151,1.0,5,75.34,10.13,9
8936,49,105,4,11,2,251,14.3,16,84.73,8.75,4
8937,17,237,3,11,5,230,14.53,13,81.18,1.87,1
8938,4,255,1,21,4,61,1.08,14,69.81,7.31,6
8939,9,29,5,46,5,269,7.5,9,62.6,1.67,2
8940,10,273,3,16,2,205,1.65,8,75.3,9.05,3
8941,35,240,5,48,3,90,10.41,12,62.62,7.76,8
8942,64,134,2,37,5,197,5.55,11,91.45,13.88,7
8943,39,192,5,20,2,94,15.79,6,67.03,13.56,10
8944,99,122,5,23,5,210,2.87,4,91.73,10.54,7
8945,37,125,1,47,2,444,6.46,5,75.02,0.76,6
8946,81,205,4,19,4,355,5.69,0,63.53,6.38,7
8947,77,72,3,5,1,473,3.78,7,88.35,14.2,8
8948,87,222,2,13,3,334,14.94,14,60.66,4.51,4
8949,1,287,5,9,1,236,17.75,14,71.91,4.33,3
8950,63,18,4,34,5,469,17.6,3,81.73,3.79,7
8951,58,168,1,43,2,254,19.38,13,94.04,5.21,0
8952,53,147,5,41,5,272,3.5,9,82.35,6.77,0
8953,94,244,4,43,3,189,11.6,8,72.77,14.74,8
8954,84,164,2,35,1,197,3.72,15,94.11,7.35,7
8955,74,240,4,15,5,287,10.21,8,73.46,0.35,3
8956,25,181,2,15,3,171,12.09,5,79.18,8.07,6
8957,56,252,4,27,1,416,16.49,19,66.85,11.12,0
8958,31,47,5,12,4,128,14.68,5,87.06,4.52,5
8959,48,113,4,31,4,252,12.6,12,63.51,14.95,3
8960,6,245,3,41,5,156,1.95,4,64.15,4.93,4
8961,82,144,5,38,3,349,15.84,0,74.3,6.73,10
8962,95,84,5,7,4,295,10.65,12,61.7,6.65,2
8963,22,156,5,17,2,116,0.51,15,63.57,3.32,10
8964,64,83,2,42,4,276,19.41,15,66.87,11.92,5
8965,72,272,5,42,3,73,4.51,12,89.65,11.68,10
8966,93,105,2,10,3,225,15.83,11,97.25,5.19,4
8967,72,195,4,27,5,284,12.41,4,90.4,10.38,3
8968,62,169,4,25,3,422,13.2,13,61.3,2.67,7
8969,5,225,4,8,3,402,8.21,18,85.89,8.35,7
8970,61,176,3,26,2,203,17.18,3,91.93,13.0,3
8971,21,70,5,50,5,336,11.97,20,83.08,0.01,1
8972,63,130,3,23,5,311,19.65,7,80.66,10.46,6
8973,94,94,5,9,5,355,3.42,17,61.81,0.22,1
8974,77,235,2,40,3,245,8.93,10,74.82,13.32,8
8975,46,58,1,18,1,228,19.06,0,69.53,10.13,8
8976,44,63,5,27,1,394,1.38,9,86.4,2.4,6
8977,29,95,4,36,3,253,19.03,20,69.3,10.48,4
8978,48,55,5,43,5,306,8.35,3,92.24,14.19,8
8979,5,282,1,45,1,252,8.77,4,72.04,13.15,2
8980,62,111,2,47,2,166,0.25,6,72.87,6.93,0
8981,2,127,1,10,2,221,2.84,16,96.13,10.43,1
8982,52,265,4,34,2,444,7.95,6,72.27,4.97,1
8983,41,299,3,32,4,489,19.01,3,75.59,14.31,6
8984,82,67,2,24,5,145,11.4,19,73.89,8.34,6
8985,40,268,4,19,2,443,12.51,7,97.39,8.49,5
8986,99,123,4,3,1,362,4.25,9,87.98,10.3,6
8987,45,104,1,19,4,146,19.92,4,87.4,14.95,3
8988,24,111,4,8,5,325,0.98,4,67.01,2.9,5
8989,13,166,2,47,5,77,1.11,4,81.34,2.52,0
8990,77,187,3,36,3,136,12.49,2,94.4,1.02,7
8991,56,193,3,46,5,129,6.67,12,89.82,5.97,4
8992,15,61,5,42,4,138,16.26,8,66.68,3.9,8
8993,54,29,4,23,5,294,10.3,19,76.26,1.28,2
8994,29,109,3,11,1,161,16.32,6,97.19,8.44,9
8995,82,66,4,50,1,136,6.52,8,87.29,13.08,8
8996,64,181,4,20,4,92,3.32,9,85.72,14.23,1
8997,77,245,2,5,5,259,18.41,8,62.0,3.29,2
8998,63,140,3,16,4,96,1.03,4,84.38,1.29,7
8999,53,232,4,32,4,305,13.58,19,93.16,0.97,10
9000,15,4,1,48,5,269,4.2,10,92.84,13.0,4
9001,46,91,2,22,2,334,13.75,6,70.05,2.63,4
9002,92,115,5,47,4,98,3.82,1,94.16,9.88,0
9003,86,5,5,46,5,55,13.47,18,70.14,9.65,3
9004,84,162,5,50,1,81,10.92,16,97.79,7.75,8
9005,56,105,3,7,1,301,3.44,10,68.79,7.56,7
9006,99,140,2,3,2,58,17.86,12,95.42,7.04,1
9007,90,161,5,41,1,237,17.04,20,81.97,10.56,3
9008,74,229,3,47,3,450,15.13,20,98.74,12.57,9
9009,91,86,3,19,3,336,13.56,13,68.33,3.35,7
9010,25,135,3,28,2,362,9.23,2,85.24,5.5,4
9011,11,213,3,27,4,107,17.04,7,99.07,8.99,5
9012,58,6,1,33,4,265,9.33,12,77.97,0.25,6
9013,83,40,2,21,2,337,0.13,11,95.32,5.56,1
9014,18,210,1,7,4,279,6.62,15,77.95,11.57,3
9015,64,142,4,42,3,100,2.65,20,90.78,5.83,9
9016,17,136,5,7,2,347,5.89,20,61.33,0.85,0
9017,71,90,1,20,3,372,16.66,17,94.06,6.51,1
9018,72,252,1,43,1,204,7.29,15,78.45,13.0,4
9019,82,149,1,31,4,205,11.16,20,99.35,13.8,5
9020,73,211,4,23,4,161,18.06,7,85.9,11.73,8
9021,12,15,1,6,3,440,6.13,18,64.96,9.07,3
9022,31,219,5,12,3,461,7.73,5,85.67,11.4,5
9023,79,158,3,16,1,111,15.76,8,82.17,12.38,1
9024,6,275,1,6,2,201,10.43,8,72.17,5.68,8
9025,71,105,3,23,3,143,9.0,3,69.28,12.79,3
9026,97,211,5,10,5,301,13.87,2,68.37,14.5,6
9027,90,127,3,5,5,130,8.7,11,89.48,5.97,4
9028,24,184,5,17,4,279,14.77,17,92.75,8.13,0
9029,97,176,4,14,4,86,11.33,12,71.03,8.44,4
9030,47,134,3,6,4,88,8.25,7,94.43,13.93,3
9031,5,243,5,47,2,101,2.2,17,75.07,2.29,8
9032,37,196,2,23,3,417,15.59,20,79.4,5.81,3
9033,79,9,1,16,1,474,0.15,11,68.77,9.35,0
9034,80,240,2,31,2,423,14.65,1,97.28,11.18,5
9035,51,295,1,39,4,482,9.53,8,73.38,6.49,9
9036,27,53,4,14,3,64,17.94,2,79.04,12.18,10
9037,99,57,5,25,2,54,2.78,17,60.81,5.35,2
9038,18,101,2,25,4,282,3.56,17,99.57,14.51,3
9039,78,178,1,50,2,313,2.28,18,79.23,12.14,10
9040,96,90,1,7,3,150,5.82,20,86.04,14.82,1
9041,64,210,4,16,2,376,2.09,5,96.06,11.41,7
9042,79,235,2,26,3,495,9.28,11,97.98,13.82,1
9043,8,259,1,13,4,238,12.45,18,64.89,9.8,7
9044,99,134,2,10,2,285,13.64,19,93.37,2.21,3
9045,37,106,3,19,2,479,5.42,9,74.15,11.61,1
9046,15,254,4,34,2,302,15.8,1,64.81,12.68,3
9047,93,97,2,24,2,136,6.85,11,62.77,12.84,8
9048,33,137,3,16,5,197,7.01,6,79.86,4.44,8
9049,54,106,4,28,3,402,12.27,12,91.61,12.02,0
9050,50,220,3,23,4,281,19.28,18,67.1,7.64,5
9051,23,147,5,28,1,70,19.54,16,97.15,6.86,1
9052,90,192,3,46,2,226,19.63,18,64.99,2.19,5
9053,27,176,4,41,3,413,14.15,17,60.29,11.06,0
9054,20,170,2,18,3,418,18.42,16,84.9,9.34,5
9055,53,213,1,12,3,240,3.89,5,86.24,7.78,3
9056,19,52,5,41,5,390,7.22,17,78.35,7.26,1
9057,98,205,2,5,1,132,9.19,8,70.52,0.68,3
9058,9,158,1,6,5,85,7.48,7,76.0,9.58,8
9059,83,154,3,37,1,404,3.44,6,69.7,14.97,2
9060,94,31,3,21,5,494,11.06,16,91.44,10.29,9
9061,73,268,2,34,5,329,15.26,5,99.46,11.89,2
9062,92,190,5,6,2,278,13.1,18,90.35,5.99,3
9063,86,186,4,7,5,199,11.67,7,86.32,12.74,6
9064,40,146,5,19,1,301,1.07,13,96.74,10.52,5
9065,95,60,5,23,5,241,7.48,15,72.58,13.74,1
9066,3,215,4,22,1,238,4.54,18,75.44,1.62,6
9067,44,89,1,47,3,254,7.74,1,88.47,3.41,5
9068,46,122,3,16,1,490,3.41,3,96.24,2.06,8
9069,72,292,4,44,4,266,11.19,10,66.49,1.17,9
9070,34,23,3,41,5,271,0.33,14,84.18,8.83,3
9071,78,187,4,46,2,63,19.45,19,68.39,2.77,9
9072,86,293,5,5,5,219,2.63,20,91.21,14.03,8
9073,96,6,3,26,3,226,1.0,4,64.28,12.7,5
9074,76,196,5,5,1,154,13.3,0,93.64,14.24,4
9075,50,164,3,33,3,218,16.12,9,87.68,7.25,6
9076,62,118,2,14,5,211,17.28,10,80.28,12.96,3
9077,76,236,4,42,4,221,15.37,3,91.3,5.61,7
9078,5,295,4,17,5,345,5.19,0,79.16,0.79,8
9079,36,90,4,10,5,493,2.28,9,86.17,5.34,4
9080,58,40,5,47,3,442,1.53,19,92.25,11.45,1
9081,31,158,4,23,4,93,14.83,12,94.97,9.08,1
9082,73,10,2,25,5,60,18.16,20,89.26,0.29,8
9083,71,275,1,6,2,443,14.31,2,75.64,6.26,3
9084,87,257,5,47,5,238,3.06,4,89.0,8.32,6
9085,85,49,1,6,5,213,13.71,0,92.21,14.16,7
9086,79,14,3,26,4,215,11.19,20,97.61,4.9,0
9087,42,52,3,46,2,354,5.8,6,76.33,7.84,4
9088,60,44,4,13,2,375,17.54,13,82.54,10.7,7
9089,79,232,1,37,3,71,8.48,5,72.63,14.13,8
9090,65,177,4,27,1,402,0.84,2,67.15,4.69,3
9091,37,209,5,20,3,126,3.81,19,75.83,9.54,5
9092,2,292,2,11,2,291,7.95,18,80.35,9.57,2
9093,33,22,4,46,4,78,9.75,9,89.93,13.87,1
9094,1,36,1,49,2,119,6.89,2,81.78,0.81,0
9095,82,8,5,16,3,196,14.31,20,73.33,1.59,8
9096,22,111,5,41,2,223,2.39,15,92.48,3.28,0
9097,4,289,2,31,2,136,10.01,5,64.63,11.7,3
9098,65,199,3,47,2,365,8.94,2,88.42,9.42,10
9099,1,57,2,38,5,122,17.07,17,62.97,9.73,6
9100,12,45,2,27,4,69,19.23,6,70.22,10.24,8
9101,34,172,1,18,5,173,0.66,10,60.83,7.59,1
9102,98,289,2,2,1,172,10.89,18,68.01,14.53,1
9103,62,171,2,29,2,241,19.48,16,72.77,2.77,3
9104,59,122,3,49,1,263,3.62,15,67.82,4.75,3
9105,99,226,4,46,2,277,6.49,17,94.71,5.62,0
9106,86,20,3,28,5,68,16.0,17,88.86,10.47,5
9107,70,38,4,14,2,339,5.54,15,84.07,3.53,6
9108,100,183,1,38,4,147,13.0,5,76.19,5.14,1
9109,11,180,1,9,1,228,11.49,10,99.02,11.93,10
9110,24,162,3,48,4,253,3.27,12,79.79,4.45,6
9111,27,14,2,47,4,290,5.3,15,85.32,7.36,7
9112,15,66,3,25,5,164,14.13,2,89.08,12.02,2
9113,19,87,5,44,4,442,16.57,17,98.43,9.22,6
9114,62,113,5,24,5,329,1.81,0,96.9,11.17,8
9115,67,187,2,27,2,62,3.47,16,79.01,13.38,4
9116,97,257,4,40,4,168,1.15,2,69.41,11.07,3
9117,20,156,1,33,3,280,1.17,19,71.8,10.68,10
9118,46,69,4,47,1,380,3.85,5,86.76,13.83,0
9119,8,92,3,44,1,70,17.12,6,93.16,9.88,6
9120,39,52,2,4,5,301,19.76,18,85.87,9.93,6
9121,14,85,4,32,3,85,6.96,19,83.72,6.15,6
9122,31,184,4,11,1,481,9.31,2,90.44,10.03,9
9123,13,132,3,10,5,106,17.12,0,92.79,8.59,0
9124,16,81,2,41,5,341,2.33,1,83.25,6.36,1
9125,73,142,1,22,2,148,14.73,3,88.52,8.05,0
9126,18,178,2,40,3,359,7.5,0,75.21,11.41,3
9127,60,2,4,2,3,179,18.43,19,78.2,10.85,4
9128,35,167,3,5,2,249,17.88,7,89.81,5.43,3
9129,2,9,3,26,5,199,11.68,8,90.78,4.71,5
9130,61,40,3,50,1,275,11.84,15,67.63,3.02,2
9131,28,75,1,33,5,290,7.79,8,83.0,12.02,4
9132,12,120,2,12,5,73,3.11,19,93.41,12.02,0
9133,20,181,5,30,3,220,19.78,8,66.7,4.47,10
9134,15,95,1,17,2,130,6.91,11,91.22,13.93,0
9135,69,42,5,48,3,182,11.82,9,82.25,1.94,7
9136,26,143,2,31,1,265,7.58,9,79.09,6.29,7
9137,96,179,3,38,1,262,12.14,1,76.2,3.56,4
9138,2,206,4,34,5,227,13.55,18,97.78,11.38,6
9139,8,154,3,26,3,387,9.04,6,73.66,12.43,5
9140,33,130,2,17,3,412,3.59,6,98.22,8.29,4
9141,63,92,5,1,4,77,17.05,3,65.4,9.81,8
9142,88,300,5,7,2,181,10.65,6,67.42,12.79,4
9143,97,228,4,50,4,426,19.7,3,61.07,11.45,9
9144,57,137,3,33,4,283,9.1,1,73.37,2.15,1
9145,99,122,2,2,5,238,18.45,13,70.93,6.27,6
9146,88,262,5,44,3,451,1.2,15,89.9,11.27,8
9147,8,285,4,36,1,476,18.02,12,79.4,5.44,8
9148,19,63,5,41,3,125,9.05,12,94.76,7.38,2
9149,51,49,5,32,3,67,0.69,5,86.75,3.84,5
9150,21,9,5,17,1,344,3.54,14,69.97,0.07,7
9151,12,107,3,33,1,62,5.99,20,89.17,14.04,4
9152,12,116,2,9,2,341,17.58,9,76.21,2.46,8
9153,29,263,2,39,1,385,10.87,2,73.37,5.94,9
9154,2,47,5,10,1,259,4.8,9,81.61,14.08,3
9155,27,119,4,3,4,344,15.0,14,63.32,10.58,1
9156,17,262,5,35,4,496,9.8,3,70.95,11.2,0
9157,16,67,5,45,1,156,1.29,2,94.7,6.95,10
9158,40,159,2,38,5,53,1.01,13,86.0,3.28,5
9159,53,50,1,43,2,397,1.14,12,63.94,3.52,6
9160,58,238,1,28,3,80,12.0,15,93.84,4.46,8
9161,33,57,4,16,1,50,6.37,12,69.36,5.29,5
9162,87,240,2,23,2,218,9.92,4,92.0,10.56,9
9163,67,158,4,24,3,133,0.94,13,66.87,2.8,9
9164,97,94,4,31,1,167,11.01,4,77.62,5.56,8
9165,4,169,1,8,1,406,5.1,19,74.7,0.1,1
9166,17,26,2,10,2,451,2.8,5,86.99,10.55,8
9167,68,146,3,11,1,198,7.05,18,69.74,13.55,3
9168,7,238,4,44,5,101,15.12,20,97.82,7.09,2
9169,61,27,2,7,5,51,4.58,7,84.46,13.71,10
9170,59,50,4,14,1,85,3.03,7,63.52,5.57,8
9171,3,238,4,5,2,477,15.13,1,77.4,8.01,4
9172,79,207,3,50,2,78,2.82,5,78.81,13.5,2
9173,46,261,3,36,2,98,11.52,17,60.43,10.54,10
9174,7,217,1,25,3,272,17.75,0,85.27,10.77,4
9175,79,66,3,40,4,51,2.12,6,92.01,9.75,4
9176,99,297,3,27,1,213,3.03,10,95.7,2.87,8
9177,1,200,2,48,4,350,17.74,6,85.45,7.89,8
9178,8,71,4,27,3,404,14.15,10,93.41,5.77,3
9179,82,128,4,31,3,367,2.2,1,86.51,13.86,3
9180,1,291,4,21,4,90,12.26,7,91.41,11.88,4
9181,49,13,4,8,5,447,1.34,18,90.36,4.57,2
9182,60,219,3,37,1,300,16.17,19,89.35,9.8,10
9183,91,77,3,41,2,129,8.53,0,81.81,5.52,5
9184,36,116,3,30,3,435,17.13,18,65.86,14.64,5
9185,77,72,1,17,1,77,17.95,11,76.65,6.58,4
9186,54,105,3,4,2,396,18.94,17,82.32,3.61,9
9187,41,40,4,29,3,384,19.65,4,86.48,4.56,9
9188,95,48,1,9,3,499,8.65,0,84.59,6.36,8
9189,78,224,1,43,2,188,15.61,19,62.31,4.01,7
9190,61,60,2,45,3,215,9.97,9,89.38,2.66,5
9191,7,280,1,48,4,96,15.81,2,93.98,8.48,4
9192,48,193,1,19,1,160,8.63,8,79.86,4.64,0
9193,59,214,3,27,3,53,7.15,3,83.5,0.14,3
9194,97,103,3,3,4,306,3.67,9,96.82,2.42,2
9195,58,208,5,37,5,254,18.51,20,66.45,14.62,1
9196,12,104,3,3,4,81,7.83,11,89.56,0.07,8
9197,1,6,3,27,3,320,14.0,18,63.84,12.94,3
9198,7,163,5,21,4,143,9.39,7,95.32,4.4,0
9199,68,142,4,28,3,469,12.8,19,98.81,10.58,5
9200,10,274,4,44,4,126,14.24,8,97.45,6.53,0
9201,71,263,1,15,2,351,11.13,7,85.37,14.73,3
9202,51,216,2,41,2,195,11.42,5,90.52,5.65,5
9203,24,150,4,20,5,346,12.18,8,94.6,13.86,2
9204,8,49,2,22,4,305,10.96,4,69.0,4.93,6
9205,65,182,2,50,2,387,7.35,16,81.47,9.47,9
9206,92,211,1,3,2,184,13.23,19,93.29,12.31,8
9207,78,15,2,17,3,64,17.15,6,66.12,6.45,8
9208,60,138,5,27,3,331,17.07,11,62.86,8.49,10
9209,22,240,3,26,4,236,12.75,19,81.82,6.97,7
9210,16,114,4,28,5,246,5.63,10,88.4,6.89,1
9211,60,55,2,13,3,492,3.83,5,68.14,7.03,2
9212,51,128,1,3,3,76,10.33,16,81.73,9.64,5
9213,66,177,2,38,5,201,7.92,0,67.92,8.7,7
9214,88,55,5,21,3,442,11.19,20,70.25,6.11,7
9215,63,58,3,4,2,259,7.39,19,81.26,1.71,0
9216,9,72,1,45,4,267,8.94,9,97.37,0.82,10
9217,100,259,5,15,2,361,7.6,19,92.04,14.89,1
9218,32,1,1,31,5,465,8.9,18,60.13,7.19,0
9219,95,183,3,48,2,330,8.29,6,83.63,0.12,3
9220,64,78,5,12,5,118,5.45,0,80.12,7.13,1
9221,7,161,2,6,4,221,0.68,10,67.66,9.65,10
9222,8,63,2,37,3,78,6.09,17,62.47,0.79,10
9223,1,62,1,48,3,381,16.97,20,60.02,7.76,3
9224,8,144,4,25,3,57,7.84,14,94.2,11.97,9
9225,34,202,1,50,2,349,16.85,13,78.32,6.04,6
9226,86,285,4,16,5,54,18.68,8,77.1,7.1,9
9227,39,271,2,15,5,391,1.08,12,65.98,3.38,4
9228,27,54,5,27,5,270,3.08,3,82.88,10.57,8
9229,63,244,5,29,1,165,4.96,15,77.5,4.99,6
9230,7,38,1,34,2,334,9.98,8,92.67,8.91,9
9231,87,39,2,49,4,376,7.5,8,97.37,10.45,7
9232,66,155,2,47,1,353,10.31,15,66.57,12.16,1
9233,90,286,4,23,3,460,3.99,18,88.17,4.24,5
9234,71,126,3,24,3,68,12.51,18,66.01,10.93,5
9235,91,297,2,8,1,337,7.08,6,74.29,2.23,8
9236,6,92,2,12,2,439,3.43,2,92.0,2.56,10
9237,98,277,1,10,2,307,5.91,3,63.51,12.32,4
9238,89,78,5,37,3,144,18.06,11,61.13,12.14,3
9239,52,235,3,13,5,333,3.34,18,98.27,9.78,3
9240,33,96,4,48,3,412,5.25,14,93.07,12.52,2
9241,27,93,4,36,3,417,9.45,8,94.55,3.5,2
9242,83,98,3,48,1,114,2.83,5,74.96,11.06,8
9243,6,186,2,46,4,405,11.97,11,69.85,6.01,3
9244,50,128,5,23,4,373,15.69,13,73.05,3.54,2
9245,78,68,4,42,5,108,4.01,14,73.68,1.07,6
9246,7,14,4,29,4,348,14.79,2,95.29,13.9,8
9247,47,287,2,31,4,364,6.6,7,60.35,12.52,10
9248,85,5,3,41,1,98,0.27,18,93.17,6.85,3
9249,33,238,1,4,4,463,0.19,5,92.79,0.79,10
9250,50,118,5,38,1,171,10.78,4,75.55,5.8,9
9251,40,77,5,44,1,288,4.93,6,65.7,5.01,7
9252,93,164,1,30,1,269,5.07,8,98.66,3.08,1
9253,3,257,4,36,4,435,0.83,11,80.76,13.98,3
9254,18,13,5,14,4,174,3.46,19,70.85,7.59,4
9255,28,278,2,1,5,370,18.49,12,62.75,4.41,2
9256,43,287,2,17,5,346,2.69,13,79.57,3.04,4
9257,31,187,4,38,1,132,18.92,2,83.66,11.04,2
9258,54,217,5,44,4,226,14.36,19,99.97,8.48,2
9259,18,154,3,1,5,123,0.04,11,67.31,2.16,9
9260,91,226,5,2,5,107,1.33,18,96.69,5.02,4
9261,66,109,3,7,1,271,9.21,18,74.9,10.22,2
9262,61,141,3,48,3,239,6.91,17,71.29,5.89,7
9263,60,135,1,24,5,265,14.73,14,99.08,1.66,9
9264,55,120,4,47,2,302,19.18,13,83.01,5.51,9
9265,65,265,4,14,5,492,17.3,4,79.02,6.67,2
9266,51,175,4,9,3,330,17.11,7,89.58,13.06,3
9267,22,113,5,35,3,69,6.49,10,99.33,3.71,3
9268,99,129,3,20,3,347,12.05,19,67.13,0.62,9
9269,35,128,4,27,2,353,14.07,7,94.61,10.08,3
9270,6,40,2,33,2,371,2.1,7,86.98,1.46,10
9271,82,247,1,10,2,268,3.97,16,99.6,0.85,5
9272,97,124,1,11,1,107,1.43,5,94.47,8.83,10
9273,9,175,5,37,4,387,4.71,12,86.62,14.58,8
9274,56,179,5,48,2,78,7.43,2,88.33,0.27,1
9275,52,223,2,27,5,57,2.72,8,76.66,4.7,7
9276,93,149,1,7,3,191,10.74,17,63.23,5.9,2
9277,22,278,5,36,1,145,12.86,10,73.95,6.05,3
9278,17,54,5,30,4,333,0.13,20,70.22,14.25,6
