Infra_id,Date_id,Systeme_id,Employe_id,Taux_disponibilité_système,Nb_incidents_résolus,Temps_moyen_résolution,Taux_conformité_normes,Taux_reponse_plateforme
7891,29,1,198,98.44,26,26.58,87.07,85.93
7892,46,36,16,97.65,45,25.95,99.67,81.27
7893,78,5,234,88.28,11,15.3,70.99,94.59
7894,74,29,230,80.84,32,41.49,77.19,91.3
7895,4,29,290,87.26,28,36.93,80.06,81.9
7896,62,15,293,94.84,8,17.49,78.99,82.64
7897,79,48,216,87.46,18,32.12,94.2,81.3
7898,55,48,251,85.01,27,28.84,70.04,98.74
7899,39,40,161,89.64,35,28.81,88.07,90.24
7900,48,2,139,80.76,42,9.31,80.43,85.64
7901,48,8,259,89.38,22,42.61,75.05,88.84
7902,89,10,131,91.35,36,11.59,94.6,89.21
7903,89,34,14,86.61,11,37.6,92.74,92.21
7904,20,2,119,88.4,36,11.79,75.09,89.34
7905,43,5,118,81.8,6,7.15,73.29,92.68
7906,64,20,281,83.17,36,41.32,74.28,89.11
7907,73,7,52,84.16,31,46.85,85.81,90.02
7908,63,23,211,95.8,41,13.49,70.76,87.68
7909,89,1,120,82.15,15,11.72,78.85,79.26
7910,90,44,198,95.52,37,35.51,80.58,83.43
7911,89,11,174,90.06,20,1.24,81.57,70.87
7912,41,2,248,81.29,5,18.36,85.38,91.08
7913,33,22,188,94.75,26,40.5,86.62,94.17
7914,53,14,267,93.0,35,30.23,96.63,95.55
7915,82,5,276,95.91,39,36.96,90.83,83.74
7916,14,6,78,93.3,35,20.01,86.44,83.17
7917,34,14,105,82.95,35,35.97,76.93,88.08
7918,72,5,48,87.07,45,43.05,73.11,75.92
7919,30,22,197,96.48,33,30.91,79.29,77.52
7920,82,21,115,99.89,31,36.76,96.73,70.08
7921,9,2,202,95.01,27,22.79,86.17,83.02
7922,67,16,191,86.47,13,3.83,81.96,77.62
7923,65,21,228,99.24,26,29.05,87.02,99.78
7924,28,22,30,80.17,28,41.04,87.84,72.02
7925,19,15,144,90.73,24,43.13,98.12,88.76
7926,64,36,227,96.98,7,7.61,87.57,93.74
7927,88,45,160,89.16,0,44.64,82.96,89.84
7928,2,8,152,98.94,12,33.66,71.62,81.95
7929,35,8,196,89.74,46,24.03,93.29,70.96
7930,79,22,186,88.31,49,15.69,80.64,85.07
7931,76,3,274,98.71,44,33.29,76.18,97.99
7932,4,32,70,83.9,44,45.94,88.18,99.76
7933,60,39,108,97.23,27,42.43,94.43,78.44
7934,46,47,18,83.06,8,30.53,93.92,75.15
7935,98,36,296,88.85,6,28.53,91.71,88.88
7936,39,48,100,84.69,8,32.71,90.68,78.62
7937,62,30,297,80.1,50,37.96,93.56,79.78
7938,31,36,37,90.85,19,45.1,97.37,80.84
7939,52,10,264,92.37,36,25.69,94.56,86.77
7940,19,17,127,89.32,48,1.19,97.96,77.5
7941,39,12,19,88.64,49,41.8,84.89,71.22
7942,1,24,257,89.97,47,18.65,86.76,98.21
7943,9,47,230,96.23,34,39.31,72.52,91.76
7944,30,16,120,94.84,0,1.6,84.09,85.22
7945,90,5,258,86.86,24,42.89,77.13,92.77
7946,92,49,38,95.14,4,28.38,95.94,80.64
7947,51,1,157,98.7,43,19.15,82.49,79.67
7948,63,11,206,83.37,7,34.62,76.83,89.08
7949,81,3,243,90.78,7,33.08,93.04,82.64
7950,75,25,272,91.79,27,12.83,99.39,94.46
7951,75,46,34,80.51,17,45.91,90.19,91.76
7952,29,25,229,83.37,38,47.15,74.13,80.29
7953,66,35,86,97.59,39,45.94,74.01,93.53
7954,15,22,81,88.28,35,46.15,73.15,80.95
7955,18,15,54,88.19,23,45.09,74.11,78.78
7956,54,37,285,96.26,31,18.53,98.0,90.48
7957,46,26,66,90.02,49,17.75,95.65,85.36
7958,30,12,285,83.83,40,2.2,71.34,94.34
7959,86,43,181,87.14,35,16.25,78.31,75.63
7960,41,28,108,97.29,20,14.98,71.0,91.5
7961,63,33,19,92.64,9,38.29,75.6,70.08
7962,11,49,213,89.75,20,5.77,82.49,82.96
7963,83,41,123,91.76,16,40.51,97.49,73.82
7964,66,8,141,85.8,28,15.5,90.93,74.39
7965,76,23,140,81.9,34,15.21,87.6,81.5
7966,91,39,232,85.55,28,23.81,98.1,81.75
7967,84,12,246,85.0,7,3.69,98.77,99.95
7968,48,50,100,84.98,50,28.07,86.6,87.05
7969,20,41,241,80.85,45,35.62,78.5,76.92
7970,44,14,99,85.19,18,30.23,73.46,81.83
7971,61,8,228,90.9,34,35.82,74.15,88.59
7972,11,29,62,94.64,27,46.72,88.21,80.89
7973,12,6,172,85.87,38,31.68,86.28,82.67
7974,93,38,46,80.81,23,46.56,80.69,95.23
7975,99,50,143,96.99,14,42.67,71.94,80.92
7976,32,32,54,80.07,3,37.68,72.94,72.15
7977,26,19,252,87.71,46,1.18,85.26,79.09
7978,57,36,78,89.51,14,12.37,79.99,75.87
7979,48,13,120,81.59,7,44.17,92.86,80.13
7980,23,31,3,80.52,40,18.63,72.75,70.85
7981,91,3,224,80.5,27,20.69,90.9,77.64
7982,9,42,110,84.32,2,29.23,80.34,86.92
7983,63,11,278,94.84,43,16.7,88.86,89.84
7984,81,9,45,85.34,36,10.45,74.41,74.69
7985,87,25,86,85.46,18,26.69,84.81,80.51
7986,28,3,208,89.84,47,20.37,70.11,77.08
7987,71,5,289,96.17,1,13.23,80.57,92.85
7988,87,48,134,89.26,26,33.84,78.58,74.0
7989,38,42,231,93.34,26,47.64,94.77,91.65
7990,37,45,298,81.42,15,11.33,70.41,73.38
7991,39,37,13,96.89,13,28.25,82.34,95.97
7992,18,35,237,91.77,9,5.82,91.98,90.16
7993,48,43,162,97.45,20,32.61,88.31,94.75
7994,32,19,233,92.18,48,30.83,76.94,79.29
7995,93,16,158,96.08,9,23.75,89.95,88.09
7996,25,3,260,92.95,41,7.88,99.24,80.6
7997,34,17,92,92.96,44,18.13,93.57,87.71
7998,44,17,6,91.99,40,13.48,99.31,72.69
7999,23,14,258,99.41,4,7.66,86.88,90.4
8000,83,2,157,92.21,16,23.75,87.92,86.11
8001,44,18,23,81.14,14,13.54,84.32,79.47
8002,57,13,3,94.94,29,4.16,97.34,82.34
8003,2,27,272,83.79,19,29.29,82.35,76.38
8004,15,2,283,81.77,3,15.66,94.0,95.56
8005,30,24,6,97.03,11,6.97,75.64,92.23
8006,15,28,268,92.1,47,32.8,97.42,93.15
8007,39,37,124,84.52,28,42.62,96.82,82.19
8008,63,38,206,98.2,36,32.56,97.91,89.6
8009,19,24,181,84.9,9,40.68,90.23,88.53
8010,18,36,258,94.51,47,34.14,71.28,82.46
8011,82,19,239,80.36,12,3.9,94.11,99.33
8012,65,33,145,90.43,49,24.3,84.44,76.53
8013,63,1,81,98.72,49,30.35,73.41,88.63
8014,48,46,273,93.9,46,31.46,84.53,98.71
8015,82,24,40,89.43,12,21.54,73.6,81.68
8016,72,13,285,89.42,23,8.73,70.9,76.98
8017,68,49,34,90.09,10,46.2,94.36,77.21
8018,23,17,300,90.89,42,4.0,79.73,98.91
8019,19,5,81,84.73,23,7.26,83.69,70.77
8020,85,3,21,80.02,20,41.23,86.26,80.48
8021,36,30,42,86.12,10,8.91,85.6,83.05
8022,68,27,101,94.48,50,13.54,72.16,87.26
8023,99,41,44,94.12,49,30.47,82.64,97.83
8024,18,30,295,85.78,45,24.92,83.16,90.76
8025,30,4,236,89.05,33,20.0,87.63,97.88
8026,48,42,262,99.56,14,0.98,75.08,76.08
8027,63,26,46,83.93,44,10.44,80.8,71.88
8028,10,32,57,83.88,13,34.44,77.27,87.63
8029,17,32,159,96.56,35,34.98,90.19,92.22
8030,63,47,214,83.82,7,1.42,97.19,83.05
8031,35,33,73,88.58,48,44.21,70.58,89.99
8032,43,46,164,96.36,16,0.54,92.67,92.79
8033,10,45,111,85.35,23,14.52,72.38,75.35
8034,6,46,19,90.26,31,13.3,89.57,81.18
8035,68,8,226,83.03,38,19.05,93.8,73.16
8036,50,8,228,91.41,19,21.82,76.0,91.15
8037,47,36,92,95.4,48,39.68,86.92,79.92
8038,40,2,138,90.31,35,43.64,89.42,85.88
8039,19,25,168,96.97,26,37.38,76.45,75.16
8040,29,21,248,97.87,22,12.64,73.42,82.23
8041,52,44,131,96.19,36,36.14,83.0,98.85
8042,18,27,183,86.18,41,35.97,89.64,93.98
8043,76,44,146,91.64,0,16.78,94.47,89.47
8044,14,36,110,88.68,20,42.84,83.27,89.52
8045,24,13,1,83.21,48,45.9,93.47,73.12
8046,92,41,271,88.13,35,19.43,91.32,96.54
8047,67,1,228,93.57,11,3.89,82.24,99.19
8048,18,36,207,95.13,39,11.66,97.56,86.13
8049,87,9,116,80.38,2,10.43,84.5,99.39
8050,1,40,55,86.52,41,10.6,78.18,73.1
8051,46,2,42,84.55,32,24.35,77.65,90.63
8052,39,47,229,90.11,21,12.37,97.82,92.08
8053,79,48,257,81.34,20,27.78,93.45,76.33
8054,25,10,105,80.5,40,28.91,87.53,72.84
8055,71,49,114,85.28,37,46.41,88.47,84.53
8056,28,50,187,87.77,12,31.74,94.43,80.69
8057,35,13,59,81.94,49,33.51,80.18,87.12
8058,8,8,174,90.64,37,7.43,96.24,77.34
8059,76,16,128,88.47,10,46.35,84.08,84.32
8060,51,36,117,81.08,25,42.22,82.55,72.81
8061,66,12,40,82.38,0,29.15,77.61,86.26
8062,42,22,5,83.46,1,21.75,97.48,85.5
8063,46,5,104,84.88,10,11.28,82.9,72.18
8064,63,14,195,88.76,30,29.6,88.81,93.44
8065,5,22,27,82.3,28,44.25,70.9,80.46
8066,17,8,294,84.2,20,23.71,80.95,75.94
8067,44,50,105,81.29,37,37.14,84.43,95.84
8068,36,33,3,92.33,46,40.04,99.43,71.36
8069,29,13,287,96.78,18,26.61,71.72,79.97
8070,89,34,254,97.31,16,1.01,91.4,89.01
8071,34,40,132,95.09,47,20.77,85.7,88.64
8072,91,22,207,90.67,34,13.43,99.67,86.07
8073,28,14,122,96.68,6,0.7,77.56,94.35
8074,88,23,3,91.41,43,6.6,72.05,79.42
8075,98,27,53,90.15,5,16.87,88.73,93.95
8076,60,6,258,88.05,16,15.2,72.2,82.33
8077,10,45,242,99.88,42,42.14,88.83,96.66
8078,54,38,134,99.8,27,5.35,72.8,71.44
8079,37,48,100,89.37,27,14.37,88.3,86.21
8080,31,25,16,99.65,2,14.72,73.7,80.91
8081,46,36,95,87.46,6,8.63,82.45,88.85
8082,29,9,158,91.49,43,36.82,78.39,70.57
8083,61,37,44,87.95,19,3.76,78.59,90.67
8084,16,30,276,91.03,27,16.77,77.62,91.39
8085,82,35,159,92.56,24,10.93,76.02,77.18
8086,78,36,91,98.65,15,8.79,78.91,97.95
8087,76,48,107,96.71,20,16.23,93.18,89.8
8088,49,9,59,83.01,11,28.15,71.93,94.2
8089,68,28,116,82.92,16,44.81,88.26,96.07
8090,8,42,221,99.98,48,15.29,85.81,97.64
8091,43,8,245,87.0,38,46.67,75.1,76.68
8092,82,11,296,92.66,40,42.18,93.23,82.71
8093,91,13,125,92.78,31,36.05,81.77,93.51
8094,30,4,43,92.67,43,26.24,78.7,95.58
8095,31,13,91,91.35,15,35.81,83.03,75.92
8096,19,26,184,89.18,17,17.71,95.35,95.42
8097,96,50,165,91.18,5,3.16,91.42,76.93
8098,99,35,239,92.98,38,8.8,77.03,95.78
8099,95,45,123,92.51,42,46.41,73.29,95.63
8100,17,34,98,89.4,26,46.35,86.34,74.96
8101,44,48,242,91.5,38,31.73,96.18,95.6
8102,28,9,146,94.31,31,3.06,71.87,77.54
8103,34,23,242,96.51,23,14.63,79.61,87.76
8104,12,40,49,85.96,0,31.6,96.76,72.22
8105,79,36,49,93.51,17,20.83,98.65,82.9
8106,49,48,107,92.21,13,3.55,74.76,78.32
8107,19,47,212,95.79,45,27.76,87.96,90.4
8108,77,1,78,99.01,6,41.59,85.36,94.69
8109,88,42,185,85.6,22,23.94,70.07,75.7
8110,86,40,258,81.51,1,19.05,88.82,85.24
8111,18,23,128,92.55,34,39.53,85.76,96.05
8112,58,29,206,88.71,5,28.68,72.42,95.97
8113,29,42,91,85.16,47,14.63,89.09,92.24
8114,97,40,9,81.26,10,1.56,96.83,78.22
8115,5,31,73,83.32,11,13.09,95.27,99.46
8116,63,17,3,84.1,26,42.61,70.92,81.79
8117,94,22,132,92.38,34,42.67,88.56,94.01
8118,25,50,108,87.13,35,17.47,94.0,84.47
8119,74,4,189,81.62,25,45.68,91.97,90.88
8120,54,45,144,85.82,46,13.4,92.39,87.21
8121,61,26,211,81.57,48,45.17,70.19,88.78
8122,11,39,200,96.71,20,43.47,91.29,93.6
8123,37,15,8,86.9,3,40.96,77.84,70.6
8124,71,33,206,81.88,35,44.63,87.45,77.08
8125,84,42,32,94.04,45,6.51,87.67,73.62
8126,95,4,142,84.49,1,44.8,82.74,92.6
8127,49,26,48,82.54,37,39.74,85.21,95.94
8128,31,16,76,85.45,31,30.22,79.37,71.81
8129,97,50,76,93.6,35,43.33,73.75,80.05
8130,15,42,240,98.42,12,15.12,83.16,92.92
8131,56,30,163,85.7,10,47.74,95.48,87.31
8132,93,7,107,94.7,24,26.63,93.73,86.08
8133,43,31,223,94.42,41,28.42,77.96,98.95
8134,46,32,267,90.16,42,39.3,71.95,98.58
8135,83,27,132,91.12,47,4.75,94.17,83.39
8136,4,8,57,82.03,5,12.82,92.38,73.16
8137,67,14,57,89.22,28,41.08,79.92,77.22
8138,81,33,287,82.72,10,25.37,95.48,72.91
8139,43,47,4,90.6,50,37.05,79.7,71.88
8140,23,12,215,97.77,20,14.45,83.82,80.59
8141,46,41,246,99.78,43,17.36,78.09,94.65
8142,87,33,245,85.7,32,41.11,80.29,76.2
8143,36,11,272,82.06,28,21.92,73.05,96.67
8144,46,36,43,86.97,17,44.13,95.93,83.27
8145,98,8,102,88.66,17,24.99,75.93,87.5
8146,16,39,8,92.82,6,42.26,98.9,91.3
8147,51,2,19,88.86,16,12.07,75.91,91.78
8148,13,49,123,86.89,26,8.39,83.19,91.91
8149,58,41,6,86.27,42,15.38,86.24,90.18
8150,60,15,241,89.62,0,6.49,98.09,84.77
8151,46,50,248,87.88,37,20.49,83.0,84.64
8152,18,27,87,95.36,3,40.67,71.74,72.66
8153,94,36,48,89.37,19,27.89,94.39,98.96
8154,77,28,42,95.24,23,17.03,76.66,85.77
8155,24,29,258,83.92,25,7.74,87.01,79.11
8156,67,49,134,87.01,9,45.77,70.55,98.68
8157,54,37,74,91.82,14,23.05,86.67,77.78
8158,32,14,162,82.37,8,16.83,97.41,87.83
8159,56,5,132,91.0,50,15.87,84.33,91.64
8160,88,25,47,99.71,43,8.3,90.01,87.7
8161,36,3,30,84.35,18,5.62,74.64,85.76
8162,10,14,146,94.78,44,46.82,90.3,98.46
8163,64,31,93,94.2,13,6.78,91.54,91.28
8164,91,1,260,81.37,14,20.78,83.88,86.81
8165,46,9,207,81.11,7,1.93,86.28,86.38
8166,6,39,273,86.51,3,16.91,73.03,91.83
8167,14,45,292,87.07,12,47.96,99.15,98.6
8168,37,11,251,89.26,48,35.71,88.65,99.46
8169,48,26,6,89.0,26,4.73,76.37,98.61
8170,28,42,74,85.93,31,26.47,79.39,84.37
8171,14,35,111,93.8,4,29.95,86.85,74.51
8172,94,30,37,80.79,43,10.67,75.09,80.9
8173,16,3,59,85.01,25,7.5,90.08,87.8
8174,67,7,146,98.53,2,27.28,77.27,86.96
8175,31,12,107,82.82,18,25.2,79.34,94.5
8176,26,6,12,85.97,31,11.69,95.95,94.01
8177,2,30,163,96.25,24,29.75,79.13,91.29
8178,19,25,191,88.41,3,13.8,80.85,76.77
8179,67,37,159,80.62,13,47.61,92.39,96.78
8180,16,35,264,82.04,17,20.57,72.74,70.06
8181,6,33,174,87.16,1,29.08,84.2,75.31
8182,16,27,255,94.9,28,35.02,89.23,84.95
8183,24,42,265,80.12,35,14.45,83.47,99.56
8184,8,34,202,84.98,40,23.06,86.42,97.58
8185,2,46,84,97.26,12,20.29,99.15,90.53
8186,28,19,140,95.38,15,17.79,86.93,84.05
8187,59,33,91,80.37,38,37.48,88.01,99.12
8188,14,47,56,86.59,29,12.42,90.16,86.31
8189,65,26,182,91.41,6,6.63,82.45,85.53
8190,97,27,32,82.92,5,46.94,71.41,87.95
8191,36,5,246,91.66,48,9.63,83.66,70.56
8192,55,30,101,85.58,43,10.64,91.19,98.41
8193,74,21,164,88.16,41,35.77,92.45,98.65
8194,10,2,172,81.87,35,29.42,86.33,77.46
8195,43,30,102,86.94,45,35.41,87.22,85.11
8196,11,4,164,85.14,1,39.72,90.82,73.37
8197,1,15,21,96.59,35,41.89,81.27,89.18
8198,72,2,191,91.0,0,20.95,84.75,84.87
8199,71,16,275,99.36,31,37.02,91.81,97.27
8200,44,40,37,91.04,28,3.63,96.52,77.51
8201,77,38,140,98.13,22,31.55,92.12,80.49
8202,94,15,277,95.43,5,40.51,81.05,72.36
8203,80,27,130,90.91,41,44.06,90.47,75.18
8204,59,16,141,81.04,38,1.81,75.34,80.9
8205,70,6,23,87.4,12,25.1,85.77,93.24
8206,54,8,208,81.57,10,7.93,79.69,89.56
8207,10,14,33,94.91,41,27.73,84.06,80.93
8208,88,39,116,96.81,39,16.61,71.59,72.37
8209,33,15,149,81.91,45,7.74,95.66,84.22
8210,30,27,216,85.39,18,24.59,96.61,77.05
8211,57,39,122,87.38,24,39.19,86.81,85.0
8212,54,23,11,99.84,30,21.05,83.88,93.31
8213,1,34,268,86.39,17,21.01,85.82,90.7
8214,22,8,28,96.06,20,25.4,96.81,77.16
8215,67,37,273,88.58,1,39.72,93.31,92.38
8216,54,37,5,93.76,0,13.84,73.89,91.63
8217,14,30,249,84.37,40,25.81,97.89,72.41
8218,39,1,282,84.21,18,15.57,96.2,82.63
8219,69,21,78,92.39,20,4.95,98.33,88.65
8220,38,42,73,97.19,41,7.08,98.87,85.08
8221,41,44,218,94.62,34,2.81,91.67,96.31
8222,47,35,103,84.95,7,31.32,89.88,72.16
8223,99,39,240,93.56,3,25.0,85.38,82.97
8224,4,2,206,88.6,20,23.83,93.43,97.66
8225,58,11,247,91.54,28,6.41,75.77,90.59
8226,22,29,27,83.68,41,3.48,97.73,98.0
8227,97,17,255,91.96,30,15.05,95.91,82.94
8228,55,42,294,83.48,24,44.18,82.66,91.5
8229,27,46,234,98.48,31,9.54,79.21,78.41
8230,13,9,273,82.03,38,32.49,88.72,95.08
8231,98,2,187,92.63,9,14.51,95.15,95.06
8232,53,12,27,94.3,36,10.85,92.12,86.06
8233,12,31,62,90.14,15,42.89,99.08,92.29
8234,85,30,18,87.51,34,2.64,81.56,86.33
8235,92,46,214,82.17,32,37.47,87.84,95.12
8236,76,49,296,90.28,5,5.23,98.64,70.5
8237,82,4,87,94.7,38,9.44,78.28,82.79
8238,93,13,279,80.67,49,2.3,90.81,78.23
8239,51,31,36,84.65,50,37.67,82.25,95.04
8240,9,43,136,93.87,15,7.76,87.02,90.64
8241,96,19,172,99.02,43,46.55,71.55,71.56
8242,63,9,140,81.63,35,2.52,99.26,99.55
8243,51,48,43,80.67,46,47.13,82.3,82.89
8244,2,7,75,81.35,36,10.63,81.71,86.26
8245,2,3,22,83.32,26,13.62,99.38,98.52
8246,76,38,191,90.02,50,47.94,79.82,89.76
8247,7,2,274,92.03,18,1.22,88.37,72.73
8248,6,40,289,90.8,10,2.86,76.76,86.85
8249,12,29,66,99.36,47,19.61,79.91,76.6
8250,93,43,211,84.1,37,42.9,70.39,75.61
8251,82,48,215,99.58,46,2.67,85.11,92.08
8252,38,3,288,94.89,8,5.27,70.36,79.4
8253,31,10,66,88.69,24,4.83,83.62,99.47
8254,84,12,36,93.26,47,8.57,82.68,92.34
8255,16,40,146,90.81,18,16.46,72.59,99.64
8256,1,2,277,86.2,22,5.76,78.02,72.82
8257,20,32,44,82.91,21,34.73,94.36,94.42
8258,75,42,225,99.11,2,8.9,94.6,76.51
8259,39,22,230,81.2,9,26.11,74.9,87.02
8260,76,4,111,98.71,36,8.72,77.02,99.21
8261,40,50,70,84.43,39,40.4,95.07,70.37
8262,23,40,135,91.21,27,45.91,97.84,78.94
8263,57,33,253,99.53,36,45.67,90.58,94.49
8264,75,12,189,97.77,29,26.27,97.46,82.8
8265,50,48,82,91.0,20,47.58,75.51,83.33
8266,51,47,92,92.44,20,41.77,77.59,78.39
8267,17,24,204,85.68,38,42.6,86.51,95.96
8268,45,37,48,92.15,0,23.59,92.89,95.87
8269,15,34,150,97.45,50,43.69,79.48,70.92
8270,32,8,65,97.42,13,8.82,73.37,83.81
8271,57,48,92,89.71,31,32.86,71.36,71.42
8272,2,37,16,83.95,16,19.12,70.02,91.53
8273,61,8,79,82.89,14,4.59,95.74,94.25
8274,5,25,253,83.37,18,14.4,89.89,92.44
8275,52,4,160,95.51,27,9.17,93.04,84.77
8276,23,49,226,98.12,42,3.32,79.6,81.97
8277,11,46,248,86.16,44,44.74,92.53,94.18
8278,63,11,272,98.61,0,13.85,88.55,76.94
8279,13,4,28,97.35,18,17.45,75.69,88.4
8280,20,41,276,96.1,18,19.26,98.25,77.88
8281,40,40,8,93.53,16,35.55,100.0,74.37
8282,81,37,174,87.26,11,19.29,96.86,73.18
8283,89,27,276,87.55,22,6.63,97.41,82.44
8284,70,43,262,96.25,40,15.35,97.28,85.79
8285,24,13,269,99.6,30,15.75,97.69,75.21
8286,94,15,54,89.22,11,36.52,91.31,71.89
8287,99,44,203,91.02,18,0.84,80.64,85.88
8288,53,30,245,82.32,33,29.06,72.68,74.32
8289,84,25,174,93.67,44,11.46,93.25,79.27
8290,93,30,49,89.03,21,35.97,85.12,94.77
8291,38,39,189,82.43,42,39.03,92.77,95.94
8292,95,5,31,82.07,36,43.3,77.06,87.71
8293,84,30,117,81.12,41,27.78,75.87,72.62
8294,10,48,27,95.09,30,41.46,71.23,70.89
8295,37,6,170,81.81,41,4.51,90.47,83.01
8296,63,47,179,94.25,8,29.33,86.81,97.34
8297,28,8,23,95.65,18,39.36,87.49,80.66
8298,50,30,12,91.34,17,27.76,74.08,79.97
8299,54,49,284,86.63,3,14.91,87.52,78.46
8300,43,14,131,84.26,49,25.72,91.59,95.51
8301,85,4,184,97.07,26,22.23,80.99,95.05
8302,44,1,118,96.61,13,39.27,91.1,78.13
8303,71,16,295,93.48,3,34.58,99.79,83.17
8304,24,12,195,82.58,24,43.55,82.89,90.5
8305,65,22,279,84.73,8,22.34,70.26,95.3
8306,4,40,217,81.26,20,30.68,75.58,92.47
8307,91,1,149,86.3,19,14.61,77.31,73.89
8308,3,28,59,87.24,21,31.18,78.19,77.46
8309,68,49,178,95.59,27,44.25,80.75,81.48
8310,86,44,204,94.76,18,19.95,93.92,76.88
8311,56,6,53,86.38,46,40.43,93.48,93.77
8312,89,8,223,86.59,27,24.93,98.92,86.8
8313,88,12,280,93.75,40,7.61,98.84,79.35
8314,47,31,13,96.6,48,24.3,87.85,84.4
8315,57,28,281,85.1,3,34.21,80.36,92.74
8316,77,4,46,92.21,30,46.68,95.49,86.03
8317,57,50,65,89.08,17,32.24,90.43,78.42
8318,87,32,187,84.05,24,2.48,91.26,74.69
8319,87,21,106,86.09,33,21.45,89.51,83.92
8320,65,28,278,92.29,9,40.44,70.23,92.29
8321,17,44,21,89.0,1,10.57,78.44,79.47
8322,25,30,25,96.51,27,36.18,76.31,96.88
8323,51,42,221,94.91,36,22.69,84.06,98.54
8324,57,44,198,95.86,42,43.51,73.28,70.55
8325,7,3,294,93.1,15,12.23,87.66,91.05
8326,1,42,212,95.56,43,9.86,72.17,73.26
8327,39,3,196,89.36,24,36.54,82.8,73.57
8328,10,23,294,92.71,27,0.56,83.14,94.98
8329,44,26,21,82.56,46,5.46,79.35,71.13
8330,39,3,246,84.08,40,0.77,84.67,98.95
8331,44,32,249,93.42,43,30.56,79.88,82.26
8332,3,19,79,99.87,13,27.23,83.26,81.68
8333,97,39,236,90.26,50,6.38,93.3,84.57
8334,42,8,185,98.75,27,38.99,81.89,82.83
8335,90,40,264,85.58,31,28.63,72.29,89.05
8336,84,28,299,83.72,6,7.43,94.19,74.89
8337,23,24,29,96.26,22,14.03,79.19,79.56
8338,59,40,47,96.32,23,28.47,74.74,99.97
8339,82,26,86,89.6,15,0.88,83.13,89.68
8340,42,31,175,92.31,23,19.17,94.59,96.81
8341,7,10,244,96.14,47,14.11,98.99,91.7
8342,35,27,267,93.27,32,42.36,77.09,91.54
8343,24,26,232,84.11,4,28.47,85.59,84.65
8344,92,17,274,84.76,21,33.64,91.43,84.51
8345,63,20,137,88.8,50,41.34,83.72,83.81
8346,32,25,29,93.48,10,22.28,72.9,99.84
8347,43,41,156,82.44,24,43.38,72.95,77.56
8348,59,29,221,89.85,30,5.06,98.96,91.26
8349,3,16,164,98.1,35,4.22,77.98,97.84
8350,8,29,205,95.53,11,33.34,99.73,95.78
8351,90,7,93,84.39,46,23.69,87.95,77.29
8352,8,45,112,87.64,24,40.63,85.86,80.09
8353,25,22,113,99.48,15,16.31,85.36,82.91
8354,16,46,231,91.13,28,17.62,91.3,76.49
8355,53,26,275,90.48,16,10.36,87.0,88.16
8356,2,5,129,87.84,25,18.91,71.76,93.32
8357,24,9,283,83.78,30,9.1,95.05,76.7
8358,72,25,274,82.77,30,13.68,84.73,93.6
8359,93,35,288,84.63,10,24.58,77.67,76.46
8360,76,8,271,98.18,45,29.89,90.05,89.1
8361,68,25,87,95.92,19,21.22,92.64,94.76
8362,25,41,263,80.28,8,12.46,85.94,72.94
8363,55,35,55,82.84,43,9.83,96.15,73.35
8364,90,15,160,84.46,18,24.22,82.78,76.21
8365,54,43,158,94.53,46,4.71,95.74,74.34
8366,79,27,68,82.95,6,5.31,95.8,96.05
8367,40,15,112,82.79,14,21.8,82.99,95.92
8368,1,28,115,90.68,22,12.87,85.16,86.61
8369,24,11,196,92.69,33,27.85,73.96,87.29
8370,22,49,66,89.3,11,2.42,85.98,80.98
8371,49,3,130,98.7,21,15.96,75.31,74.77
8372,11,17,154,85.16,48,39.15,80.46,96.62
8373,43,10,296,83.78,17,20.77,87.87,83.21
8374,85,50,147,96.48,44,19.46,85.75,89.56
8375,76,25,284,90.72,25,23.09,91.31,91.68
8376,58,1,71,90.54,42,19.51,95.14,76.48
8377,68,26,179,96.81,43,18.24,84.3,91.24
8378,57,16,62,85.2,11,28.18,88.05,86.43
8379,17,38,52,82.75,17,30.22,93.36,84.59
8380,97,39,273,88.21,41,12.22,83.44,94.31
8381,44,48,68,92.96,24,39.2,93.3,80.57
8382,9,33,273,87.79,27,0.72,76.98,82.1
8383,89,31,274,81.49,30,20.85,89.63,80.79
8384,17,22,216,88.92,38,31.29,93.45,76.54
8385,91,21,272,90.25,12,40.82,93.6,72.25
8386,5,11,1,91.39,39,1.04,91.43,90.22
8387,36,12,87,96.76,33,46.86,79.53,83.73
8388,77,22,58,81.71,34,4.81,87.67,96.07
8389,79,34,27,82.48,4,47.37,76.6,71.19
8390,93,14,104,96.73,27,23.67,86.51,96.36
8391,45,46,220,96.75,14,17.84,85.48,78.61
8392,54,13,33,82.4,28,33.99,93.63,97.03
8393,19,20,108,92.42,13,6.61,93.52,82.79
8394,85,41,127,81.26,45,23.08,86.31,76.66
8395,77,6,91,99.0,42,43.43,87.06,97.98
8396,14,45,106,94.86,28,20.2,97.47,81.92
8397,57,50,92,99.51,18,34.33,83.5,78.6
8398,50,35,122,92.54,50,2.57,78.08,73.1
8399,71,3,127,81.46,12,5.38,80.47,93.01
8400,89,32,185,81.07,50,31.92,91.38,73.44
8401,40,26,108,92.47,3,8.74,86.18,78.47
8402,17,2,163,82.8,26,38.86,92.32,70.5
8403,45,23,138,82.99,16,35.02,84.36,84.15
8404,21,21,135,96.02,32,33.33,92.69,94.87
8405,49,23,160,88.97,28,39.39,80.19,83.83
