Production_id,Date_id,Journaliste_id,Media_id,Thematique_id,NB_Depeches_publiées,NB_articles_multilingues,Taux_respect_délais,Nb_photos_vidéos_produites,Taux_publication_conjointe,Nb_erreurs_corrigées,Nb_relecture
8942,62,3,2,7,4,5,67.14,2,0.08,3,1
8943,67,5,9,6,9,4,73.34,3,0.96,0,2
8944,55,18,4,2,10,5,81.97,6,0.57,0,2
8945,8,5,9,10,6,1,84.19,1,0.58,3,2
8946,85,8,8,15,10,2,91.81,0,0.11,2,2
8947,17,15,4,3,6,5,69.25,1,0.08,3,0
8948,88,7,5,6,9,1,76.53,2,0.64,0,0
8949,58,8,7,3,6,0,83.62,8,0.99,0,0
8950,71,19,11,15,5,4,81.28,0,0.04,0,1
8951,100,9,10,10,7,2,75.5,1,0.59,0,2
8952,89,11,11,10,3,1,76.93,1,0.08,0,2
8953,56,3,6,9,3,2,61.92,0,0.9,2,1
8954,81,17,2,16,6,3,66.75,2,0.27,2,2
8955,39,15,11,11,10,2,72.04,7,0.8,0,2
8956,43,2,6,9,6,5,68.81,8,0.91,0,0
8957,13,2,6,8,3,5,97.58,8,0.86,2,2
8958,47,14,2,4,10,2,77.03,0,0.94,1,3
8959,98,13,11,16,3,5,73.17,1,0.14,0,3
8960,63,3,3,5,8,1,85.18,7,0.98,3,5
8961,16,15,8,3,10,3,99.11,3,0.54,2,5
8962,69,20,8,6,9,5,75.95,5,1.0,0,0
8963,18,5,9,7,5,4,97.0,0,0.17,1,4
8964,43,16,4,2,9,5,70.03,1,0.82,0,2
8965,92,3,9,14,9,2,91.62,7,0.38,1,3
8966,87,9,3,8,7,5,74.72,2,0.71,1,5
8967,99,8,8,12,7,4,79.41,0,0.94,3,0
8968,30,13,4,4,6,3,80.02,8,0.71,3,1
8969,60,1,11,12,3,2,99.92,8,0.31,1,1
8970,86,16,4,2,9,0,81.91,1,0.72,0,4
8971,64,20,11,9,7,1,89.62,4,0.84,3,1
8972,43,10,2,6,1,0,97.94,2,0.59,2,4
8973,87,1,8,13,8,2,87.27,8,0.41,3,5
8974,1,16,10,16,1,3,74.93,8,0.71,2,4
8975,52,7,3,14,2,0,72.03,1,0.58,3,2
8976,26,18,11,12,9,0,82.87,3,0.52,3,2
8977,61,18,8,2,1,1,92.96,7,0.86,2,5
8978,81,12,8,13,2,3,81.63,3,0.1,1,0
8979,56,16,4,3,3,5,77.55,6,0.1,0,4
8980,51,18,3,16,9,4,88.07,3,0.75,2,3
8981,93,4,7,3,4,5,74.15,2,0.09,3,2
8982,53,20,6,4,3,2,88.23,8,0.27,0,4
8983,63,18,4,9,9,0,67.28,0,0.46,0,5
8984,97,1,4,9,8,0,67.52,4,0.35,1,5
8985,81,10,3,15,5,3,67.52,5,0.46,1,1
8986,37,4,5,7,2,5,91.04,7,0.03,2,2
8987,43,4,10,7,7,4,70.66,8,0.53,0,4
8988,73,8,9,7,4,5,66.58,1,0.84,0,2
8989,39,18,10,16,3,5,97.22,2,0.42,3,5
8990,58,11,4,5,2,1,95.95,3,0.9,2,3
8991,46,4,7,13,10,4,64.3,6,0.88,1,2
8992,33,8,8,6,7,5,70.05,2,0.14,3,5
8993,81,7,5,10,5,4,73.59,2,0.47,0,4
8994,56,6,3,2,1,2,88.94,5,0.99,2,5
8995,68,16,7,14,8,3,66.73,7,0.66,2,3
8996,85,11,11,3,1,4,94.45,1,0.54,0,1
8997,63,8,11,9,5,4,85.9,1,0.49,1,3
8998,1,12,8,11,7,3,66.95,4,0.4,2,3
8999,60,10,4,6,9,0,63.03,7,0.47,2,0
9000,21,7,2,3,2,5,70.89,0,0.36,3,1
9001,55,11,8,14,9,1,85.67,7,0.19,0,5
9002,50,17,9,13,5,4,63.23,2,0.07,2,2
9003,51,8,9,4,9,0,76.06,7,0.7,0,2
9004,35,18,8,14,4,4,65.62,8,0.3,2,0
9005,20,9,4,13,1,3,87.89,6,0.37,3,3
9006,47,12,10,3,9,1,98.98,7,0.12,3,2
9007,58,11,4,16,5,0,70.97,6,0.57,3,1
9008,63,7,7,15,9,4,76.77,7,0.43,2,2
9009,54,17,8,8,4,0,78.24,4,0.58,1,4
9010,20,6,3,13,7,1,64.06,2,0.19,0,1
9011,5,18,4,5,8,3,75.09,1,0.96,2,0
9012,1,6,9,5,9,4,98.27,0,0.5,2,0
9013,32,5,11,16,6,4,63.0,1,0.03,0,2
9014,34,8,9,14,4,4,91.12,2,0.33,2,5
9015,71,15,3,6,8,5,72.62,4,0.81,1,2
9016,11,16,2,8,4,5,65.94,4,0.07,3,0
9017,38,5,4,15,2,1,91.96,4,0.76,3,4
9018,66,2,11,14,4,0,99.15,6,0.72,3,5
9019,6,11,3,15,7,1,99.48,5,0.89,0,5
9020,6,2,9,13,8,2,88.05,2,0.95,2,0
9021,89,19,5,3,6,2,66.47,2,0.09,3,1
9022,74,8,8,8,9,3,63.48,0,0.82,1,2
9023,36,11,8,6,7,1,86.52,3,0.1,1,3
9024,92,8,2,4,5,5,97.61,4,0.37,3,2
9025,76,10,8,14,10,3,68.27,3,0.73,3,3
9026,60,20,7,2,1,3,65.77,8,0.42,1,2
9027,66,19,11,14,1,1,70.52,8,0.92,2,0
9028,78,8,5,8,2,5,77.72,2,0.7,3,2
9029,30,1,2,16,9,5,71.47,6,0.06,1,3
9030,19,2,5,3,7,3,71.26,3,0.25,3,1
9031,66,7,4,12,8,3,76.53,8,0.77,3,4
9032,20,13,6,8,1,2,76.83,4,0.33,1,3
9033,53,9,3,8,2,5,69.77,8,0.79,3,4
9034,11,5,9,6,6,2,91.05,3,0.68,3,2
9035,100,7,4,7,7,0,76.97,7,0.77,2,2
9036,85,14,9,6,4,1,60.52,6,0.13,0,0
9037,57,5,7,12,1,4,70.61,4,0.45,3,5
9038,74,2,2,9,8,4,89.59,6,0.53,1,1
9039,7,3,6,14,8,5,86.02,2,0.35,1,4
9040,41,20,2,12,10,2,89.54,1,0.0,2,3
9041,88,17,9,14,6,2,81.88,4,0.67,3,3
9042,11,4,7,2,9,5,81.93,2,0.83,2,5
9043,14,9,10,8,6,5,91.84,0,0.66,1,4
9044,24,7,9,9,2,5,81.81,7,0.69,0,2
9045,42,17,4,4,10,1,86.69,1,0.76,1,5
9046,75,4,6,8,4,1,77.78,0,0.05,3,4
9047,41,8,10,14,6,0,95.76,4,0.22,2,4
9048,58,6,5,7,4,1,67.73,0,0.61,1,3
9049,73,7,7,12,8,0,71.66,4,0.07,2,4
9050,59,8,6,11,8,5,93.49,4,0.6,3,5
9051,26,2,8,5,9,1,83.21,4,0.53,0,5
9052,76,20,4,5,5,5,72.68,3,0.12,0,1
9053,55,10,4,13,7,3,86.12,1,0.26,1,4
9054,64,3,6,13,9,2,77.73,1,0.24,2,0
9055,77,14,3,16,6,2,63.19,6,0.37,0,0
9056,31,6,2,5,6,0,75.15,2,0.97,3,4
9057,3,1,10,6,6,3,68.36,8,0.49,2,0
9058,15,6,5,8,2,2,67.23,5,0.22,0,2
9059,74,6,4,13,5,3,88.72,3,0.64,0,1
9060,68,17,9,6,2,4,74.13,8,0.13,1,1
9061,46,14,9,7,1,0,68.55,5,0.99,3,1
9062,53,1,7,12,8,3,95.71,2,0.41,3,5
9063,41,3,8,14,7,2,94.77,1,0.38,3,4
9064,38,14,2,15,4,2,92.11,6,0.83,1,5
9065,54,10,5,4,10,3,76.32,6,0.81,2,5
9066,40,10,11,9,4,4,74.03,4,0.69,3,3
9067,82,18,5,5,8,5,64.46,1,0.87,1,4
9068,20,10,10,13,6,4,67.51,0,0.66,1,0
9069,96,9,6,11,4,4,78.66,4,0.41,3,5
9070,65,11,4,12,8,4,90.65,5,0.1,0,4
9071,14,12,9,3,9,0,98.92,3,0.67,0,4
9072,49,4,4,4,5,1,71.96,8,0.98,0,1
9073,39,3,8,2,6,4,82.61,2,0.2,0,4
9074,18,1,7,4,2,5,87.54,8,0.65,0,5
9075,48,11,3,6,5,2,60.96,6,0.53,0,2
9076,32,3,2,15,8,0,98.16,6,0.68,3,4
9077,68,1,3,7,10,3,64.38,4,0.19,0,5
9078,17,2,5,14,9,5,84.19,2,0.24,2,1
9079,83,9,11,12,4,0,79.55,2,0.86,2,2
9080,59,18,9,10,5,5,71.32,2,0.44,1,1
9081,59,8,3,3,7,1,66.37,0,0.49,2,5
9082,2,9,11,14,9,0,90.88,2,0.66,2,4
9083,79,9,9,7,3,1,99.08,1,0.87,0,1
9084,49,10,7,4,7,0,97.57,5,0.59,3,0
9085,68,9,11,15,4,4,70.39,2,0.19,1,4
9086,99,1,7,4,1,5,68.65,6,0.78,3,4
9087,46,20,9,4,1,2,63.89,7,0.71,1,2
9088,14,14,6,8,8,0,83.99,3,0.85,3,1
9089,27,5,5,5,2,0,92.31,8,0.19,0,0
9090,17,8,6,9,10,4,72.29,8,0.51,0,3
9091,98,11,7,11,7,0,99.58,0,0.13,1,3
9092,51,16,10,4,9,1,63.44,0,0.38,0,4
9093,95,13,3,8,1,4,63.66,6,0.76,3,4
9094,98,17,11,13,7,0,96.89,4,0.44,0,4
9095,54,1,4,8,3,5,67.09,2,0.97,3,4
9096,75,8,2,16,4,4,76.92,8,0.36,2,4
9097,30,7,10,8,10,2,86.93,7,0.2,3,5
9098,2,6,9,8,2,4,73.86,4,0.64,1,0
9099,48,6,2,6,6,1,67.43,2,0.93,0,3
9100,9,6,3,2,7,2,86.15,0,0.23,1,2
9101,57,2,4,9,2,5,73.86,4,0.54,1,0
9102,75,14,5,12,10,1,79.39,8,0.72,3,2
9103,90,17,10,7,8,0,62.43,8,0.68,0,5
9104,33,1,6,9,7,3,66.98,0,0.13,0,3
9105,22,6,11,10,2,0,77.5,5,0.83,3,5
9106,75,20,10,3,8,1,67.1,4,0.88,3,2
9107,86,12,7,13,4,2,79.4,5,0.91,0,2
9108,79,1,6,14,6,3,74.6,2,0.26,0,0
9109,72,16,6,12,5,4,92.3,3,0.28,3,1
9110,48,10,9,5,4,3,70.25,5,0.08,0,5
9111,33,20,6,11,4,2,68.49,2,0.13,0,1
9112,37,11,2,14,7,3,77.7,1,0.66,2,0
9113,50,10,6,7,6,3,86.33,6,0.61,3,5
9114,23,10,8,8,3,4,68.54,1,0.83,0,2
9115,35,4,11,2,1,1,67.28,7,0.73,0,4
9116,65,5,11,10,3,1,87.78,4,0.12,1,5
9117,21,4,7,13,5,1,72.03,2,0.79,3,4
9118,1,8,9,11,7,4,75.36,7,0.86,1,0
9119,88,9,6,11,7,0,96.69,6,0.74,3,1
9120,7,8,2,10,1,0,66.73,2,0.13,0,5
9121,32,6,2,3,7,5,74.17,6,0.68,2,0
9122,2,20,11,12,8,3,69.12,8,0.59,3,5
9123,90,3,3,2,1,5,83.59,4,0.56,2,2
9124,81,1,10,3,3,1,93.35,8,0.71,3,4
9125,34,1,3,12,2,1,78.82,6,0.22,0,4
9126,68,14,7,3,10,1,85.81,8,0.75,1,0
9127,39,5,8,11,10,0,94.39,6,0.57,2,3
9128,15,8,7,11,4,5,72.1,5,0.77,0,2
9129,18,9,8,12,6,3,99.47,0,0.01,1,3
9130,28,17,9,13,2,1,63.46,5,0.74,3,0
9131,67,19,6,9,8,5,73.14,1,0.94,3,2
9132,54,3,10,3,8,2,82.21,5,0.56,1,4
9133,10,7,3,10,2,1,85.72,7,0.24,1,3
9134,47,4,9,12,9,0,98.31,5,0.08,2,4
9135,66,1,7,6,7,2,78.01,1,0.26,3,5
9136,69,15,4,3,4,4,79.87,3,0.41,2,0
9137,2,17,2,8,9,3,78.75,1,0.23,2,3
9138,88,11,2,5,9,4,66.05,8,0.64,0,5
9139,94,2,10,6,10,2,63.64,4,0.35,3,1
9140,18,10,10,3,10,0,75.44,0,0.66,3,2
9141,93,16,5,4,9,0,97.57,4,0.82,0,5
9142,28,8,7,14,3,2,61.61,2,0.22,1,3
9143,42,18,5,10,5,2,70.6,6,0.54,2,3
9144,4,14,9,3,8,3,67.78,6,0.82,2,0
9145,32,18,11,11,2,2,85.56,0,0.01,1,3
9146,31,9,2,2,6,1,98.1,4,0.33,2,2
9147,81,14,7,10,5,3,77.16,0,0.33,3,4
9148,15,17,7,6,3,5,78.93,5,0.27,3,5
9149,47,8,4,2,6,0,91.86,0,0.34,1,3
9150,7,6,6,11,9,3,79.76,0,0.32,3,3
9151,82,3,10,7,2,3,62.37,5,0.03,0,3
9152,13,4,5,6,6,4,63.07,0,0.15,1,4
9153,57,19,10,11,3,2,86.23,8,0.31,2,4
9154,95,7,6,12,1,2,87.85,3,0.02,1,5
9155,12,14,7,16,1,3,83.21,4,0.34,1,2
9156,39,14,2,14,4,3,97.36,0,0.81,2,0
9157,34,14,4,15,6,5,94.86,5,0.33,0,5
9158,46,15,9,7,5,0,89.63,0,0.82,0,4
9159,64,14,9,3,1,0,62.69,1,0.02,3,5
9160,85,13,2,13,10,0,62.6,4,0.35,0,2
9161,82,3,9,6,5,3,79.86,5,0.09,0,5
9162,49,12,11,4,3,5,62.65,6,0.8,2,1
9163,47,16,8,15,2,2,68.24,5,0.22,0,3
9164,39,3,11,7,9,3,74.86,7,0.57,2,2
9165,97,18,2,14,3,1,79.2,5,0.91,0,5
9166,44,15,5,7,4,1,91.51,7,0.42,1,4
9167,17,7,6,11,7,5,79.92,1,0.79,0,5
9168,46,13,11,11,1,5,70.61,7,0.47,1,5
9169,44,11,8,9,4,5,77.44,1,0.67,3,2
9170,25,4,11,8,6,0,89.9,2,0.8,1,0
9171,89,15,9,4,1,5,93.39,4,0.28,0,4
9172,12,8,4,6,4,1,84.83,5,0.08,0,4
9173,99,3,9,14,5,3,95.75,7,0.84,2,4
9174,15,9,7,6,6,4,71.64,5,0.05,0,0
9175,4,7,6,11,8,3,92.66,0,0.09,2,5
9176,29,2,5,2,3,2,60.11,5,0.81,0,4
9177,26,13,6,14,1,0,79.85,6,0.55,2,0
9178,12,19,5,10,7,0,85.19,7,0.24,3,1
9179,24,14,6,4,3,2,63.34,5,0.18,2,1
9180,39,4,3,8,10,0,70.28,4,0.06,2,4
9181,51,6,3,14,7,2,83.85,1,0.21,1,3
9182,40,14,3,16,2,0,65.59,1,0.44,0,5
9183,33,6,5,11,8,5,69.79,5,0.52,0,0
9184,21,15,11,9,1,0,68.57,6,0.46,0,3
9185,38,8,2,4,5,1,86.27,1,0.55,1,2
9186,2,14,10,8,8,5,71.0,0,0.15,3,3
9187,30,4,10,8,9,4,81.9,3,0.07,0,2
9188,99,12,7,5,8,4,80.0,5,0.09,2,5
9189,48,20,3,7,7,0,77.8,0,0.09,0,0
9190,64,9,4,7,3,3,68.14,3,0.11,0,5
9191,80,8,9,7,9,3,87.88,0,0.73,3,5
9192,91,9,9,12,10,0,74.67,4,0.43,3,5
9193,1,19,2,6,9,5,62.69,7,0.4,1,4
9194,60,5,3,7,6,4,65.38,1,0.27,3,2
9195,82,2,6,2,8,0,99.66,6,0.85,1,3
9196,28,13,5,9,6,3,87.44,4,0.23,0,5
9197,86,12,2,15,4,5,95.56,4,0.38,1,1
9198,50,12,5,14,1,1,67.87,8,0.03,3,5
9199,99,13,8,5,3,3,95.1,6,0.87,2,1
9200,28,9,6,8,8,5,75.41,5,0.76,1,0
9201,62,18,11,16,3,0,91.23,1,0.3,0,4
9202,35,7,5,8,6,0,85.71,4,0.96,1,0
9203,34,3,10,4,9,5,82.72,6,0.35,0,4
9204,26,17,9,9,1,3,95.85,5,0.7,0,0
9205,90,11,4,4,9,1,87.18,8,0.88,3,3
9206,71,3,4,12,2,2,94.21,6,0.66,0,2
9207,52,8,9,16,10,4,94.5,2,0.63,0,5
9208,43,8,8,4,3,2,66.4,6,0.95,1,4
9209,15,9,7,5,7,1,95.08,0,0.54,1,2
9210,47,2,2,4,9,1,72.41,3,0.06,2,1
9211,74,19,2,4,7,4,74.47,6,0.15,1,4
9212,74,16,6,7,2,5,71.0,8,0.92,0,1
9213,38,6,8,7,9,0,97.17,7,0.98,1,1
9214,14,15,9,16,7,4,91.21,5,0.83,1,4
9215,36,4,7,5,8,4,86.28,2,0.53,0,5
9216,55,15,11,10,2,5,69.17,2,0.81,0,3
9217,10,9,7,15,7,2,63.86,8,0.53,3,4
9218,1,8,2,8,8,5,74.56,7,0.15,0,5
9219,72,11,4,9,6,2,66.98,2,0.64,2,1
9220,30,1,10,8,10,5,84.11,8,0.29,0,3
9221,7,14,4,2,10,2,98.89,4,0.56,1,2
9222,40,5,2,10,2,1,65.6,6,1.0,3,3
9223,46,1,7,10,9,5,87.64,2,0.13,2,1
9224,41,7,4,10,4,2,88.74,4,0.28,0,1
9225,50,13,8,7,8,0,65.83,1,0.53,1,2
9226,31,12,9,6,5,5,75.74,0,0.99,0,0
9227,27,9,9,9,4,5,83.33,2,0.41,1,3
9228,86,4,6,12,8,3,63.81,1,0.08,2,3
9229,95,13,4,3,9,4,90.02,1,0.18,2,4
9230,14,11,10,16,9,1,91.07,8,0.02,0,2
9231,67,6,5,4,2,5,84.62,2,0.14,0,4
9232,38,9,10,11,7,2,61.25,3,0.47,2,5
9233,41,4,3,3,1,1,87.17,6,0.28,1,2
9234,55,8,11,4,6,4,73.75,1,0.36,0,4
9235,30,17,10,8,3,2,92.48,1,0.87,2,2
9236,87,8,4,4,4,0,89.42,5,0.48,2,1
9237,97,16,9,16,7,4,96.08,5,0.55,1,2
9238,28,7,2,4,4,0,93.76,0,0.04,2,1
9239,28,7,5,15,9,4,71.0,3,0.75,2,1
9240,53,9,5,2,8,0,93.34,8,0.33,0,3
9241,81,9,7,2,1,0,75.02,0,0.98,3,0
9242,99,16,9,7,6,0,77.62,1,0.25,2,4
9243,49,1,7,8,10,4,76.79,8,0.32,0,3
9244,9,2,5,9,6,1,96.74,5,0.92,0,4
9245,6,4,2,6,6,2,83.45,4,0.76,0,0
9246,11,7,5,5,3,0,64.25,6,0.8,1,4
9247,30,1,5,14,8,0,75.55,8,0.11,1,5
9248,57,3,6,12,3,3,61.65,7,0.65,2,2
9249,70,18,7,7,8,4,84.31,8,0.48,0,3
9250,9,9,4,10,10,3,96.7,7,0.18,2,2
9251,62,16,2,7,5,2,60.55,7,0.3,0,1
9252,32,10,5,4,8,5,70.24,5,0.22,1,3
9253,40,8,2,11,4,2,99.02,5,0.14,0,1
9254,72,12,4,8,2,2,64.03,3,0.81,1,4
9255,54,18,11,5,7,5,80.89,5,0.48,0,3
9256,70,18,2,4,6,2,95.52,3,0.94,0,0
9257,49,20,4,14,5,2,67.21,2,0.57,0,2
9258,51,6,4,12,5,3,78.06,2,0.66,1,1
9259,86,11,4,8,2,5,95.88,6,0.65,2,2
9260,85,19,6,9,5,5,93.24,3,0.28,2,1
9261,18,18,8,15,2,2,79.56,3,0.49,2,4
9262,83,5,6,3,7,2,71.71,7,0.56,0,4
9263,10,15,3,13,5,0,62.32,5,0.09,1,0
9264,71,3,11,3,5,2,99.29,7,0.36,0,5
9265,64,3,8,10,7,2,91.02,6,0.24,1,4
9266,74,10,6,7,3,1,70.11,1,0.17,0,5
9267,41,15,8,2,6,3,90.98,4,0.08,0,5
9268,74,19,4,6,2,0,76.2,7,0.94,3,5
9269,14,14,6,15,3,5,75.48,2,0.64,3,2
9270,69,7,5,15,6,5,78.6,8,0.24,1,5
9271,5,10,10,8,3,2,60.95,3,0.96,0,3
9272,90,12,5,2,4,4,80.73,6,0.93,2,4
9273,88,8,11,10,2,3,60.14,0,0.52,3,3
9274,95,11,10,13,6,5,86.4,2,0.17,2,5
9275,30,7,3,9,6,3,70.69,8,0.35,2,3
9276,40,17,11,8,8,3,87.2,1,0.7,2,4
9277,88,5,11,16,10,4,96.44,1,0.15,0,3
9278,6,7,3,10,8,1,72.3,8,0.66,3,0
9279,69,20,9,8,3,5,74.53,5,0.65,3,5
9280,73,19,8,4,7,3,66.88,7,0.01,1,4
9281,98,7,8,4,4,0,81.58,2,0.89,0,4
9282,42,11,6,6,3,1,70.58,6,0.97,2,2
9283,89,16,2,8,2,0,72.83,2,0.3,0,0
9284,12,2,7,11,3,0,72.95,6,0.22,3,0
9285,87,10,3,14,10,4,95.59,7,0.79,1,0
9286,82,5,2,10,6,5,75.02,7,0.69,2,3
9287,24,12,5,11,10,4,98.98,2,0.18,3,4
9288,79,12,3,16,1,5,72.86,1,0.28,1,3
9289,85,20,9,15,5,2,94.66,5,0.28,2,0
9290,8,18,10,13,8,5,63.84,7,0.55,0,1
9291,24,7,11,10,1,0,67.67,3,0.77,0,3
9292,20,20,3,16,9,4,69.98,1,0.91,1,0
9293,42,16,3,5,5,0,92.34,5,0.63,1,5
9294,9,5,10,13,8,1,81.8,4,0.03,0,5
9295,39,9,5,2,3,3,73.91,8,0.84,0,3
9296,30,20,3,12,7,0,92.2,1,0.46,0,5
9297,35,8,2,16,9,3,64.27,5,0.55,3,2
9298,96,10,9,5,2,1,87.5,1,0.47,0,2
9299,53,3,4,2,10,5,75.86,3,0.75,2,1
9300,16,9,4,13,5,5,75.3,2,0.72,1,4
9301,82,4,10,16,7,0,64.94,8,0.56,1,2
9302,26,4,10,13,5,3,70.93,7,0.99,1,3
9303,20,19,11,11,2,1,87.33,2,0.53,2,2
9304,66,7,8,9,2,0,95.36,1,0.3,0,1
9305,11,12,8,12,8,2,73.3,2,0.19,1,4
9306,52,14,8,5,5,0,83.28,0,0.54,3,4
9307,57,8,6,9,7,3,75.18,4,0.84,2,4
9308,88,6,8,7,8,4,82.98,3,0.5,0,2
9309,42,13,5,3,6,2,95.66,4,0.11,0,3
9310,53,8,5,6,6,1,84.78,0,0.04,0,2
9311,6,5,6,11,8,0,71.03,5,0.66,3,3
9312,18,8,11,11,10,1,78.98,4,0.31,1,2
9313,50,4,3,4,6,0,93.93,5,0.22,1,5
9314,99,2,11,5,7,1,68.84,5,0.01,3,4
9315,41,18,5,12,10,2,65.59,0,0.51,0,3
9316,82,9,4,16,1,5,81.34,0,0.7,3,3
9317,92,11,4,3,1,2,89.27,6,0.41,0,3
9318,42,2,5,14,6,4,76.67,8,0.24,1,4
9319,35,2,10,13,9,2,85.49,8,0.86,0,4
9320,96,2,4,15,9,1,98.16,3,0.36,0,3
9321,79,7,5,14,3,1,91.97,6,0.29,0,4
9322,82,5,8,3,2,3,90.93,2,0.09,2,5
9323,59,1,4,2,10,1,83.07,2,0.72,0,4
9324,70,19,4,14,6,1,82.97,5,0.73,3,2
9325,55,7,5,15,2,0,71.68,6,0.64,2,0
9326,67,8,9,3,4,2,95.35,4,0.34,2,1
9327,64,13,9,16,1,0,79.14,4,0.37,1,1
9328,67,11,6,15,2,4,73.45,7,0.26,0,4
9329,9,1,10,10,5,3,88.65,8,0.06,1,4
9330,13,5,4,12,5,1,60.6,0,0.42,3,3
9331,33,8,11,7,4,5,99.35,7,0.46,3,3
9332,46,6,10,2,3,0,73.22,6,0.2,0,3
9333,8,15,3,5,10,5,93.57,4,0.37,2,4
9334,91,17,6,8,8,0,75.7,0,0.55,3,0
9335,22,1,6,12,9,1,93.44,7,0.8,3,5
9336,48,19,7,8,3,3,74.77,8,0.02,0,1
9337,47,14,7,7,7,5,61.06,1,0.23,2,5
9338,49,17,7,7,10,2,86.58,6,0.23,2,1
9339,70,1,7,6,1,2,72.33,2,0.39,0,5
9340,60,5,11,9,6,5,73.42,7,0.05,1,0
9341,68,14,6,10,10,4,99.57,8,0.84,0,1
9342,91,11,4,6,9,4,98.07,1,0.49,0,5
9343,68,1,3,4,3,5,99.9,2,0.13,2,3
9344,57,10,9,14,9,1,96.56,0,0.36,3,0
9345,62,6,3,15,7,2,65.63,4,0.08,1,3
9346,89,10,8,7,7,3,65.48,6,0.24,1,3
9347,67,10,10,2,4,2,99.04,5,0.23,1,4
9348,44,2,6,7,9,2,75.12,4,0.31,2,5
9349,39,14,6,9,2,2,80.2,4,0.52,1,2
9350,63,7,8,2,2,1,73.01,5,0.44,2,2
9351,38,15,7,11,4,4,99.77,3,0.02,1,2
9352,90,4,6,6,8,0,68.73,2,0.62,2,4
9353,94,1,9,6,10,0,87.54,5,0.78,2,0
9354,98,18,6,10,6,4,91.75,0,0.65,1,3
9355,52,19,11,15,5,3,77.03,6,0.76,3,3
9356,24,7,8,9,1,1,85.76,0,0.91,1,3
9357,93,14,3,5,9,3,83.37,8,0.13,3,5
9358,25,4,8,9,2,1,78.93,0,0.81,2,0
9359,49,2,8,2,1,1,92.89,5,0.88,0,4
9360,65,1,9,8,4,5,87.51,3,0.12,1,3
9361,55,1,7,11,2,4,64.58,3,0.06,2,3
9362,27,17,7,4,3,1,65.64,2,0.7,3,1
9363,53,10,2,8,5,3,94.88,5,0.15,0,5
9364,54,17,4,15,8,2,84.83,0,0.04,3,1
9365,29,1,11,16,5,2,61.27,6,0.8,2,1
9366,83,13,11,10,9,3,79.85,4,0.45,1,0
9367,33,9,9,10,3,4,91.98,7,0.86,2,5
9368,43,3,6,13,1,3,83.65,3,0.46,2,1
9369,66,15,4,11,1,1,96.77,3,0.81,0,0
9370,94,1,4,15,1,1,77.05,0,0.67,0,3
9371,90,19,2,10,3,5,96.27,0,0.85,2,4
9372,62,20,7,5,8,1,85.74,7,0.33,3,1
9373,40,18,2,8,8,2,67.66,3,0.92,2,4
9374,67,20,5,6,6,5,60.5,3,0.68,2,5
9375,7,18,2,2,9,5,96.12,0,0.6,1,0
9376,48,8,9,3,2,3,75.46,0,0.23,3,3
9377,38,14,6,15,7,2,96.81,6,0.38,0,4
9378,97,10,8,5,4,3,80.86,6,0.57,3,0
9379,28,18,2,12,8,2,88.39,3,0.67,0,2
9380,10,19,4,9,7,3,91.77,7,0.03,0,5
9381,12,18,9,12,4,1,81.23,5,0.93,0,0
9382,5,14,8,14,4,5,89.28,6,0.77,1,4
9383,30,7,9,16,1,3,60.25,4,0.94,0,1
9384,9,1,5,4,2,0,92.5,3,0.33,2,4
9385,18,11,3,3,2,2,91.89,4,0.53,1,2
9386,48,6,3,12,5,2,88.72,0,0.69,0,4
9387,38,15,2,3,4,5,65.44,0,0.7,0,1
9388,87,16,7,7,6,0,95.22,6,0.35,0,4
9389,37,10,3,11,9,5,64.31,5,0.82,2,4
9390,29,10,4,16,7,4,71.36,2,0.98,0,1
9391,5,11,3,4,8,1,97.01,1,0.85,1,3
9392,95,8,6,13,3,5,76.63,7,0.16,0,1
9393,73,5,2,3,8,5,76.81,1,0.11,3,1
9394,35,10,9,12,5,5,72.97,5,0.7,1,1
9395,71,4,8,6,3,2,90.11,6,0.53,3,0
9396,70,7,10,11,6,2,86.08,7,0.97,2,4
9397,50,12,3,15,10,1,78.39,1,0.21,0,4
9398,3,17,3,12,5,4,61.92,8,0.59,3,5
9399,29,17,11,12,1,5,80.56,7,0.43,1,5
9400,8,17,10,15,4,0,92.48,5,0.12,2,1
9401,26,10,10,8,5,2,87.04,8,0.26,2,5
9402,66,8,4,9,3,4,79.9,8,0.63,0,4
9403,8,16,11,12,2,4,98.74,0,0.6,0,2
9404,86,12,6,7,6,3,96.08,0,0.6,0,0
9405,70,17,3,2,9,2,87.62,5,0.01,3,3
9406,91,5,7,4,6,1,80.86,3,0.76,1,0
9407,71,15,6,11,1,1,66.7,2,0.6,0,3
9408,20,16,4,2,7,0,60.47,5,0.47,3,0
9409,64,3,10,8,2,0,96.81,2,0.43,3,4
9410,97,10,5,11,10,4,66.38,5,0.39,0,3
9411,92,6,8,8,1,0,85.64,4,0.86,1,3
9412,34,5,11,12,5,2,83.53,2,0.04,1,1
9413,41,5,11,16,6,4,73.44,7,0.36,3,4
9414,75,6,6,9,9,1,92.72,2,0.86,3,0
9415,93,3,7,11,3,2,85.31,7,0.66,1,0
9416,93,14,2,10,7,1,72.42,8,0.52,1,5
9417,49,12,3,9,4,1,70.99,3,0.26,0,1
9418,28,15,9,7,7,3,74.31,8,0.69,1,5
9419,7,1,5,9,5,0,83.35,7,0.12,0,5
