Logistique_id,Date_id,Fournisseur_id,Equipement_id,Nb_demandes_traitees,Délai_traitement_incident,Délai_de_livraison,Taux_satisfaction_interne,Taux_digitalisation_processus
9007,51,5,13,15,2,23,87.31,49.65
9008,68,6,57,25,15,7,80.24,84.34
9009,29,13,91,34,9,8,99.85,40.96
9010,3,18,78,14,8,5,77.17,48.58
9011,47,49,56,96,4,4,84.31,96.72
9012,77,37,16,97,8,19,98.87,62.3
9013,67,47,44,60,12,3,93.45,61.14
9014,44,19,10,23,15,19,95.62,64.12
9015,78,37,17,41,4,4,63.97,61.98
9016,74,7,81,21,8,18,81.25,95.96
9017,59,34,49,9,2,28,68.94,63.9
9018,23,25,43,91,2,22,77.64,47.6
9019,6,20,32,75,9,4,75.26,73.09
9020,39,17,7,100,9,12,88.86,92.32
9021,77,23,86,95,11,24,82.97,57.03
9022,50,30,93,57,4,19,94.74,94.46
9023,91,5,80,41,1,27,66.22,97.67
9024,70,50,22,31,10,21,96.64,77.46
9025,91,11,90,94,14,22,88.42,59.46
9026,27,18,70,76,14,18,73.41,48.91
9027,72,8,21,88,10,17,86.78,79.4
9028,9,30,7,98,11,8,82.26,70.95
9029,90,49,69,21,10,12,68.3,66.48
9030,72,34,44,17,8,26,62.77,71.44
9031,51,11,48,89,7,29,74.8,64.79
9032,91,1,54,77,13,6,82.01,85.35
9033,56,45,93,70,8,10,94.12,46.51
9034,51,21,31,32,1,29,84.14,69.59
9035,70,7,6,4,15,16,95.13,48.19
9036,18,48,81,31,7,28,63.54,48.81
9037,3,37,84,20,6,17,85.62,91.2
9038,15,11,80,35,3,17,77.88,55.09
9039,14,16,41,40,13,4,87.82,91.07
9040,86,12,3,40,2,14,89.96,49.15
9041,98,23,71,80,2,30,73.33,85.28
9042,12,50,5,93,10,15,85.61,51.97
9043,57,17,32,12,14,15,88.2,58.64
9044,45,2,30,50,13,1,65.31,92.74
9045,40,37,15,5,1,14,68.23,67.1
9046,74,17,25,73,3,26,87.31,83.55
9047,50,10,40,46,11,15,84.6,88.44
9048,49,3,44,90,10,1,66.42,71.92
9049,50,32,75,60,15,6,98.37,95.86
9050,52,8,10,8,9,4,76.81,73.12
9051,82,32,65,15,14,14,60.69,60.82
9052,19,43,90,80,4,23,62.88,63.59
9053,40,6,54,51,6,25,67.87,42.4
9054,12,22,99,21,8,29,79.03,52.76
9055,48,36,6,6,15,8,63.81,64.56
9056,47,14,27,25,4,25,62.4,49.94
9057,4,44,62,25,1,22,95.94,89.28
9058,44,22,29,34,1,8,95.51,69.05
9059,28,14,33,45,14,3,99.98,90.68
9060,61,17,81,80,8,26,61.31,47.53
9061,90,43,9,87,15,29,61.29,98.89
9062,10,15,8,27,5,7,73.24,63.22
9063,50,15,2,22,12,7,73.27,97.19
9064,54,22,5,59,1,3,88.72,76.11
9065,33,36,50,52,8,29,80.21,92.13
9066,33,26,41,82,3,19,85.7,55.25
9067,35,32,77,20,11,27,60.38,49.69
9068,100,33,44,89,8,16,85.57,78.08
9069,19,22,68,76,8,14,90.73,65.21
9070,59,15,25,33,2,26,82.33,59.12
9071,57,1,10,70,11,3,84.89,78.95
9072,60,24,39,83,13,5,70.72,55.23
9073,32,44,52,39,7,11,82.41,93.61
9074,80,41,13,34,12,30,71.56,55.59
9075,43,49,72,36,14,27,96.9,63.67
9076,89,33,87,15,3,28,95.67,47.2
9077,53,25,53,25,13,28,66.52,93.92
9078,14,43,29,14,13,17,60.84,88.35
9079,34,19,35,96,15,8,99.08,81.44
9080,68,41,34,8,5,10,64.88,60.61
9081,36,24,8,1,11,3,96.42,66.89
9082,8,22,3,28,7,17,60.47,99.85
9083,99,25,17,75,8,26,65.19,42.03
9084,16,6,1,33,15,21,80.77,46.08
9085,57,24,100,65,6,24,61.74,92.57
9086,59,1,19,85,2,24,77.75,56.72
9087,1,30,99,52,1,8,63.24,66.46
9088,19,16,89,25,8,26,95.58,47.97
9089,41,21,83,79,15,11,66.32,86.47
9090,85,15,31,46,13,20,95.08,44.29
9091,15,23,12,72,3,29,96.78,51.52
9092,75,10,7,31,9,22,76.32,42.79
9093,82,26,75,17,11,6,95.25,44.69
9094,89,50,33,80,4,2,78.93,95.41
9095,94,2,30,30,14,10,91.74,80.5
9096,87,12,53,6,4,29,98.1,73.95
9097,10,4,57,25,7,27,92.92,51.85
9098,8,10,49,47,7,9,77.81,88.94
9099,6,9,79,44,11,7,82.11,80.84
9100,12,46,95,83,9,23,74.13,93.83
9101,75,25,95,88,7,29,93.94,94.46
9102,91,15,49,13,11,18,95.68,79.67
9103,36,9,30,22,2,5,84.61,93.54
9104,87,25,83,89,8,23,66.1,95.81
9105,19,37,61,13,8,24,62.7,88.9
9106,66,13,28,91,4,7,94.08,78.64
9107,69,24,66,39,7,20,86.25,89.68
9108,95,13,84,74,10,7,62.29,92.91
9109,99,13,39,45,3,18,98.85,40.45
9110,97,10,43,50,11,4,86.13,72.49
9111,5,46,73,92,13,9,99.33,56.49
9112,86,44,20,99,11,26,85.71,77.06
9113,61,43,78,4,10,25,91.96,94.03
9114,78,4,20,98,6,3,63.94,51.43
9115,93,14,54,70,8,22,78.75,51.92
9116,69,32,7,6,4,16,90.45,95.23
9117,44,44,39,25,5,3,74.95,58.9
9118,21,4,100,25,15,22,81.95,48.22
9119,19,21,93,89,15,11,65.49,47.75
9120,58,17,50,98,1,17,71.16,94.01
9121,41,1,63,74,12,11,68.27,42.28
9122,65,11,60,25,14,7,76.18,57.1
9123,71,34,37,25,5,9,97.56,74.55
9124,75,28,97,57,5,4,96.49,71.45
9125,96,20,92,99,2,9,94.69,75.23
9126,12,49,7,51,3,13,76.12,64.48
9127,46,50,71,14,8,1,71.24,76.59
9128,23,3,6,91,1,12,69.83,79.7
9129,28,39,70,81,3,30,87.5,93.25
9130,25,43,26,29,9,22,91.58,53.65
9131,9,1,20,43,5,14,77.13,66.16
9132,29,15,57,21,8,28,85.63,59.04
9133,3,42,80,96,4,11,64.02,52.29
9134,87,25,65,53,7,4,88.13,62.58
9135,30,12,93,1,1,26,98.42,85.42
9136,66,33,8,58,15,13,83.14,41.98
9137,27,11,26,52,13,30,70.85,71.98
9138,23,36,71,59,3,26,72.17,44.73
9139,30,31,74,91,8,5,97.79,98.34
9140,2,42,57,12,11,18,92.84,63.23
9141,53,35,89,49,4,20,72.26,45.8
9142,30,24,55,52,2,14,91.14,52.6
9143,25,48,51,73,8,21,78.99,80.93
9144,22,38,41,86,5,24,99.95,82.76
9145,62,49,44,49,10,16,72.65,63.09
9146,85,34,28,64,9,19,99.58,71.42
9147,85,48,80,4,14,24,86.1,95.72
9148,34,14,41,1,13,5,74.88,49.83
9149,16,18,28,7,7,18,64.94,74.0
9150,49,27,27,90,2,19,78.56,44.3
9151,45,45,99,15,3,30,80.1,71.13
9152,41,37,10,18,7,6,95.14,96.4
9153,59,46,78,87,13,16,91.66,42.46
9154,52,34,91,57,3,12,89.28,42.5
9155,61,39,43,36,4,19,95.96,98.27
9156,69,26,18,33,1,28,60.72,87.24
9157,27,14,25,88,5,26,68.12,98.63
9158,4,35,2,89,7,10,95.53,46.62
9159,9,33,78,75,8,13,91.75,51.83
9160,26,23,14,58,2,9,81.59,42.0
9161,36,40,90,39,1,21,65.99,55.68
9162,75,20,81,50,12,28,69.61,87.08
9163,19,1,88,31,3,11,66.96,46.19
9164,66,28,47,39,13,6,64.01,88.7
9165,73,41,58,65,3,18,67.94,75.48
9166,85,18,20,89,11,11,95.22,60.67
9167,24,32,7,9,12,12,69.75,98.62
9168,68,31,11,4,15,29,71.2,99.96
9169,87,42,10,92,8,18,60.68,51.31
9170,12,50,89,55,2,28,67.73,61.12
9171,20,18,27,60,11,15,77.17,59.93
9172,43,7,45,47,3,4,98.53,74.81
9173,91,42,83,86,14,15,71.87,97.76
9174,7,8,69,38,14,15,69.44,83.27
9175,43,10,54,41,12,24,76.29,93.26
9176,46,18,48,21,8,23,96.87,51.27
9177,2,5,88,32,9,6,89.88,97.21
9178,70,4,26,16,1,23,80.18,53.89
9179,61,22,57,71,14,5,65.29,99.13
9180,47,41,84,68,4,16,89.38,44.75
9181,74,18,9,92,13,27,78.11,55.63
9182,78,41,4,43,4,10,90.06,73.61
9183,84,48,64,18,13,30,72.46,82.75
9184,50,6,44,60,9,1,80.66,58.14
9185,89,24,20,70,15,22,80.86,63.21
9186,33,8,100,55,7,4,65.51,41.17
9187,1,37,79,37,15,23,83.63,47.37
9188,3,26,34,35,3,8,96.39,96.97
9189,43,34,23,91,10,21,71.93,41.19
9190,76,13,34,25,7,19,62.48,56.02
9191,30,19,62,82,1,17,84.4,80.3
9192,96,11,51,42,8,5,92.33,52.39
9193,53,28,80,68,7,24,82.38,86.84
9194,26,15,83,30,4,7,69.64,51.3
9195,25,14,96,78,7,20,95.87,98.73
9196,40,43,49,75,3,10,84.46,80.97
9197,63,37,63,66,9,29,93.41,44.57
9198,82,26,72,10,9,8,63.08,45.24
9199,78,45,27,4,2,29,60.42,44.23
9200,43,31,8,8,9,27,91.79,58.55
9201,29,10,37,35,7,22,75.07,45.16
9202,13,46,62,40,13,9,64.07,83.05
9203,34,7,77,61,3,20,68.96,97.68
9204,58,14,83,70,8,8,68.26,58.63
9205,55,42,14,84,5,15,65.55,67.44
9206,79,19,36,8,11,30,69.97,62.7
9207,36,12,32,97,1,24,86.71,47.19
9208,27,41,25,61,12,11,72.87,82.31
9209,67,2,83,6,10,24,97.11,49.94
9210,33,20,66,19,9,22,78.35,85.74
9211,74,35,19,85,11,2,95.27,54.96
9212,71,9,72,73,6,2,62.37,54.74
9213,1,19,62,80,10,21,71.95,86.13
9214,95,26,31,61,4,14,71.29,70.22
9215,66,46,54,82,7,11,90.38,66.18
9216,80,44,87,22,10,17,89.43,98.08
9217,86,24,59,85,12,8,63.72,50.76
9218,7,16,11,96,13,30,77.81,87.66
9219,75,29,93,15,10,19,70.55,54.83
9220,27,20,86,44,1,13,83.57,95.99
9221,86,3,24,34,2,7,85.43,61.0
9222,70,11,16,82,6,11,63.73,88.84
9223,66,40,90,59,5,3,76.93,92.48
9224,3,19,98,20,6,20,69.17,90.7
9225,91,35,93,28,9,19,86.16,83.36
9226,85,26,54,35,14,22,80.24,60.25
9227,27,45,12,15,5,15,69.09,83.04
9228,45,22,86,57,11,20,60.78,97.23
9229,96,14,36,5,2,8,89.39,88.83
9230,87,45,26,16,10,13,99.09,83.22
9231,89,33,60,15,6,16,90.44,97.92
9232,17,22,88,44,9,22,71.72,78.17
9233,45,17,42,66,10,10,92.08,98.2
9234,81,19,38,44,15,11,62.37,85.96
9235,39,40,92,11,5,28,74.17,62.42
9236,82,5,77,62,2,20,96.35,66.93
9237,82,24,24,63,10,28,77.95,72.26
9238,54,35,78,83,12,12,99.13,93.77
9239,10,38,39,17,13,21,70.69,71.08
9240,15,21,35,43,9,3,64.81,61.35
9241,81,36,53,29,1,21,91.51,40.2
9242,45,9,28,48,10,22,61.84,46.73
9243,52,34,75,54,4,1,87.48,73.65
9244,52,7,23,90,8,17,79.51,47.13
9245,82,38,14,39,4,7,87.63,70.93
9246,42,32,85,51,4,26,72.9,96.12
9247,53,33,7,10,2,11,87.06,64.4
9248,14,39,24,6,1,19,99.09,49.15
9249,65,21,41,30,3,15,67.33,85.22
9250,63,33,53,84,1,23,60.41,90.14
9251,67,47,28,8,14,21,95.41,77.59
9252,62,41,18,61,15,17,81.42,94.23
9253,92,12,58,36,15,15,66.16,71.33
9254,86,9,97,13,4,8,88.12,53.42
9255,3,28,100,43,9,20,92.87,65.7
9256,68,49,95,50,11,3,82.09,59.22
9257,51,29,23,77,7,1,69.6,86.71
9258,18,30,9,44,5,4,82.92,65.1
9259,29,2,44,40,4,6,77.34,86.09
9260,88,31,30,88,13,7,88.91,72.79
9261,1,31,43,58,6,24,73.64,88.82
9262,77,49,26,40,15,7,89.97,97.67
9263,9,37,84,25,13,9,73.43,48.6
9264,48,31,1,25,14,2,67.37,84.89
9265,11,49,1,76,14,25,83.58,62.59
9266,49,15,98,25,3,27,98.26,86.09
9267,96,19,83,0,6,4,73.02,58.1
9268,76,31,16,54,2,1,89.91,67.31
9269,4,40,12,75,2,18,95.05,58.15
9270,1,39,16,36,15,8,99.16,66.49
9271,34,40,92,68,5,10,92.41,98.47
9272,78,36,30,16,14,14,76.27,61.48
9273,58,37,61,2,8,9,95.1,59.79
9274,42,32,19,75,2,25,95.56,50.02
9275,82,6,87,50,5,7,71.81,80.86
9276,53,15,62,56,12,14,60.94,43.92
9277,7,37,53,71,9,1,65.34,88.27
9278,10,24,66,79,1,9,87.11,96.34
9279,89,2,66,83,12,17,94.95,58.77
9280,84,48,52,1,15,3,82.56,74.57
9281,43,26,5,32,5,27,72.15,90.48
9282,37,22,86,24,14,18,87.0,78.48
9283,56,44,56,46,2,28,84.43,79.4
9284,73,48,37,27,4,13,86.41,64.7
9285,45,26,44,58,7,14,85.55,89.85
9286,27,23,57,26,4,27,85.86,53.86
9287,51,45,81,64,13,12,63.87,83.65
9288,87,41,27,42,7,3,64.74,84.62
9289,4,23,49,11,10,30,98.5,94.84
9290,35,36,59,1,6,11,75.54,55.71
9291,82,22,40,88,15,30,99.25,81.73
9292,24,27,18,79,14,19,93.46,72.21
9293,72,9,38,93,12,7,74.73,65.41
9294,12,43,61,56,12,1,88.03,58.61
9295,81,5,86,51,13,14,70.89,43.86
9296,98,44,42,78,2,9,69.46,51.24
9297,44,24,91,1,9,24,76.53,49.43
9298,70,37,56,89,7,12,86.37,99.55
9299,36,10,78,18,12,1,67.34,41.87
9300,9,43,38,42,10,16,79.59,91.2
9301,70,37,70,36,8,10,97.23,45.29
9302,56,21,8,36,7,21,89.88,81.43
9303,84,27,3,17,8,2,98.11,52.77
9304,9,34,77,26,14,27,80.11,84.08
9305,33,7,93,34,7,14,89.48,84.33
9306,23,49,57,77,4,7,90.47,99.37
9307,9,44,17,11,7,1,93.14,78.13
9308,26,26,86,36,4,25,60.04,56.0
9309,61,4,90,25,2,7,83.88,62.92
9310,21,13,90,52,7,2,69.61,47.77
9311,80,6,66,65,10,7,88.01,51.57
9312,81,16,25,32,6,7,74.74,53.97
9313,33,40,60,67,8,3,72.81,64.64
9314,13,24,45,41,8,15,96.29,93.72
9315,95,37,59,52,3,23,98.53,64.76
9316,84,41,62,52,13,2,87.92,46.94
9317,16,12,78,31,8,10,66.2,59.37
9318,75,16,80,73,4,2,75.51,62.4
9319,83,8,65,93,6,22,75.9,78.18
9320,34,16,77,9,5,20,68.64,99.81
9321,42,30,8,22,15,25,79.68,67.61
9322,96,46,39,94,12,21,79.26,54.95
9323,35,42,96,70,11,3,78.16,43.39
9324,15,44,38,39,5,4,63.75,40.57
9325,42,15,40,2,11,4,86.36,41.52
9326,12,6,93,33,7,19,86.6,40.53
9327,78,4,93,99,12,29,80.51,42.2
9328,2,6,12,30,5,24,98.12,60.28
9329,51,9,7,44,13,15,97.71,59.61
9330,95,35,90,1,8,7,82.42,45.71
9331,17,21,16,66,9,25,94.6,85.52
9332,59,41,9,6,12,10,69.11,59.38
9333,12,47,94,91,15,18,81.84,97.73
9334,30,42,98,63,13,25,60.62,69.35
9335,83,6,84,28,1,2,82.33,57.69
9336,89,26,23,12,8,13,98.44,43.22
9337,97,31,30,67,6,25,86.7,85.09
9338,55,33,26,28,3,30,97.38,61.47
9339,12,17,24,72,13,27,96.04,45.23
9340,70,37,65,48,11,1,90.1,88.3
9341,88,18,15,62,14,26,63.4,45.27
9342,34,26,83,65,1,23,69.35,93.97
9343,81,11,87,60,4,11,95.7,59.83
9344,50,34,64,89,14,18,84.61,59.94
9345,51,48,55,61,6,7,79.88,70.94
9346,20,38,59,82,6,6,87.79,82.01
9347,62,7,21,49,14,23,67.89,95.16
9348,64,36,7,10,1,5,88.27,64.3
9349,15,49,40,37,6,9,92.24,51.53
9350,72,7,15,50,4,21,78.1,60.33
9351,85,31,31,97,13,4,60.31,95.0
9352,78,24,67,46,3,15,95.37,45.47
9353,23,42,83,55,12,30,96.87,92.72
9354,12,8,17,31,9,10,80.12,44.68
9355,34,11,73,19,7,24,97.44,60.09
9356,75,2,39,13,13,15,87.2,97.28
9357,24,49,92,86,2,5,63.14,56.61
9358,60,4,75,44,10,5,90.75,68.44
9359,34,37,56,85,2,30,66.96,42.01
9360,15,15,46,1,5,2,83.51,63.02
9361,55,47,5,19,3,7,72.39,83.59
9362,45,35,76,35,9,26,60.98,64.86
9363,41,3,64,50,1,22,75.89,95.06
9364,16,13,29,26,8,3,73.35,63.93
9365,84,31,93,1,6,8,62.26,94.68
9366,1,34,95,89,10,5,92.45,60.21
9367,86,30,58,1,15,6,68.08,68.27
9368,67,2,44,0,4,14,65.34,76.2
9369,74,44,22,73,10,23,62.14,92.17
9370,80,34,81,54,3,25,61.71,96.59
9371,5,36,29,28,8,8,71.18,88.56
9372,34,21,42,57,4,28,69.87,91.03
9373,99,22,66,16,10,18,69.69,44.26
9374,17,16,22,64,10,19,70.03,91.52
9375,61,38,77,98,3,2,86.82,77.87
9376,76,35,44,77,8,29,74.25,41.21
9377,73,10,26,64,8,13,85.46,68.86
9378,4,30,50,13,8,18,94.74,96.64
9379,71,43,80,88,6,28,82.27,92.9
9380,63,46,73,36,10,16,90.1,84.67
9381,16,18,70,23,14,7,69.72,47.75
9382,19,30,51,97,3,10,62.64,82.4
9383,14,35,87,37,8,17,87.01,65.98
9384,8,42,83,95,9,21,79.92,91.45
9385,20,6,53,19,2,14,66.96,72.81
9386,83,7,32,35,3,21,70.76,58.93
9387,6,12,41,54,4,19,78.86,75.73
9388,34,12,29,25,14,19,83.32,73.21
9389,59,38,55,71,3,10,86.05,66.52
9390,99,28,100,27,2,20,68.04,74.78
9391,38,38,37,75,2,20,63.2,47.39
9392,86,7,35,59,4,1,60.18,79.95
9393,55,49,47,56,1,7,66.01,66.3
9394,16,33,35,31,15,22,96.95,80.86
9395,11,28,7,96,7,17,75.8,86.58
9396,5,15,74,51,3,5,85.19,68.25
9397,1,13,53,25,3,6,94.4,80.92
9398,13,8,19,96,2,18,63.54,93.67
9399,17,8,31,20,1,21,66.29,40.16
9400,84,49,80,84,15,24,74.58,68.27
9401,61,43,41,16,12,20,62.05,67.95
9402,10,26,60,91,10,1,88.02,61.96
9403,3,5,90,32,14,12,88.04,88.47
9404,23,3,16,16,13,8,84.58,57.3
9405,78,12,73,93,3,20,70.94,87.41
9406,13,31,27,70,1,27,86.34,45.15
9407,80,38,39,46,12,17,89.46,62.85
9408,59,16,86,45,3,30,94.78,73.34
9409,46,22,38,62,12,17,72.46,65.52
9410,4,18,26,68,7,2,76.92,50.54
9411,26,36,13,97,13,24,86.55,73.56
9412,31,21,26,80,7,5,78.89,91.15
9413,33,7,83,56,3,3,94.15,42.43
9414,90,23,23,10,8,20,80.04,83.47
9415,98,38,76,7,13,18,62.87,67.67
9416,2,38,54,8,4,16,76.99,63.31
9417,65,11,5,100,12,11,75.47,44.68
9418,85,42,42,4,13,22,89.61,58.9
9419,20,39,38,1,12,11,83.36,64.95
9420,80,40,15,94,3,3,94.67,64.01
9421,44,35,47,47,14,10,74.79,65.22
9422,73,30,22,94,13,12,86.76,90.38
9423,3,37,92,80,13,24,76.69,85.91
9424,67,37,77,57,15,28,75.84,92.5
9425,22,5,6,78,12,11,88.36,94.95
9426,20,39,50,40,2,15,90.25,45.0
9427,91,9,48,50,2,11,78.01,48.31
9428,23,31,87,47,5,28,83.01,49.21
9429,18,30,87,29,12,26,62.49,84.0
9430,20,37,72,75,4,17,63.55,84.28
9431,13,43,51,14,13,24,98.65,60.06
9432,53,41,72,38,4,11,83.95,93.68
9433,58,32,84,56,6,6,73.11,44.29
9434,5,50,48,80,12,28,97.0,42.93
9435,56,37,96,68,11,18,90.28,84.45
9436,52,11,58,9,3,3,87.74,45.31
9437,64,37,67,13,6,11,77.56,56.4
9438,74,28,51,11,13,22,74.6,81.94
9439,99,49,35,86,4,23,67.51,44.77
9440,78,20,62,72,4,19,99.49,48.35
9441,43,4,83,43,2,4,98.17,76.63
9442,2,40,32,80,7,18,76.87,60.09
9443,54,5,99,9,11,6,81.47,50.24
9444,31,43,27,41,14,20,92.65,94.14
9445,24,10,80,32,15,10,80.8,76.36
9446,9,8,13,80,4,21,93.64,54.19
9447,94,12,91,76,12,18,80.64,72.46
9448,25,25,73,28,6,30,98.84,78.68
9449,3,6,20,89,13,17,83.4,52.27
9450,49,22,6,16,5,10,72.49,57.86
9451,75,18,86,7,15,24,77.45,72.0
9452,24,48,51,45,14,20,72.67,77.93
9453,46,27,69,25,5,28,72.42,55.9
9454,72,20,90,46,10,17,83.51,66.89
9455,11,27,34,57,6,10,78.62,40.16
9456,75,34,12,80,5,19,73.84,51.2
9457,54,33,61,81,7,12,73.89,70.96
9458,12,16,2,17,10,6,93.85,80.6
9459,2,34,67,65,5,2,89.79,92.92
9460,85,35,35,93,13,3,73.81,42.21
9461,34,23,89,26,14,30,97.25,46.86
9462,86,37,20,49,14,10,81.23,72.79
9463,92,35,41,98,11,27,61.76,56.33
9464,78,47,73,100,5,9,67.47,80.32
9465,22,41,78,28,15,29,68.45,63.47
9466,51,41,40,33,4,20,98.25,62.94
9467,76,25,60,61,12,9,84.18,67.4
9468,70,11,89,37,6,19,69.8,91.11
9469,8,49,58,48,6,15,91.43,50.12
9470,86,46,5,8,4,19,90.44,87.35
9471,16,27,64,49,2,21,67.72,69.45
9472,10,35,81,8,6,27,84.04,67.55
9473,46,1,73,79,5,5,97.78,64.78
9474,50,15,69,73,15,8,64.31,64.69
9475,30,19,25,20,4,1,64.06,62.57
9476,85,11,14,35,14,19,89.87,55.49
9477,86,11,18,14,3,9,62.94,65.88
9478,1,25,57,26,14,8,64.19,76.38
9479,35,10,68,75,15,21,91.44,40.32
9480,82,21,69,89,4,2,84.32,78.0
9481,23,29,36,69,15,11,61.57,68.74
9482,88,31,56,28,12,10,73.33,81.54
9483,51,29,29,19,1,18,79.08,44.08
9484,30,43,71,28,3,30,60.94,88.56
9485,74,26,68,0,7,1,66.46,76.02
9486,1,5,44,54,4,19,75.33,50.14
9487,64,43,66,54,4,26,92.72,43.36
9488,12,29,84,50,11,1,62.18,49.79
9489,5,3,15,51,12,11,60.38,67.47
9490,84,15,51,21,12,20,81.54,50.15
9491,47,16,92,100,5,29,83.03,81.47
9492,87,4,33,65,11,8,75.84,53.96
9493,29,15,23,88,13,13,95.96,43.02
9494,12,24,10,56,12,12,84.85,73.53
9495,9,30,4,87,14,3,69.43,72.54
9496,77,42,70,53,2,18,84.56,94.79
9497,55,13,24,12,11,1,74.02,72.29
9498,87,50,34,42,13,5,94.49,41.1
9499,32,4,33,58,6,11,76.03,64.47
9500,60,16,26,6,5,27,94.33,59.25
9501,90,23,73,53,15,16,86.69,98.01
9502,78,11,91,65,5,4,90.72,60.34
9503,21,24,67,76,15,5,78.35,47.77
9504,90,9,100,5,3,4,98.78,40.27
9505,50,22,3,15,5,5,78.91,47.99
9506,45,13,9,46,9,6,69.91,96.25
9507,72,18,76,86,10,6,64.67,91.51
9508,30,7,61,84,7,5,99.79,75.23
9509,70,37,49,48,9,1,96.43,72.29
9510,70,22,1,7,10,11,69.01,81.55
9511,76,43,64,67,13,12,95.32,62.34
9512,13,6,75,39,4,13,60.43,51.22
9513,51,46,13,39,6,15,70.52,60.52
9514,58,18,51,100,4,17,74.11,79.46
9515,79,18,74,87,4,28,70.04,44.87
9516,82,46,100,60,2,30,79.7,55.13
9517,71,18,77,8,11,28,80.7,51.73
9518,50,20,96,37,14,6,61.41,49.26
9519,37,13,1,6,15,30,76.97,81.96
9520,82,25,77,57,8,17,62.08,77.47
9521,52,9,80,85,2,20,75.91,51.73
9522,6,3,8,59,4,30,86.14,50.39
9523,12,5,24,23,6,28,69.39,41.66
9524,79,43,37,26,6,23,97.11,57.29
9525,85,20,49,21,13,20,85.75,86.61
9526,27,47,48,72,6,1,62.09,89.25
9527,96,17,76,60,14,8,68.02,63.56
9528,22,9,62,96,4,14,67.49,56.08
9529,77,11,24,45,6,7,99.23,55.26
9530,92,17,47,12,15,9,61.33,69.78
9531,47,24,75,61,6,11,97.55,92.72
9532,23,16,64,77,11,7,86.66,54.2
9533,56,19,78,83,15,12,65.3,75.83
9534,69,7,23,56,9,19,88.83,75.3
9535,79,46,94,47,15,27,87.78,81.25
9536,40,5,93,82,8,12,88.91,53.66
9537,97,29,100,47,8,19,85.46,43.81
9538,16,28,89,84,1,18,60.37,94.74
9539,43,49,55,21,11,19,88.76,49.78
9540,16,50,69,96,9,23,62.13,61.27
9541,73,29,94,3,3,6,89.67,84.51
9542,52,41,94,73,10,26,83.94,99.14
9543,72,4,89,60,15,8,75.86,70.68
9544,76,48,33,71,12,2,75.62,57.78
9545,13,32,73,12,15,18,70.8,63.39
9546,93,41,40,23,8,4,96.29,73.39
9547,46,47,27,21,4,3,86.8,42.66
9548,95,7,11,16,6,22,90.64,60.0
9549,62,7,71,85,14,14,95.17,47.21
9550,9,19,93,41,11,16,78.01,96.73
9551,86,48,16,14,7,7,78.39,47.04
9552,66,12,96,29,4,3,63.56,62.87
9553,30,4,68,50,5,6,92.73,49.34
9554,58,5,95,61,7,30,87.01,72.75
9555,98,34,20,77,6,6,90.99,54.1
9556,49,24,99,66,6,16,81.05,71.15
9557,83,23,52,72,2,28,73.91,77.11
9558,1,4,44,94,9,24,79.92,49.48
9559,16,9,16,29,8,24,79.31,91.49
9560,5,39,29,51,4,17,93.62,79.5
9561,13,13,20,95,8,24,90.68,40.07
9562,11,40,13,44,5,11,86.42,58.88
9563,83,41,5,66,2,19,63.64,88.23
9564,82,33,6,17,6,11,64.3,94.46
9565,94,12,9,87,14,15,63.77,46.19
9566,18,13,51,0,5,26,75.76,72.18
9567,56,34,12,26,12,18,66.05,40.84
9568,58,28,33,82,13,28,95.0,49.36
9569,43,13,11,96,2,3,88.4,74.77
9570,98,26,30,91,2,28,75.22,80.01
9571,45,23,40,81,6,5,74.44,55.41
9572,69,19,93,60,8,3,90.86,50.83
9573,70,49,64,93,8,27,98.51,86.65
9574,52,48,61,68,2,1,69.66,70.74
9575,6,21,93,95,6,9,99.71,76.35
9576,20,24,76,61,6,17,83.42,97.74
9577,52,37,93,33,12,23,67.5,60.51
9578,93,20,15,70,12,15,64.63,74.86
9579,71,17,70,97,4,10,91.4,89.18
9580,63,35,63,74,2,12,87.06,40.54
9581,53,11,62,96,4,26,66.6,55.75
9582,57,37,22,76,14,13,74.44,87.21
9583,58,30,36,11,14,20,84.42,86.78
9584,44,16,30,10,4,6,83.91,93.74
9585,64,31,44,23,14,2,74.06,42.65
9586,47,46,55,58,3,1,94.42,78.74
9587,94,5,46,35,14,10,68.44,83.26
9588,39,47,95,16,11,3,81.56,60.03
9589,27,23,13,74,11,2,68.62,56.08
9590,42,12,99,15,5,30,67.08,74.04
9591,53,31,40,54,11,4,71.5,51.35
9592,24,48,72,64,3,17,87.72,97.51
9593,62,46,27,19,3,11,68.4,93.94
9594,42,24,87,1,3,14,64.79,69.44
9595,8,36,57,69,6,11,65.36,78.07
9596,28,50,12,75,12,20,81.93,68.48
9597,14,5,31,44,6,12,69.36,49.58
9598,10,32,50,65,10,24,70.57,59.97
9599,27,32,17,85,3,10,64.19,92.24
9600,90,2,34,93,10,13,94.8,63.46
9601,78,44,46,93,12,5,95.36,80.59
9602,69,31,87,33,7,8,87.7,70.47
9603,3,34,55,64,13,16,66.22,96.29
9604,63,42,18,96,6,8,88.83,90.55
9605,78,31,48,100,14,6,83.6,94.92
9606,29,16,32,37,1,23,62.28,42.6
9607,18,45,78,54,15,3,70.94,93.93
9608,29,33,22,35,10,23,76.67,55.92
9609,48,2,19,61,7,8,66.67,58.79
9610,3,40,42,2,9,15,83.57,46.54
